Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
10,,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis,False,2020-06-20," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ","2020-08-03 25/2020-07-31 31/2020-07-31 5/2020-07-27 25/2020-07-21 5/2020-07-14 20/2020-07-09 20/2020-07-06 20/2020-07-04 30/2020-07-03 20/2020-07-01 15/2020-06-30 5/2020-06-30 1/2020-06-29 20/2020-06-29 7/2020-06-29 10/2020-06-27 25/2020-06-26 25/2020-06-25 30/2020-06-25 15/2020-06-24 20/2020-06-24 30/2020-06-22 25/2020-06-22 15/2020-06-21 5/2020-06-21 5/2020-06-21 20/2020-06-21 30/2020-06-21 4/2020-06-21 5/2020-06-21 5/2020-06-21 20/2020-06-20 5/2020-06-20 5/2020-06-20 5/2020-06-20 20/2020-06-20 5/2020-06-20 10/2020-06-20 10/2020-06-20 5/2020-06-20 50/2020-06-20 10/2020-06-20 15/2020-06-20 15/2020-06-20 15/2020-06-20 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DeclanPeters&pageUrl=1,2020-08-03,India,"E13 0PY",830
11,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",False,2020-05-07,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ","2020-05-31 10/2020-05-21 30/2020-05-15 5/2020-05-14 5/2020-05-11 4/2020-05-10 3/2020-05-09 20/2020-05-08 10/2020-05-08 5/2020-05-08 10/2020-05-08 10/2020-05-07 10/2020-05-07 5/2020-05-07 3/2020-05-07 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ElenaKite&pageUrl=2,2020-05-31,"Throughout London",,150
12,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",False,2020-05-07,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ","2020-05-31 30/2020-05-19 10/2020-05-15 5/2020-05-08 30/2020-05-07 10/2020-05-07 15/2020-05-07 10/2020-05-07 5/2020-05-07 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=EmilyGoldfinch&pageUrl=1,2020-05-31,"Throughout London",,182
13,"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited",False,2020-05-09,"2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep","2020-05-13 15/2020-05-10 15/2020-05-09 5/2020-05-09 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WeaversforCHAT&pageUrl=1,2020-05-13,Gloucestershire,"GL52 6QZ",50
14,,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis,True,," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FaunusTechLtd&pageUrl=1,,India,"E13 0PY",0
15,,"Diocese Of Westminster,Vaughan House  46 Francis Street,London  SW1P 1QN","The Westminster Roman Catholic Diocesan Trust",False,2018-11-09,"The Diocese of Westminster is the Roman Catholic Church’s presence in London north of the Thames, in Middlesex, Hertfordshire and a small part of Surrey in the United Kingdom.  It is comprised of 215 parishes serving more than 450,000 Catholics in the Diocese and tens of thousands of visitors to London annually.  We also have 220 Catholic schools in the Diocese serving more than 85,000 students, providing for their religious, academic and personal formation where Catholic values are espoused across programmes.   As the Catholic Church in this region, we administer the Sacraments, offer Mass and prayer, conduct social action ministries, foster religious community and formation, and are active in the civic discourse serving all of God’s people regardless of creed.    To find out more please visit: http://www.rcdow.org.uk/ ","2020-04-09 30/2020-04-09 100/2019-10-25 100/2019-10-20 20/2018-12-23 100/2018-12-13 250/2018-11-29 50/2018-11-23 50/2018-11-23 20/2018-11-22 20/2018-11-21 100/2018-11-20 5/2018-11-20 20/2018-11-20 100/2018-11-19 30/2018-11-16 15/2018-11-11 5/2018-11-09 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=UgochukwuIkwuka&pageUrl=1,2020-04-09,,,1540
16,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",False,2020-05-08,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ","2020-05-23 15/2020-05-11 20/2020-05-08 20/2020-05-08 10/2020-05-08 20/2020-05-08 10/2020-05-08 15/2020-05-08 15/2020-05-08 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=HannahDoogan&pageUrl=1,2020-05-23,"Throughout London",,150
17,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",True,,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=HollyHarding2&pageUrl=1,,"Throughout London",,0
18,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",False,2020-04-30,"Wycombe Homeless Connection believe that every person who is homeless, or at risk of homelessness in our community has worth and should have a fresh start no matter what their situation. Thank you for joining us to change the lives of vulnerable people in our community.  ","2020-07-04 35/2020-06-22 30/2020-06-22 15/2020-06-20 15/2020-06-20 10/2020-06-20 15/2020-06-20 30/2020-06-20 10/2020-06-20 30/2020-06-20 10/2020-06-19 10/2020-06-18 75/2020-06-18 30/2020-06-18 15/2020-06-17 15/2020-06-17 20/2020-06-17 5/2020-06-17 10/2020-06-14 15/2020-06-09 10/2020-06-06 10/2020-06-06 15/2020-06-06 15/2020-06-05 30/2020-06-05 15/2020-06-02 20/2020-06-01 15/2020-05-25 15/2020-05-21 15/2020-05-19 30/2020-05-19 50/2020-05-19 30/2020-05-14 30/2020-05-13 30/2020-05-11 15/2020-05-11 100/2020-05-07 15/2020-05-06 10/2020-05-06 10/2020-05-01 10/2020-04-30 20/2020-04-30 5/2020-04-30 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=IsabellasRun&pageUrl=1,2020-07-04,Essex,"CO15 1LE",1189
19,"Local fundraising and support","St. Basil,Heath Mill Lane  Birmingham,  B9 4AX","St Basils",True,2020-02-20,"St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils, St Basils.Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness, Youth Homelessness.  ","2020-02-20 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JLL.Birmingham&pageUrl=1,2020-02-20,Surrey,"GU8 6BU",10
20,,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis,True,2020-05-28," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ","2020-06-18 20/2020-06-02 20/2020-05-29 20/2020-05-29 100/2020-05-29 5/2020-05-29 5/2020-05-29 20/2020-05-29 20/2020-05-29 10/2020-05-28 30/2020-05-28 10/2020-05-28 15/2020-05-28 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=raisingthebarforthehomeless&pageUrl=1,2020-06-18,India,"E13 0PY",295
21,,"Bromley United Reformed Church,20 Widmore Road  Bromley,  BR1 1RY","The Bromley Homeless Shelter",False,2019-11-09,"Throughout the year The Bromley Homeless Shelter operates an advice service to help prevent people from becoming homeless or to resolve their problems if they are already homeless.  During the winter months we operate two winter night shelters, providing a warm place to sleep and a hot meal.","2019-11-12 50/2019-11-11 30/2019-11-10 10/2019-11-10 10/2019-11-09 55",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JanYarker&pageUrl=1,2019-11-12,,,195
22,"The aim is to raise funds to support Holy Apostles Primary School children.","Coggans Well House Phoenix Lane,  Tiverton,Devon  EX16 6LU","Churches Housing Action Team mid Devon Limited",True,,"2020 marks 25 Years of tackling homelessness, avoiding evictions and bringing hope. Our advisors help those who are living rough, facing eviction or in any housing need across Mid Devon.  We can also can help address debt issues. The service is offered free of charge to our clients. Currently we are supporting over 800 per annum. We also run a food bank and provide shower and clothes-washing facilities for those who are living on the streets. For the 'Homeless 4 a Night event' go to: https:/****/fun-sleep",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JanetWooff&pageUrl=1,,Gloucestershire,"GL52 6QZ",0
23,"The relief of poverty","Baptist Church,Victoria Street  Windsor,Berkshire  SL4 1EH","Windsor Homeless Project",True,2020-06-12,,"2020-06-26 20/2020-06-26 20/2020-06-26 20/2020-06-26 25/2020-06-12 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KatBracewell&pageUrl=1,2020-06-26,Nottinghamshire,"NG1 5EL",100
24,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",False,2020-02-15,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ","2020-04-28 20/2020-04-26 15/2020-02-28 20/2020-02-28 26/2020-02-28 10/2020-02-24 20/2020-02-23 10/2020-02-23 20/2020-02-23 10/2020-02-23 20/2020-02-18 20/2020-02-17 30/2020-02-16 50/2020-02-16 26/2020-02-16 10/2020-02-16 20/2020-02-15 20/2020-02-15 20/2020-02-15 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KateForman1&pageUrl=1,2020-04-28,"Throughout London",,447
25,,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis,True,2020-02-08," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ","2020-04-20 112/2020-03-07 200/2020-03-04 35/2020-03-03 30/2020-03-03 52/2020-02-26 50/2020-02-25 50/2020-02-08 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=kate-scullion-SAVMLMBONDS333-2020-230880&pageUrl=1,2020-04-20,India,"E13 0PY",549
26,,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis,False,2019-12-05," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ","2019-12-05 60",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LPCSingers&pageUrl=3,2019-12-17,India,"E13 0PY",141
