Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
,"King Street House,15 Upper King Street  Norwich,  NR3 1RB","It's On The Ball - Testicular Cancer Charity","It's On The Ball is a registered charity (Charity No. 1155510) based in Norwich.  Our Aims are:  - to raise awareness of testicular cancer and the importance for men to check themselves regularly as early diagnosis is essential.  - to support testicular cancer patients and their families in East Anglia. - to raise funds to enable these aims.   - to work with other testicular cancer charities across the country as part of the Testicular Cancer Network to impact National Campaigns around education and awareness. Signs and symptoms of testicular cancer and how to check themselves should be something all men know. A simple monthly check is all it takes, and it could be life-saving. We visit schools, colleges, universities and places of work to raise awareness amongst students and staff. We encourage all men to get into the routine of regular self examination throughout their life.   To enable us to achieve our primary aims of Awareness and Support, we need to fundraise, and fundraising events in themselves also help to promote awareness of testicular cancer, and the work of It's On The Ball.   We are always grateful for any donation no matter how small. As a fundraiser you will be making someone's journey through testicular cancer more comfortable and supported, as well as funding our awareness campaigns which provide men and boys with the information they need to get an earlier diagnosis, and potentially saving lives - on their behalf, many thanks!  ",False,2020-06-07,"2020-06-15 25/2020-06-15 20/2020-06-14 50/2020-06-14 30/2020-06-14 30/2020-06-14 10/2020-06-13 10/2020-06-13 25/2020-06-13 10/2020-06-13 5/2020-06-13 100/2020-06-13 10/2020-06-13 20/2020-06-13 30/2020-06-13 10/2020-06-13 20/2020-06-13 5/2020-06-13 15/2020-06-13 10/2020-06-13 10/2020-06-13 15/2020-06-13 20/2020-06-13 15/2020-06-13 25/2020-06-13 5/2020-06-12 5/2020-06-12 30/2020-06-12 5/2020-06-12 10/2020-06-12 15/2020-06-12 5/2020-06-12 10/2020-06-12 10/2020-06-12 20/2020-06-12 15/2020-06-12 5/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 25/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 30/2020-06-12 20/2020-06-12 30/2020-06-12 5/2020-06-12 50/2020-06-12 20/2020-06-11 30/2020-06-11 15/2020-06-11 15/2020-06-11 5/2020-06-11 15/2020-06-11 10/2020-06-11 10/2020-06-11 20/2020-06-11 50/2020-06-11 10/2020-06-11 5/2020-06-11 20/2020-06-11 20/2020-06-11 15/2020-06-11 30/2020-06-11 20/2020-06-11 20/2020-06-11 100/2020-06-11 20/2020-06-10 20/2020-06-10 10/2020-06-10 100/2020-06-09 20/2020-06-09 50/2020-06-09 20/2020-06-09 5/2020-06-09 30/2020-06-09 25/2020-06-09 20/2020-06-08 50/2020-06-08 25/2020-06-08 20/2020-06-08 10/2020-06-08 10/2020-06-08 50/2020-06-08 30/2020-06-08 30/2020-06-08 50/2020-06-08 15/2020-06-08 10/2020-06-08 25/2020-06-08 20/2020-06-08 15/2020-06-08 10/2020-06-07 10/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 20/2020-06-07 30/2020-06-07 30/2020-06-07 25/2020-06-07 25/2020-06-07 30/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 10/2020-06-07 50/2020-06-07 50/2020-06-07 10/2020-06-07 20/2020-06-07 15/2020-06-07 10/2020-06-07 10/2020-06-07 50/2020-06-07 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BanksODee&pageUrl=1&isTeam=true,2020-06-15,,,2875
"Promotes Urdu language","CAN Mezzanine,49-51 East Road  Hoxton,London  N1 6AH","Special Olympics Great Britain","Special Olympics Great Britain is the country’s largest provider of a year-round sports training and competition programme for all people with intellectual disabilities. We are part of the Olympic family, but unlike the Paralympics we are not just a sporting event. We concentrate on community sport at all levels and for all abilities. Since our formation in 1978 as part of the worldwide movement, founded in the USA in 1968 by the late Eunice Kennedy Shriver, we have transformed the life of thousands of people through sport. There are currently 140 Special Olympics groups in Great Britain, run by over 4,000 volunteers and 10,000 athletes who benefit from our sports programme, but there are 1.5 million people with intellectual disabilities in the country. Support us so we can continue offering sporting opportunities to more people with intellectual disabilities.    ",False,2020-05-05,"2020-06-23 500/2020-05-15 30/2020-05-14 10/2020-05-09 30/2020-05-07 15/2020-05-07 20/2020-05-07 30/2020-05-07 5/2020-05-07 10/2020-05-07 30/2020-05-07 20/2020-05-07 20/2020-05-07 15/2020-05-07 20/2020-05-07 10/2020-05-07 30/2020-05-07 30/2020-05-07 25/2020-05-07 20/2020-05-07 5/2020-05-05 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KerryFoodsfamilyquizevening&pageUrl=1&isTeam=true,2020-06-23,"Throughout England And Wales",,1015
,"King Street House,15 Upper King Street  Norwich,  NR3 1RB","It's On The Ball - Testicular Cancer Charity","It's On The Ball is a registered charity (Charity No. 1155510) based in Norwich.  Our Aims are:  - to raise awareness of testicular cancer and the importance for men to check themselves regularly as early diagnosis is essential.  - to support testicular cancer patients and their families in East Anglia. - to raise funds to enable these aims.   - to work with other testicular cancer charities across the country as part of the Testicular Cancer Network to impact National Campaigns around education and awareness. Signs and symptoms of testicular cancer and how to check themselves should be something all men know. A simple monthly check is all it takes, and it could be life-saving. We visit schools, colleges, universities and places of work to raise awareness amongst students and staff. We encourage all men to get into the routine of regular self examination throughout their life.   To enable us to achieve our primary aims of Awareness and Support, we need to fundraise, and fundraising events in themselves also help to promote awareness of testicular cancer, and the work of It's On The Ball.   We are always grateful for any donation no matter how small. As a fundraiser you will be making someone's journey through testicular cancer more comfortable and supported, as well as funding our awareness campaigns which provide men and boys with the information they need to get an earlier diagnosis, and potentially saving lives - on their behalf, many thanks!  ",False,2020-06-07,"2020-06-15 25/2020-06-15 20/2020-06-14 50/2020-06-14 30/2020-06-14 30/2020-06-14 10/2020-06-13 10/2020-06-13 25/2020-06-13 10/2020-06-13 5/2020-06-13 100/2020-06-13 10/2020-06-13 20/2020-06-13 30/2020-06-13 10/2020-06-13 20/2020-06-13 5/2020-06-13 15/2020-06-13 10/2020-06-13 10/2020-06-13 15/2020-06-13 20/2020-06-13 15/2020-06-13 25/2020-06-13 5/2020-06-12 5/2020-06-12 30/2020-06-12 5/2020-06-12 10/2020-06-12 15/2020-06-12 5/2020-06-12 10/2020-06-12 10/2020-06-12 20/2020-06-12 15/2020-06-12 5/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 25/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 30/2020-06-12 20/2020-06-12 30/2020-06-12 5/2020-06-12 50/2020-06-12 20/2020-06-11 30/2020-06-11 15/2020-06-11 15/2020-06-11 5/2020-06-11 15/2020-06-11 10/2020-06-11 10/2020-06-11 20/2020-06-11 50/2020-06-11 10/2020-06-11 5/2020-06-11 20/2020-06-11 20/2020-06-11 15/2020-06-11 30/2020-06-11 20/2020-06-11 20/2020-06-11 100/2020-06-11 20/2020-06-10 20/2020-06-10 10/2020-06-10 100/2020-06-09 20/2020-06-09 50/2020-06-09 20/2020-06-09 5/2020-06-09 30/2020-06-09 25/2020-06-09 20/2020-06-08 50/2020-06-08 25/2020-06-08 20/2020-06-08 10/2020-06-08 10/2020-06-08 50/2020-06-08 30/2020-06-08 30/2020-06-08 50/2020-06-08 15/2020-06-08 10/2020-06-08 25/2020-06-08 20/2020-06-08 15/2020-06-08 10/2020-06-07 10/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 20/2020-06-07 30/2020-06-07 30/2020-06-07 25/2020-06-07 25/2020-06-07 30/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 10/2020-06-07 50/2020-06-07 50/2020-06-07 10/2020-06-07 20/2020-06-07 15/2020-06-07 10/2020-06-07 10/2020-06-07 50/2020-06-07 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BanksODee&pageUrl=1&isTeam=true,2020-06-15,,,2875
"The Exeter-Ethiopia Link is a Community Link between Exeter and Nekemte and Hareto in Western Ethiopia.   The Link supports small scale sustainable development in the fields of education, water supply and sanitation, health and women's advancement in and around those communities in Ethiopia.   The link also fosters educational links between Ethiopian schools in that area and schools in Devon.","15A Berghem Mews Blythe Road,  London,  W14 0HN",Honeypot,"Honeypot’s vision is for every child to make the most of their one chance at childhood.  [/b] Honeypot provides respite breaks to UK young carers and vulnerable children aged between 5 and 12 years old. Regular visits to the Honeypot House in the beautiful New Forest and continuing outreach work allows these children to create happy childhood memories.   ",True,2020-02-14,"2020-02-21 30/2020-02-21 20/2020-02-14 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=YorkshiremanTriathlon2020BofA&pageUrl=1&isTeam=true,2020-02-21,"Devon, Ethiopia",,75
,"St. Marks Church,Battersea Rise  London,  SW11 1EJ","Wandsworth Foodbank","Wandsworth Foodbank - Administered by Junction Community Trust  Providing emergency food & support to local people in crisis in the London borough of Wandsworth. We don’t think anyone in our community should have to face going hungry. That’s why we provide three days’ nutritionally balanced emergency food and support to local people who are referred to us in crisis. We are part of a nationwide network of foodbanks, supported by The Trussell Trust, working to combat poverty and hunger across the UK. Last year we helped 1209 different households locally, providing 5218 3-day emergency food supplies in crisis. This is an increase of 11% on the previous year. We partner with Citizen's Advice Wandsworth and have a full-time advisor working exclusively with people in the foodbank, helping to resolve the crisis and reduce the need for future food bank use. ",False,2020-03-09,"2020-04-01 25/2020-03-31 10/2020-03-31 15/2020-03-30 10/2020-03-30 5/2020-03-27 10/2020-03-27 10/2020-03-18 30/2020-03-10 100/2020-03-10 20/2020-03-10 10/2020-03-09 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=GreatWelshMarathonforWandsworthFoodbank1&pageUrl=1&isTeam=true,2020-04-01,,,265
,"King Street House,15 Upper King Street  Norwich,  NR3 1RB","It's On The Ball - Testicular Cancer Charity","It's On The Ball is a registered charity (Charity No. 1155510) based in Norwich.  Our Aims are:  - to raise awareness of testicular cancer and the importance for men to check themselves regularly as early diagnosis is essential.  - to support testicular cancer patients and their families in East Anglia. - to raise funds to enable these aims.   - to work with other testicular cancer charities across the country as part of the Testicular Cancer Network to impact National Campaigns around education and awareness. Signs and symptoms of testicular cancer and how to check themselves should be something all men know. A simple monthly check is all it takes, and it could be life-saving. We visit schools, colleges, universities and places of work to raise awareness amongst students and staff. We encourage all men to get into the routine of regular self examination throughout their life.   To enable us to achieve our primary aims of Awareness and Support, we need to fundraise, and fundraising events in themselves also help to promote awareness of testicular cancer, and the work of It's On The Ball.   We are always grateful for any donation no matter how small. As a fundraiser you will be making someone's journey through testicular cancer more comfortable and supported, as well as funding our awareness campaigns which provide men and boys with the information they need to get an earlier diagnosis, and potentially saving lives - on their behalf, many thanks!  ",False,2020-06-07,"2020-06-15 25/2020-06-15 20/2020-06-14 50/2020-06-14 30/2020-06-14 30/2020-06-14 10/2020-06-13 10/2020-06-13 25/2020-06-13 10/2020-06-13 5/2020-06-13 100/2020-06-13 10/2020-06-13 20/2020-06-13 30/2020-06-13 10/2020-06-13 20/2020-06-13 5/2020-06-13 15/2020-06-13 10/2020-06-13 10/2020-06-13 15/2020-06-13 20/2020-06-13 15/2020-06-13 25/2020-06-13 5/2020-06-12 5/2020-06-12 30/2020-06-12 5/2020-06-12 10/2020-06-12 15/2020-06-12 5/2020-06-12 10/2020-06-12 10/2020-06-12 20/2020-06-12 15/2020-06-12 5/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 25/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 30/2020-06-12 20/2020-06-12 30/2020-06-12 5/2020-06-12 50/2020-06-12 20/2020-06-11 30/2020-06-11 15/2020-06-11 15/2020-06-11 5/2020-06-11 15/2020-06-11 10/2020-06-11 10/2020-06-11 20/2020-06-11 50/2020-06-11 10/2020-06-11 5/2020-06-11 20/2020-06-11 20/2020-06-11 15/2020-06-11 30/2020-06-11 20/2020-06-11 20/2020-06-11 100/2020-06-11 20/2020-06-10 20/2020-06-10 10/2020-06-10 100/2020-06-09 20/2020-06-09 50/2020-06-09 20/2020-06-09 5/2020-06-09 30/2020-06-09 25/2020-06-09 20/2020-06-08 50/2020-06-08 25/2020-06-08 20/2020-06-08 10/2020-06-08 10/2020-06-08 50/2020-06-08 30/2020-06-08 30/2020-06-08 50/2020-06-08 15/2020-06-08 10/2020-06-08 25/2020-06-08 20/2020-06-08 15/2020-06-08 10/2020-06-07 10/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 20/2020-06-07 30/2020-06-07 30/2020-06-07 25/2020-06-07 25/2020-06-07 30/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 10/2020-06-07 50/2020-06-07 50/2020-06-07 10/2020-06-07 20/2020-06-07 15/2020-06-07 10/2020-06-07 10/2020-06-07 50/2020-06-07 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BanksODee&pageUrl=1&isTeam=true,2020-06-15,,,2875
"The Exeter-Ethiopia Link is a Community Link between Exeter and Nekemte and Hareto in Western Ethiopia.   The Link supports small scale sustainable development in the fields of education, water supply and sanitation, health and women's advancement in and around those communities in Ethiopia.   The link also fosters educational links between Ethiopian schools in that area and schools in Devon.","15A Berghem Mews Blythe Road,  London,  W14 0HN",Honeypot,"Honeypot’s vision is for every child to make the most of their one chance at childhood.  [/b] Honeypot provides respite breaks to UK young carers and vulnerable children aged between 5 and 12 years old. Regular visits to the Honeypot House in the beautiful New Forest and continuing outreach work allows these children to create happy childhood memories.   ",True,2020-02-14,"2020-02-21 30/2020-02-21 20/2020-02-14 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=YorkshiremanTriathlon2020BofA&pageUrl=1&isTeam=true,2020-02-21,"Devon, Ethiopia",,75
,"King Street House,15 Upper King Street  Norwich,  NR3 1RB","It's On The Ball - Testicular Cancer Charity","It's On The Ball is a registered charity (Charity No. 1155510) based in Norwich.  Our Aims are:  - to raise awareness of testicular cancer and the importance for men to check themselves regularly as early diagnosis is essential.  - to support testicular cancer patients and their families in East Anglia. - to raise funds to enable these aims.   - to work with other testicular cancer charities across the country as part of the Testicular Cancer Network to impact National Campaigns around education and awareness. Signs and symptoms of testicular cancer and how to check themselves should be something all men know. A simple monthly check is all it takes, and it could be life-saving. We visit schools, colleges, universities and places of work to raise awareness amongst students and staff. We encourage all men to get into the routine of regular self examination throughout their life.   To enable us to achieve our primary aims of Awareness and Support, we need to fundraise, and fundraising events in themselves also help to promote awareness of testicular cancer, and the work of It's On The Ball.   We are always grateful for any donation no matter how small. As a fundraiser you will be making someone's journey through testicular cancer more comfortable and supported, as well as funding our awareness campaigns which provide men and boys with the information they need to get an earlier diagnosis, and potentially saving lives - on their behalf, many thanks!  ",False,2020-06-07,"2020-06-15 25/2020-06-15 20/2020-06-14 50/2020-06-14 30/2020-06-14 30/2020-06-14 10/2020-06-13 10/2020-06-13 25/2020-06-13 10/2020-06-13 5/2020-06-13 100/2020-06-13 10/2020-06-13 20/2020-06-13 30/2020-06-13 10/2020-06-13 20/2020-06-13 5/2020-06-13 15/2020-06-13 10/2020-06-13 10/2020-06-13 15/2020-06-13 20/2020-06-13 15/2020-06-13 25/2020-06-13 5/2020-06-12 5/2020-06-12 30/2020-06-12 5/2020-06-12 10/2020-06-12 15/2020-06-12 5/2020-06-12 10/2020-06-12 10/2020-06-12 20/2020-06-12 15/2020-06-12 5/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 25/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 30/2020-06-12 20/2020-06-12 30/2020-06-12 5/2020-06-12 50/2020-06-12 20/2020-06-11 30/2020-06-11 15/2020-06-11 15/2020-06-11 5/2020-06-11 15/2020-06-11 10/2020-06-11 10/2020-06-11 20/2020-06-11 50/2020-06-11 10/2020-06-11 5/2020-06-11 20/2020-06-11 20/2020-06-11 15/2020-06-11 30/2020-06-11 20/2020-06-11 20/2020-06-11 100/2020-06-11 20/2020-06-10 20/2020-06-10 10/2020-06-10 100/2020-06-09 20/2020-06-09 50/2020-06-09 20/2020-06-09 5/2020-06-09 30/2020-06-09 25/2020-06-09 20/2020-06-08 50/2020-06-08 25/2020-06-08 20/2020-06-08 10/2020-06-08 10/2020-06-08 50/2020-06-08 30/2020-06-08 30/2020-06-08 50/2020-06-08 15/2020-06-08 10/2020-06-08 25/2020-06-08 20/2020-06-08 15/2020-06-08 10/2020-06-07 10/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 20/2020-06-07 30/2020-06-07 30/2020-06-07 25/2020-06-07 25/2020-06-07 30/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 10/2020-06-07 50/2020-06-07 50/2020-06-07 10/2020-06-07 20/2020-06-07 15/2020-06-07 10/2020-06-07 10/2020-06-07 50/2020-06-07 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BanksODee&pageUrl=1&isTeam=true,2020-06-15,,,2875
"The charity raises funds by various means, for example, subscriptions, donations, coffee mornings, etc. These funds are then donated to the local community hospital for the purchase of equipment which may not be budgeted for under the NHS.","Thistledene,Fulbeck  Morpeth,  NE61 3JU","Wansbeck Valley Food Bank",,True,2020-05-30,"2020-05-30 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MollyElliott5&pageUrl=1,2020-05-30,Oxfordshire,"OX14 1ZB",5
,"Unit B Aperture House 6 Honduras Stree,  London,  EC1Y 0TH","MQ: Transforming Mental Health",,True,2020-06-22,"2020-07-11 20/2020-07-11 50/2020-07-11 20/2020-07-10 50/2020-07-09 30/2020-07-06 30/2020-07-06 50/2020-06-30 50/2020-06-29 20/2020-06-26 50/2020-06-25 30/2020-06-24 50/2020-06-22 15/2020-06-22 20/2020-06-22 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PrivateBankingLegalBankingCredit&pageUrl=2&isTeam=true,2020-07-11,,,500
,"King Street House,15 Upper King Street  Norwich,  NR3 1RB","It's On The Ball - Testicular Cancer Charity","It's On The Ball is a registered charity (Charity No. 1155510) based in Norwich.  Our Aims are:  - to raise awareness of testicular cancer and the importance for men to check themselves regularly as early diagnosis is essential.  - to support testicular cancer patients and their families in East Anglia. - to raise funds to enable these aims.   - to work with other testicular cancer charities across the country as part of the Testicular Cancer Network to impact National Campaigns around education and awareness. Signs and symptoms of testicular cancer and how to check themselves should be something all men know. A simple monthly check is all it takes, and it could be life-saving. We visit schools, colleges, universities and places of work to raise awareness amongst students and staff. We encourage all men to get into the routine of regular self examination throughout their life.   To enable us to achieve our primary aims of Awareness and Support, we need to fundraise, and fundraising events in themselves also help to promote awareness of testicular cancer, and the work of It's On The Ball.   We are always grateful for any donation no matter how small. As a fundraiser you will be making someone's journey through testicular cancer more comfortable and supported, as well as funding our awareness campaigns which provide men and boys with the information they need to get an earlier diagnosis, and potentially saving lives - on their behalf, many thanks!  ",False,2020-06-07,"2020-06-15 25/2020-06-15 20/2020-06-14 50/2020-06-14 30/2020-06-14 30/2020-06-14 10/2020-06-13 10/2020-06-13 25/2020-06-13 10/2020-06-13 5/2020-06-13 100/2020-06-13 10/2020-06-13 20/2020-06-13 30/2020-06-13 10/2020-06-13 20/2020-06-13 5/2020-06-13 15/2020-06-13 10/2020-06-13 10/2020-06-13 15/2020-06-13 20/2020-06-13 15/2020-06-13 25/2020-06-13 5/2020-06-12 5/2020-06-12 30/2020-06-12 5/2020-06-12 10/2020-06-12 15/2020-06-12 5/2020-06-12 10/2020-06-12 10/2020-06-12 20/2020-06-12 15/2020-06-12 5/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 25/2020-06-12 20/2020-06-12 15/2020-06-12 10/2020-06-12 50/2020-06-12 30/2020-06-12 20/2020-06-12 30/2020-06-12 5/2020-06-12 50/2020-06-12 20/2020-06-11 30/2020-06-11 15/2020-06-11 15/2020-06-11 5/2020-06-11 15/2020-06-11 10/2020-06-11 10/2020-06-11 20/2020-06-11 50/2020-06-11 10/2020-06-11 5/2020-06-11 20/2020-06-11 20/2020-06-11 15/2020-06-11 30/2020-06-11 20/2020-06-11 20/2020-06-11 100/2020-06-11 20/2020-06-10 20/2020-06-10 10/2020-06-10 100/2020-06-09 20/2020-06-09 50/2020-06-09 20/2020-06-09 5/2020-06-09 30/2020-06-09 25/2020-06-09 20/2020-06-08 50/2020-06-08 25/2020-06-08 20/2020-06-08 10/2020-06-08 10/2020-06-08 50/2020-06-08 30/2020-06-08 30/2020-06-08 50/2020-06-08 15/2020-06-08 10/2020-06-08 25/2020-06-08 20/2020-06-08 15/2020-06-08 10/2020-06-07 10/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 20/2020-06-07 30/2020-06-07 30/2020-06-07 25/2020-06-07 25/2020-06-07 30/2020-06-07 30/2020-06-07 30/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 20/2020-06-07 15/2020-06-07 20/2020-06-07 10/2020-06-07 50/2020-06-07 50/2020-06-07 10/2020-06-07 20/2020-06-07 15/2020-06-07 10/2020-06-07 10/2020-06-07 50/2020-06-07 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BanksODee&pageUrl=1&isTeam=true,2020-06-15,,,2875
"Relief and rehabilitation of persons of the Jewish faith in need of financial or other help.","Greensands,Moon Hall Road  Ewhurst,Cranleigh  GU6 7NP","CHANCE For Nepal"," CHANCE for NEPAL  [b] (Children’s Health and Nutrition Care and Education) [/b] is a registered charity founded by Barbara Datson in 2007 with the explicit aim of helping children in Nepal who are sick, orphaned, handicapped, or underprivileged. Working closely with established and trusted organisations, schools and hospitals on the ground in Nepal, CHANCE for NEPAL gives aid and support for children and their families as well as educational and training opportunities.  We sponsor and support projects in Nepal relating to: HEALTH-EDUCATION-STREET-CHILDREN-VOCATIONAL TRAINING - RABIES PREVENTION Our medical support in Nepal focuses on the burns units of two hospitals, the Kanti Children's Hospital and the Trauma Hospital both in Kathmandu. We fund weekly nutritional food baskets for each patient coming to the burns unit, as well physiotherapy and counselling 5 times per week. Every child coming on to the Burns Unit receives a 'Goody Bags' containing fun things to do to keep them amused.  We fund up to 40 skin graft operatons a year in these two hospitals. Our support at the Kanti started in 2004.  We support Mountain Heart Nepal  who deploy medical teams in times of crisis - earthquake/flood, by funding medicines for the health camp as well as funding a 'Magic Read' programme where children receive a text book covering health related information targeted at their age.  We support Papa's Children's Home for 25 children who either have no parents or a parent who can no longer take care of their child. Our support is to fund all the food costs for this home as well as a monthly activitity prrogramme. Our support at Papa's Children's Home started in 2012.   We fund a milk programme and a 'Tiffin"" meal in three schools. Our support in schools started in 2006. We support WCS (Women's Cooperative Society) with skills training. Over 160 women receive elementary and advanced training in how to grow seasonal vegetables. We fund 5 trainings per year. This empowers women to earn a good income by taking out a small loan with WCS, attending the 4 day training, then growing and selling their vegetables at market, thus enabling them to educate one or more of their children. Our support with WCS started in 2005.   We fund up to 1000 rabies vaccinations through Sneha's Care in Kathmandu and fund leaflets and posters to be used in schools and villages to educate children and adults about the dangers of rabies. Our support fighting rabies started in 2005. CHANCE for Nepal has set up an educational sponsorship programme at three schools in Kathmandu where 37 students are being sponsored for their education, in schools, colleges and University by English sponsors.  We have funded the building of 5 schools and 2 health posts in remote areas in Western Nepal. All our projects are regularly monitored by Westerners living and working in Nepal. Please like our page and follow us on Facebook Patron  Joanna Lumley",False,2020-05-28,"2020-06-20 50/2020-06-11 20/2020-06-10 30/2020-06-08 30/2020-06-05 40/2020-05-30 50/2020-05-29 30/2020-05-29 20/2020-05-29 5/2020-05-28 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FoodParcelsForNepal&pageUrl=1&isTeam=true,2020-06-20,Israel,,325
,"Unit B Aperture House 6 Honduras Stree,  London,  EC1Y 0TH","MQ: Transforming Mental Health",,True,2020-06-22,"2020-07-11 20/2020-07-11 50/2020-07-11 20/2020-07-10 50/2020-07-09 30/2020-07-06 30/2020-07-06 50/2020-06-30 50/2020-06-29 20/2020-06-26 50/2020-06-25 30/2020-06-24 50/2020-06-22 15/2020-06-22 20/2020-06-22 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PrivateBankingLegalBankingCredit&pageUrl=2&isTeam=true,2020-07-11,,,500
