Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChallneyHighSchoolForGirls&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChallneyHighSchoolforBoys&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChantryPrimaryAcademy&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChilternAcademy1&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DallowPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DenbighHighSchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FarleyJuniorSchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FerrarsJuniorSchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=GeneralPublic&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=HillboroughJuniorSchool&pageUrl=1,,,,0
"Welfare support to ex RAF Cranwell Apprentices","Unit 12 New Lairdship Yards,Broomhouse Road  Edinburgh,Midlothian  EH11 3UY","Edinburgh Food Project","Edinburgh Food Project (EFP) are a local independant charity (SC043220) and are a member of, but are not funded by, the Trussell Trust network. EFP Board of Trustees govern the charity while the work of the charity is overseen by one full-time and three part-time employees, and over 200 dedicated volunteers.   EFP operates 7 foodbanks in areas of multiple deprivation across Edinburgh, providing emergency food supplies to people in need. Established in 2012, the charity now also works to break the cycle of food poverty through its More Than Food programme. Each person we help has been referred to us by one of our 230 support agency partners who are looking after the longer-term problems a person may have. People can be referred to us for three food packs in a six-month period.  This is to ensure clients do not become dependent on the foodbank long term.  However, we can provide long term support if there are special circumstances. Each food pack provides at least three meals for three days, and some snacks. We are also able to offer additional services such as toiletries, household items, pet food, specialist dietary items and kettle packs (for those who do not have access to a cooker/microwave). In 2018-19, we provided 11,495 parcels to men, women and children. This was a 19.6% increase on the previous year. We were able to do so by receiving 130,000kg of food from public donations. Since 2017, we have expanded our focus by developing our foodbank centres in to More Than Food hubs. We conducted community-based research funded by Aspiring Communities Fund to identify the support needs of people, map existing support, and identify key gaps. Findings from the research have shaped the development and implementation of this programme, which seeks to address the underlying causes of and help break the cycle of food poverty through the provision of appropriate advice and signposting support by partner agencies within our centres.  Our goal is reduce the number of people who need the foodbank’s support, and ultimately to help reduce food poverty.      ",True,2020-07-01,"2020-09-09 50/2020-09-09 50/2020-09-09 20/2020-09-02 10/2020-08-19 5/2020-08-19 20/2020-08-06 25/2020-08-05 15/2020-08-04 5/2020-08-04 10/2020-07-22 10/2020-07-09 10/2020-07-08 40/2020-07-08 15/2020-07-06 20/2020-07-02 15/2020-07-02 5/2020-07-02 20/2020-07-02 30/2020-07-01 50/2020-07-01 20/2020-07-01 20/2020-07-01 5/2020-07-01 20/2020-07-01 20/2020-07-01 15/2020-07-01 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JenRodgers&pageUrl=1,2020-09-09,"Throughout England And Wales, Australia, Canada, Spain, United States",,535
,"8 Newbold Road,  Rugby,Warwickshire  CV21 2LJ",Hope4,"Hope4 is a charity in Rugby, working with hungry, homeless and badly-housed people. Within the work of Hope4 are the Rugby Foodbank, The Hope Centre and the Rugby Winter Shelter. For more information see our website: www.hope4.org.uk The Hope Centre, due to Covid-19 restricitions, is currently open 5 days a week by appointment and provides the following help: Homeless and badly housed people are helped in various ways by our skilled staff including with: Important Covid 19 update Hope4 is always very pleased to receive donations towards helping people who are homeless or temporarily housed in Rugby. As of July 2020 The Hope Centre is open (by appointment) and is able to continue its vital work with its clients, thorough its Key Worker staff and partner agencies in the town following strict Covid 19 health and safety guidelines.  Thank you for your support!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JimLyon&pageUrl=1,,"Bedford, Central Bedfordshire, Luton",,0
,"Cirencester Foodbank,Cirencester Baptist Church  Chesterton Lane,Cirencester  GL7 1YE","Cirencester Foodbank",,True,2020-03-21,"2020-03-21 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JoEayres&pageUrl=2,2020-03-21,,,50
,"The Cambridge City Foodbank,2 Orwell House  Cowley Road,Cambridge  CB4 0PP","The Cambridge City Foodbank",,False,2020-03-15,"2020-07-09 50/2020-07-06 50/2020-07-05 10/2020-07-05 50/2020-06-23 100/2020-06-10 100/2020-06-03 100/2020-06-01 30/2020-05-27 100/2020-05-20 100/2020-05-18 50/2020-05-17 100/2020-05-15 20/2020-05-15 100/2020-05-15 15/2020-05-14 50/2020-05-11 50/2020-05-11 10/2020-05-09 20/2020-05-09 235/2020-05-09 50/2020-05-09 15/2020-05-07 5/2020-05-07 10/2020-05-07 100/2020-05-05 50/2020-05-02 100/2020-05-01 100/2020-05-01 50/2020-04-27 30/2020-04-27 30/2020-04-27 30/2020-04-26 50/2020-04-26 20/2020-04-25 50/2020-04-25 30/2020-04-24 30/2020-04-24 100/2020-04-24 30/2020-04-23 100/2020-04-23 100/2020-04-20 50/2020-04-18 50/2020-04-18 50/2020-04-17 50/2020-04-17 25/2020-04-17 50/2020-04-17 30/2020-04-16 100/2020-04-16 30/2020-04-16 100/2020-04-15 30/2020-04-15 20/2020-04-14 30/2020-04-14 25/2020-04-14 15/2020-04-14 30/2020-04-14 15/2020-04-14 30/2020-04-11 30/2020-04-11 50/2020-04-10 100/2020-04-10 100/2020-04-10 30/2020-04-09 15/2020-04-09 15/2020-04-09 30/2020-04-09 100/2020-04-09 15/2020-04-09 80/2020-04-09 20/2020-04-09 50/2020-04-09 10/2020-04-09 100/2020-04-09 100/2020-04-09 50/2020-04-08 20/2020-04-08 30/2020-04-08 30/2020-04-07 30/2020-04-06 30/2020-04-04 20/2020-04-03 30/2020-04-02 30/2020-04-01 30/2020-04-01 30/2020-04-01 15/2020-04-01 5/2020-03-31 30/2020-03-30 50/2020-03-30 30/2020-03-30 10/2020-03-30 15/2020-03-30 15/2020-03-30 50/2020-03-30 50/2020-03-30 30/2020-03-30 20/2020-03-30 100/2020-03-30 50/2020-03-30 15/2020-03-30 15/2020-03-30 50/2020-03-30 10/2020-03-30 100/2020-03-29 50/2020-03-29 10/2020-03-29 100/2020-03-28 30/2020-03-28 5/2020-03-28 30/2020-03-28 50/2020-03-28 30/2020-03-28 30/2020-03-28 100/2020-03-28 50/2020-03-28 500/2020-03-28 30/2020-03-28 30/2020-03-28 10/2020-03-28 30/2020-03-28 20/2020-03-27 50/2020-03-27 20/2020-03-27 50/2020-03-27 15/2020-03-27 30/2020-03-27 30/2020-03-27 10/2020-03-27 50/2020-03-27 15/2020-03-27 50/2020-03-27 30/2020-03-27 20/2020-03-27 30/2020-03-27 50/2020-03-27 200/2020-03-27 30/2020-03-27 30/2020-03-27 20/2020-03-27 15/2020-03-26 30/2020-03-26 30/2020-03-26 30/2020-03-25 80/2020-03-25 50/2020-03-25 50/2020-03-25 20/2020-03-25 50/2020-03-24 30/2020-03-24 100/2020-03-24 10/2020-03-24 100/2020-03-23 15/2020-03-23 30/2020-03-23 30/2020-03-23 10/2020-03-23 15/2020-03-23 100/2020-03-23 20/2020-03-23 20/2020-03-23 15/2020-03-23 100/2020-03-23 30/2020-03-23 10/2020-03-23 10/2020-03-23 15/2020-03-23 15/2020-03-22 20/2020-03-22 300/2020-03-22 30/2020-03-22 30/2020-03-22 5/2020-03-22 50/2020-03-22 5/2020-03-21 15/2020-03-21 20/2020-03-21 100/2020-03-21 100/2020-03-21 300/2020-03-21 10/2020-03-21 100/2020-03-21 50/2020-03-21 50/2020-03-21 30/2020-03-21 10/2020-03-21 20/2020-03-21 30/2020-03-21 30/2020-03-21 30/2020-03-20 10/2020-03-20 20/2020-03-20 30/2020-03-20 30/2020-03-20 30/2020-03-20 30/2020-03-20 10/2020-03-20 10/2020-03-20 10/2020-03-20 20/2020-03-20 30/2020-03-20 30/2020-03-20 25/2020-03-20 30/2020-03-20 20/2020-03-20 100/2020-03-20 5/2020-03-20 200/2020-03-20 30/2020-03-20 30/2020-03-20 20/2020-03-20 15/2020-03-20 100/2020-03-20 30/2020-03-20 10/2020-03-20 10/2020-03-20 10/2020-03-20 30/2020-03-20 100/2020-03-19 50/2020-03-19 15/2020-03-19 100/2020-03-19 100/2020-03-19 20/2020-03-19 30/2020-03-19 100/2020-03-19 30/2020-03-19 15/2020-03-19 15/2020-03-19 10/2020-03-19 20/2020-03-19 15/2020-03-19 25/2020-03-19 30/2020-03-19 50/2020-03-19 20/2020-03-19 20/2020-03-19 20/2020-03-18 10/2020-03-18 20/2020-03-18 10/2020-03-18 20/2020-03-18 50/2020-03-18 20/2020-03-18 20/2020-03-18 50/2020-03-18 100/2020-03-18 30/2020-03-18 30/2020-03-18 5/2020-03-18 15/2020-03-18 50/2020-03-18 10/2020-03-18 100/2020-03-18 15/2020-03-18 15/2020-03-18 20/2020-03-18 15/2020-03-18 50/2020-03-18 5/2020-03-17 50/2020-03-17 25/2020-03-17 20/2020-03-17 10/2020-03-17 30/2020-03-17 20/2020-03-17 15/2020-03-17 30/2020-03-17 100/2020-03-17 15/2020-03-17 35/2020-03-17 50/2020-03-17 10/2020-03-17 50/2020-03-17 30/2020-03-17 50/2020-03-17 10/2020-03-17 15/2020-03-17 15/2020-03-17 10/2020-03-17 30/2020-03-17 30/2020-03-17 10/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 50/2020-03-16 50/2020-03-16 50/2020-03-16 100/2020-03-16 15/2020-03-16 500/2020-03-16 30/2020-03-16 15/2020-03-16 20/2020-03-16 30/2020-03-16 15/2020-03-16 30/2020-03-16 50/2020-03-16 10/2020-03-16 30/2020-03-16 30/2020-03-16 20/2020-03-16 30/2020-03-16 15/2020-03-16 10/2020-03-16 100/2020-03-16 100/2020-03-16 30/2020-03-16 20/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 30/2020-03-16 50/2020-03-16 10/2020-03-16 15/2020-03-16 30/2020-03-16 30/2020-03-16 50/2020-03-16 15/2020-03-16 10/2020-03-16 20/2020-03-16 30/2020-03-16 5/2020-03-16 30/2020-03-15 35/2020-03-15 30/2020-03-15 5/2020-03-15 50/2020-03-15 15/2020-03-15 50/2020-03-15 20/2020-03-15 20/2020-03-15 50/2020-03-15 15/2020-03-15 30/2020-03-15 10/2020-03-15 10/2020-03-15 15/2020-03-15 30/2020-03-15 100/2020-03-15 50/2020-03-15 50/2020-03-15 20/2020-03-15 20/2020-03-15 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KalKarim&pageUrl=1,2020-09-19,,,15817
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LadyZiaWernherSchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LeagravePrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LindenAcademy&pageUrl=1,,,,0
"Parents and Friends Association for Ormskirk C of E Primary School.","Cornerstone,69 Sandgate Road  Folkestone,Kent  CT20 2AF","Folkestone Rainbow Centre",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=lovefromhawkinge&pageUrl=1,,Lancashire,"L39 2DP",0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MaidenhallPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NortonRoadPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=OliveTreePrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichmondHillPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RiverBankPrimarySchool&pageUrl=1,,,,0
,"5 Sterling Park Bleriot Way,  York,  YO30 4WU","York Foodbank",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SamanthaScaife&pageUrl=4,,,,0
,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust","We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ",False,2020-08-21,"2020-09-20 10/2020-09-19 20/2020-09-17 25/2020-09-17 30/2020-09-16 10/2020-09-15 20/2020-09-14 20/2020-09-14 25/2020-09-14 50/2020-09-11 15/2020-09-10 30/2020-09-09 10/2020-09-09 15/2020-09-08 20/2020-09-08 30/2020-09-07 10/2020-09-07 10/2020-09-07 15/2020-09-06 20/2020-09-06 25/2020-09-04 30/2020-09-03 30/2020-09-03 20/2020-08-25 15/2020-08-25 10/2020-08-24 60/2020-08-24 150/2020-08-23 20/2020-08-23 20/2020-08-22 30/2020-08-22 20/2020-08-22 20/2020-08-21 15/2020-08-21 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SarahThacker4&pageUrl=1,2020-09-20,,,1010
,"Unit 12, Inspire Bradford Business Park,Newlands Way  Bradford,West Yorkshire  BD10 0JE","Bradford North Foodbank","Foodbank serving the northern half of Bradford plus Rawdon / Yeadon / Guiseley. Part of the Trussell Trust Foodbank Network. Run by local churches. 1 in 5 parents skip meals to feed children & over 13 million people live below the poverty line in the UK.&nbsp;Our foodbank provides a minimum of three days emergency food & support to local people experiencing crisis. Rising food & fuel prices, static incomes, underemployment & changes to benefits are some of the reasons why increasing numbers are being referred to our foodbank for emergency food.&nbsp; Children make up 40% of those we feed.  We have five distribution centres, located in different population centres within our area.  Each centre is set up as a pop-up cafe providing a warm, secure place for people with food vouchers to relax, receive their food parcel, chat and receive signposting support to help with the reason they need food support.  Here are two quotes from two different centres: ""I was out of work for three weeks, which meant I was only paid sick pay.  I have come to the foodbank [distribution centre] twice and the team here have been fantastic - so kind and understanding.  I will definitely be donating food once I am back on my feet"" ""From start to finish I am met with warm, welcoming, kind people that work here [foodbank distribution centre].  They make me feel at ease, especially loved and that I am important, special.  Our family are so blessed to receive food from here, it has kept us feeling blessed and fed.  The ladies and men here speak in such a loving, caring tone.  Apart from the provisions they help with, this place has been a peaceful sanctuary to me.  Thanks is not enough.  Thank you.""",True,2020-04-17,"2020-09-08 20/2020-09-07 30/2020-08-27 15/2020-08-20 50/2020-08-14 30/2020-08-12 10/2020-08-03 5/2020-07-17 30/2020-07-13 20/2020-07-06 20/2020-06-29 15/2020-06-29 10/2020-06-29 10/2020-06-29 5/2020-06-27 30/2020-06-23 50/2020-06-16 30/2020-06-15 10/2020-06-08 15/2020-06-08 30/2020-06-05 15/2020-06-05 30/2020-06-01 50/2020-05-21 10/2020-05-07 30/2020-05-03 50/2020-05-01 20/2020-04-29 10/2020-04-29 15/2020-04-27 10/2020-04-27 10/2020-04-24 30/2020-04-24 10/2020-04-24 30/2020-04-24 20/2020-04-24 15/2020-04-24 10/2020-04-24 15/2020-04-24 20/2020-04-24 15/2020-04-24 100/2020-04-24 10/2020-04-24 5/2020-04-24 30/2020-04-23 20/2020-04-21 100/2020-04-21 30/2020-04-21 100/2020-04-20 30/2020-04-20 15/2020-04-20 15/2020-04-18 20/2020-04-17 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ShipleyCollege&pageUrl=1,2020-09-08,,,1355
,"Unit 5 Heron Square,Deans Industrial Estate  Livingston,West Lothian  EH54 8QY","West Lothian Foodbank","Every day people in the UK go hungry for reasons ranging from redundancy to receiving an unexpected bill on a low income. West Lothian Food bank is a Trussell Trust food bank which provides a minimum of three days emergency food and support to people experiencing crisis. Rising food and fuel prices, static incomes, underemployment and changes to benefits are some of the reasons why increasing numbers are being referred to food banks for emergency food. The Trussell Trust partners with churches and communities to open new food banks nationwide. Our goal is for every person in West Lothian to have a distribution centre within easy reach. Your money pays for essential staff, a warehouse/office and the resourcing of 10 distribution centres across West Lothian. Visit our website regularly for updates on how your money is reaching people in need.",True,2017-06-21,"2017-06-21 5",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=wl,2017-06-21,,,5
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,2020-09-30,"2020-10-02 22/2020-10-01 20/2020-10-01 5/2020-09-30 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SouthfieldPrimarySchool&pageUrl=1,2020-10-02,,,52
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMargaretofScotlandPrimarySchool&pageUrl=1,,,,0
,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank","Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMartindePorresCatholicPrimarySchool&pageUrl=1,,,,0
