Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Story,Complete
" Hunger Relief Food Hampers ","West Clandon, South East England, United Kingdom",https://uk.gofundme.com/f/hunger-relief-food-hampers,1340,1500,,2020-05-06,,,0,,"Hello from Cape Town  South Africa.     My mum and I are creating food hampers for people in the nearby community of Masiphumelele who have no food  and no income at the moment during our Coronavirus Lockdown. The lockdown is preventing any work for them  and its not easy (near impossible) for them to access anything from the system. There are millions of people here who are in the same situation so its very difficult.    We have been creating weekly essential food hampers for 14 Zimbabwean Families who are not receiving anything from anyone. They all have 4-6 people to feed in each household (sometimes more) and they have no income at all coming in. Winter is approaching  and while we sit inside at our warm fireplaces with full tummies  they are going to be in a very different reality. The families so far are all friends with the guy who works full time for our family. He is Zimbabwean and lives on our property  so he is safe  paid and fed well of course. We asked him a few weeks ago if he had friends/knew any other people directly who were going to be really without food  and he identified 11 Zimbabwean contacts. It grew to 13  and now 14 and while we will continue to do this for them  we would like to grow and be able to a) give them a bit more in their hampers to make it a real good week’s supply  and b) to increase it ultimately to 20 families that we can support. Our focus at the moment is on the Zimbabwean families who are having a very hard time accessing some of the soup kitchens/food parcels  and we acknowledge that this a problem for many other nationalities and groups. My mum is from Zimbabwe  so its a cause close to her heart.    We know there are always more people  but if we can just start with a few  then at least that is making a small difference.     This lockdown life is a very different reality for everyone. Lots of us are worried about not being able to exercise properly  worried about eating too much from our overstocked fridges and pantries  burning our banana breads  and getting bored of the Netflix offerings.     Others are literally struggling to survive.     Any donations that we receive will be spent directly on creating essential food hampers  to increase what we are already contributing ourselves. We will distribute directly to these people once a week. (We have organised transport for it to be delivered directly to them  and I receive photos and messages of thanks from all the families)    We have a VERY weak exchange rate here in SA  so I appeal especially to my friends living outside SA- to donate even a little bit  as here it can go a very long way! Maybe its your saving of daily Starbucks/Costa Coffees that you aren’t able to buy anymore  or the savings of not going to the pub :) or maybe is just your generous nature  that will be very appreciated!      To feed a family of 4 with very basic weekly supplies  can be done with R200-R250  which works out to approx 9-12Pounds per hamper. (would also be good to increase the contents/value to broaden the variety and quantity). The more we can raise  the more families we can feed  and we can also hopefully help them with a little bit of money for electricity for their houses  which is another big problem! We need to continue this for the foreseeable future  as we don’t know how long we will be in various levels of lockdown and until they will be able to find some work to support themselves again  so we really will appreciate all donations to be able to sustain and importantly  to grow this.   Its never-ending...    We have also made and distributed fabric masks to these families and others  as its now law to have to wear masks in public. The mask production continues (my mum and her friends) and we will keep donating these to as many people as we can. They are using old cotton fabric that they have either been hoarding for years  or upcycling spare linen into masks.      Thank you very much for your time.   Stay Safe and Healthy.    Philippa    x",False
" Blackpool Sleepout ","Blackpool, North West England, United Kingdom",https://uk.gofundme.com/f/blackpool-sleepout,4300,10000,,2019-10-03,"AMAZING GRAZE","Registered charityDonations eligible for Gift Aid.",0,,"On Thursday 5 December 2019  charity ambassador Chris Conway and Network Rail are hosting a charity sleep-out at Blackpool North station to raise money for Blackpool based homeless charity Amazing Graze. Amazing Graze is a soup kitchen providing meals and support to the homeless community in Blackpool. Part of Network Rail’s ‘Routes out of Homelessness’ charitable focus  the funds raised by the sleep-out will go directly towards helping to feed and support the homeless community in Blackpool. Chris is a relief signaller for Network Rail at Bamber Bridge  near Preston  with a passion for helping people living on the streets. When he’s not signalling trains  he can be found leading a team of volunteers who scour the streets of Blackpool looking for rough sleepers. He started his Thursday night ‘community watch’ street walks last year. Already he has up to 40 volunteers in tow  all decked out in Chris’ ‘United Blackpool' hoodies. Since starting his street walks  Chris has helped get 12 homeless people off the streets and into rented accommodation. He works with Blackpool charity Amazing Graze  running the local soup kitchen on Friday nights. Please email [email redacted].uk for more information. ",False
" Keep Spin City Alive ","Kintbury, South East England, United Kingdom",https://uk.gofundme.com/f/keep-spin-city-alive,4000,3000,,2020-05-01,,,0,,"In March 2020  Spin City (along with other gyms  dance studios and fitness venues) were told to close doors by the government in order to reduce the spread of Covid-19. Spin City Newbury actually closed before this request was announced as we felt the health and safety of our instructors and students needed to come first. As many can imagine  closing the doors to the business has been very difficult and emotional for us all. Unfortunately this has become even more difficult over the last few weeks when after exhausting all options available to us  it has become clear Spin City will not be entitled to any government help.     Spin City Newbury offers a range fitness classes including Pole  Silks  Aerial Hoop and Yoga  but Spin City is more than just a fitness studio. The studio offers a community where our students feel accepted. Students don't just come for the fitness classes  they come to meet new friends and take time away from the stress that is general life. Many students find that the studio helps their mental health and that the sense of achievement that naturally comes with our classes can help focus on a positive attitude towards health and fitness.     Spin City also has always possessed a strong desire to help the local community. Last year it held it's first summer ball where just short of £3000 was raised and donated to Mind  Berkshire Women’s Aid and Newbury Cancer Care. At the time of closing Spin City Newbury had just started organising this years ball with the intention of beating this huge amount. Along with this  Spin City regularly held Pole and Aerial 'jams' where students could come along after donating money to local soup kitchens/charities.     Katy and the entire Spin City team have always had a fiercely positive attitude  but at the moment the future isn't as positive. As a team we have started thinking of ways that we can adapt in these difficult and unprecedented times to allow us to get back into the studio teaching the classes our students love so much!    There are a few ways in which people can support and keep the studio alive.   There is the Spin City Patreon (Remember to put Spin City Newbury as your studio) This is pre recorded content that you can add together to build your own workouts. Memberships start at £10 per month and the proceeds are helping to support the studio while our doors are closed.   We will also be launching some specific classes which you can join in at home - details are being finalised at the moment  but we hope that this will bridge the gap for those wanting to workout at home but need a bit more motivation from an instructor for the class.   And lastly there is this crowd funder. This is aimed at anyone who would like to help support us  but isn't interested in getting lessons in return.   Anything you can donate is hugely appreciated and absolutely everything will be going into paying for the studio while we all are staying at home  staying safe and protecting the NHS.     From all of the team at Spin City Newbury - Thank you for your support.",False
" 100km for Sunderland Soup Kitchen ","Shiney Row, North East England, United Kingdom",https://uk.gofundme.com/f/100km-for-sunderland-soup-kitchen,1110,900,,2020-12-30,"Sunderland Community Soup Kitchen","Registered charityDonations eligible for Gift Aid.",0,,"Do you want to join Herrington FC in making a difference? Some players from our men’s team  Daniel McKenry  Harry McMullen  Glenn Urwin  Matty Rowan  Ewan Price and Jack Flasby are raising money in aid of Sunderland Community Soup Kitchen by each running 100km over the month of January.     Every donation will help. Thank you in advance for your contribution to this cause that means so much to us.    More information about Sunderland Community Soup Kitchen: We provide hot meals  free of charge to the homeless and the hungry every every evening from 6 to 7 o'clock in Sunderland  no questions asked. In addition we provide food  support  everyday essentials  and in partnership with our local Shelter shop clothing  free of charge. ",False
" LYNNEY Bs CURL CULL ","Thatcham, South East England, United Kingdom",https://uk.gofundme.com/f/lynney-bs-curl-cull,1613,500,,2020-04-15,,,0,,"SPONSORED HEAD SHAVE ON 2nd MAY 2020    THIS WILL ONLY BE DONE IF MY MINIMUM TARGET IS ACHIEVED BY THE 1st of MAY 2020.     Hi all. I'd normally be working on the wards at our local hospital in Newbury (WBCH) but am currently in isolation due to previous medical problems that put me in the extremely clinically vulnerable group. I am therefore feeling a bit useless at the moment. I have done a little fundraising for the hospital as have a lot of people in this area so have now decided I'd like to raise money for our local soup kitchen in Newbury and also The Living Rainforest which due to it's closure to the public during this time  needs money to pay for the food and upkeep of their animals and birds.  People who know me know that my rather unruly hair is kind of like my trademark. I am recognised easily for it. Some people don't know however that I have been completely without hair due to treatment for leukaemia 29 yrs ago and that I have had 2 small trims in the last 20+ years as it takes FOREVER to grow. Hence my entering into this with some trepidation to say the least  that and due to the lock down  my partner Shaun will be doing the honours (Gulp!!).  Any money raised here will be split 50/50 between the 2 beneficiaries. I am raising it like this as The living Rain forest isn't a charity so I can't do it that way.  I hope you will support me by watching it as it's live streamed on facebook (if i can suss out how to do it by then!) as well as by giving generously so that Newbury Soup Kitchen can continue to support the local homeless people and so that the Living Rain Forest will still be there for you to be able to visit Cinnamon the Sloth and the other animals and birds when we are back to whatever ""normal"" is.   Thank you in advance.  Lynne XXX",False
" Sleep It Rough - Cam Cooney ","Glasgow, Scotland, United Kingdom",https://uk.gofundme.com/f/camcooney-sleeping-rough,1482,1000,,2020-12-09,"Steps to Hope SCIO","Registered charityDonations eligible for Gift Aid.",0,,"SLEEPING ROUGH!    From January 27th-31st  I am going to sleep rough for four nights in Glasgow; to raise awareness for homelessness! My aim is to highlight the realism of homelessness  and show others too so we can all build some compassion and empathy towards those who are. I’m going in with no phone or wallet. I’ll be carrying a GoPro and documenting my experience; which @phatdogfilms will help me create into a short documentary-style film.    Lockdown restrictions  quite obviously  make this act a hell of a lot harder but in the reality of it  in a time like we’re experiencing right now  anyone could fall on hard times or bad luck and find themselves homeless. Not just junkies or alchies  like we so stereotypically think.     I understand some people might have arguments as to why I would want to mimic the harsh reality of homelessness  when I can simply donate or volunteer at a shelter.    I could simply do just that.    But I believe by throwing myself into the deep end  into the reality of it and giving everyone else a glimpse into the experience  gives the viewer a chance to relate and some connection  to what I feel is a very real serious problem; homelessness.     And after watching  hopefully  the viewer will feel inspired themselves to donate or volunteer at their local shelter.     Even if they don't donate or volunteer  the hope is that the next time they walk past a homeless person in the street  they might spare some change  offer encouragement or simply just a smile of acknowledgement; rather than moving to the opposite side of the pavement and completely ignoring them.    Hereeee we go!         If you want to join me in making a difference? I'm raising money in aid of Steps to Hope SCIO and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.    More information about Steps to Hope SCIO: Steps to Hope is a non-profit charity with a purpose to aid and support the homeless and those suffering from addiction. We operate 2 soup kitchens as well as paying for accommodation for those waiting to get into rehabilitation. We do morning coffee runs where we give hot drinks to those sleeping rough as we as giving them our information. Our organisation has volunteers who are in recovery and have shared the same experiences as our service users. ",False
" Dudley Boys do Snowdon for The Sikh Soup Kitchen! ","Dudley, West Midlands, United Kingdom",https://uk.gofundme.com/f/dudley-boys-do-snowdon-for-the-sikh-soup-kitchen,1636,500,2020-09-03,2020-08-12,,,42,"2020-09-03 10/2020-09-03 10/2020-09-01 20/2020-09-01 5/2020-09-01 20/2020-08-30 10/2020-08-30 20/2020-08-29 10/2020-08-26 50/2020-08-26 45/2020-08-26 10/2020-08-23 55/2020-08-22 20/2020-08-21 50/2020-08-20 30/2020-08-19 320/2020-08-18 50/2020-08-18 25/2020-08-16 20/2020-08-16 10/2020-08-16 20/2020-08-16 100/2020-08-15 36/2020-08-15 10/2020-08-15 20/2020-08-15 100/2020-08-15 50/2020-08-14 100/2020-08-14 50/2020-08-13 20/2020-08-13 10/2020-08-13 15/2020-08-13 50/2020-08-13 20/2020-08-13 5/2020-08-13 15/2020-08-12 15/2020-08-12 10/2020-08-12 100/2020-08-12 50/2020-08-12 30/2020-08-12 20","Waheguru Ji Ka Khalsa  Waheguru Ji Ki Fateh.     Hi everyone  thanks for visiting our page!    We are a group of friends who are participating in The Sikh Soup Kitchen's Snowdon Hike 2020.     The Sikh Soup Kitchen serves the most vulnerable in the name of Sri Guru Nanak Dev Ji and his message of Langar (free communal meal). They support homeless and vulnerable members of the Community  through their Street Food Banks. The purpose of this event is to raise money for the food banks in order for the team to continue to support the vulnerable and homeless. In the month of July alone  the Sikh Soup Kitchen served over 1320 food packages!!     This is also a venture close to our hearts for another reason. We are undertaking this hike in memory of our dear friend and brother Jaspreet Singh Dhillon  who left this world on 25th July. We feel this venture and its cause will serve his memory well  due to his nature as a genuinely selfless person.     We would really appreciate any donations  little or big - every little bit makes such a huge difference.    Waheguru Ji Ka Khalsa  Waheguru Ji Ki Fateh.",True
" Covid-19 appeal:Providing meals for rough sleepers ","London, Greater London, United Kingdom",https://uk.gofundme.com/f/Covid-19-appealProviding-meals-for-rough-sleepers,821,1000,,2020-04-10,,,0,,"Friends  family  friends of family..    This is an emergency short-term appeal for donations to help keep the bellies of rough sleepers full during lockdown.    As many of you probably know  there's been a huge effort from local councils to rehouse rough sleepers in hostels around London over the last few weeks. This initiative  though wonderful in its intent to protect rough sleepers from Covid-19  has displaced many many people who called those streets their homes  who relied on a pound from friendly passers-by and who used to community resources in their area to get by. Due to the tightening of government guidelines around health & safety measures  a huge number of central soup kitchens and food distribution services have paused operations. Moreover  the majority of supermarkets have stopped accepting cash in this time.    In times of crisis  a person's core ethics are often exposed  and in the face of this pandemic  a massive number of people have offered their time to cook  prepare and deliver food. We have made contact with a number of hostels sheltering rough sleepers and as we understand it  those people will have no access to food until after the Easter bank holiday. Councils are underfunded and people's bellies are rumbling.    This is a call for financial aid to help our small team buy ingredients to cook some hearty meals for the next few weeks!    ***UPDATE***    This project has massively scaled up since last time I posted the appeal!!!! What started as an initiative to provide meals for rehoused rough sleepers over the Easter weekend has evolved into a daily food prep and delivery service in coordination with various councils across north/east London. The willingness of people to volunteer their time to shop  cook and deliver food has meant we've been able to commit to another 3 weeks operating. The only thing we need to push now is donations. The hostel we are working to support is housing rough sleepers as well as asylum seekers and its really important to us that we can provide meals for both these groups. Please  if you've got a little spare change  help keep this going as long as it's needed! And don't hesitate in contacting me if you want any more info",False
" Help Me Support The Earth's Most Ancient Culture ","Chearsley, South East England, United Kingdom",https://uk.gofundme.com/f/help-me-support-the-earths-most-ancient-culture,2000,2600,,2019-11-10,,,0,,"The Kalahari San Bushpeople of which the Ju/‘Hoansi are one group  are direct descendants of the oldest people who once roamed over much of Africa. They have been exploited  persecuted and displaced for many hundreds of years  and have experienced enormous hardship.    It has become increasingly difficult for the San Bushmen to continue to practice their traditional way of life as hunter-gatherers and now only fifteen active master trackers remain. The situation today is an urgent and critical one; we now have precious time left to help preserve this most ancient way of life and the wisdom they hold.     In March 2020 I will journey deep into the Kalahari Desert to this remote tribe with WildWise in association with The Old Way and CyberTracker . Our small group are all graduates from the WildWise “Call of the Wild ” programme and we will travel to the part of the desert which is the last place in Africa where they still retain rights to their ancestral lands  where they are still able to hunt with a bow and arrow and where the community still remain with some of their traditional ways of life intact.    Living among the Ju/‘Hoansi  we will immerse ourselves in their way of life  experiencing the way they live together in community  raise their children  and going out in small groups at dawn tracking with the bow hunting master trackers.       Why we need this original wisdom    Being the longest continuous intact human culture affords the San Bushpeople a unique intelligence missing in the modern world. They retain a deep inter-connection with the land and it gives them an exceptional and astounding ability to read the earth for stories and track and trail animals for days. This is a continuous tradition that goes back more than 100 000 years  the longest of any human tradition. Their skills and way of life are a vital source of information about human evolution and how to live in deep connection to the living world.    This older  deeper wisdom is lacking from our world right now but through it we might find the distant tracks of some of the answers to the profound questions and challenges the world is facing.    But just when we need it most  the opportunity to experience it is diminishing due to the long-standing persecution and displacement that the San have faced. This has made it impossible for the San to sustain this way of living.    It is my view that preserving this ancient culture that once supported all human life is as critical as saving the last 15 of any species on earth.     The time to act is now.    How the invitation came about    This invitation came from the Ju/‘Hoansi Bushpeople themselves. I am fully aware of the trap which many Western organisations fall into of thinking they know what’s best for other communities. Our primary guide is the renowned anthropologist  scientist and founder of CyberTracker Louis Liebenberg. Louis has been working with the Bushpeople in the Kalahari since 1985  and being a true master tracker himself is highly respected and trusted.    He was asked by the elders of the tribe in 1990 to help them to pass on their cultural practices to the younger generation who have abandoned the traditional ways of living because it is no longer a viable way to survive within the constraints forced upon them. Louis Liebenberg has been tirelessly working with the San Bushmen to ensure that their invaluable tracking expertise is passed on to the younger generation by reviving the ancient practice of tracking as a way to sustain life within the community.    By using free and easy-to-use software designed by CyberTracker  trackers are able to record complex data about wildlife populations and plant biodiversity. By becoming ‘qualified’ as trackers they are able to get jobs in ecotourism  as rangers in anti-poaching units  in wildlife monitoring and scientific research.    This programme of employment creation is vital to ensure that their invaluable tracking expertise is passed on to the younger generation of San by incentivising and motivating them to keep their knowledge and skills alive.      How the money will be used    1 - Money you offer will go directly to supporting the San communities. It will be a lifeline of employment for them whilst also encouraging them to continue their ancient and important cultural practices. This trip will support all the 15 remaining master trackers in the Namibian conservancy for 4 months of the year. We pay them in one week what it takes them 2 or 3 months to earn picking the devil’s claw plant; which is their only other source of income. The tracking work provides a valued source of income which helps preserve their culture and unique scientific knowledge; The Tracker qualification programme in turn helps to support the livelihoods of the village as a whole.    2 - We will pay the other villagers such as the elders & youth who provide valuable knowledge and host us and help us with various tasks around camp.    3 - We also provide financial support through the purchase of handicrafts which provides a crucial source of income for the women as there is next to no potential employment for them in this region. This again supports a wide number of villages as well as helping them to preserve their heritage craft skills. The women will also be paid to teach us to build grass huts for us to sleep in which  like the handicrafts  provides a crucial source of income for the women as well as preserving the knowledge and skill set to build our species first kinds of homes.    4 - We pay an entrance fee to the conservancy  translators and apprentice translators.    5 - Subject to having enough money leftover and if external funds are not forthcoming from elsewhere then we will also provide funding for food for people coming to the TB soup kitchen in Tsumkwe  the clinic is thus able to stay open for longer and provide a better service; we supplement the funding of the clinic provided by others.     I will pay for my own travel to and from Namibia.    My hopes and dreams    Whilst the money raised will deliver vital funding to support the San Bushpeople to continue their traditional ways of life. It is also my hope that there will be other benefits.    My own journey for the last few years has been one of a profound personal transformation and exploration into my own rewilding. It has unlocked for me an intense longing to be reminded of the wisdom that my ancestors held and their connection to their communities the earth. What does it mean to re-wild ourselves and the communities we live in? Is it possible to bridge the modern world and all that it offers with an older  wilder way of being? How can I raise my children with this greater wisdom  in a community that thrives and supports one another? It is my hope that through this visit I will also find wisdom to bring back to my life  my children and the communities I live and work in.     Thank you for reading! Please help in whatever way you can.    With deep gratitude and love     Elena xxx      WildWise    Outdoor environmental education based in the magical Dartmoor National Park in Devon. They offer a diverse programme of courses and events designed for adults  children and families  including the year-long “Call of the Wild ” programme that I attended back in 2017  which is where my journey really began.    The Old Way    If this is something you would like to personally experience and support  then it is possible to join a similar trip journeying into the Kalahari with “The Old Way” which is a year-long program exploring hunter-gatherer life ways which takes place in Devon and the Kalahari.    More about the San Bushpeople    It is thought likely that the Bushmen are the descendants of the ancestral source  from which all modern humans diverged as they started spreading around the world about 60 000 years ago. Their cultural practices date back 100 000 years - all human beings once lived in this original way. It still lives deep in all of us.    Like ll indigenous cultures the San have been subject to long-standing persecution and pressures from all sides. It is extraordinary that the people and their culture has been able to persist. Hunter-gathering by its very nature relies on an ability to roam great distances to source the food they need. Today their ancestral lands are divided up into farms and given away to diamond miners; the small areas left ‘designated’ for the bushmen are not compatible with their way of life. They have been evicted  starved of food and water and hunted like animals. Most San have now been resettled to camps  where disease and alcoholism is rife. It is a far cry from their traditional ways that work in harmony with the land living in community. Something so many of us seem to be striving for today as a way out of the ecological crisis we find ourselves in.    Somehow  against the odds a small number of San Bushmen persist in living according to their ancient traditions. It is thought that the number is now around 10-15 individuals and this number is declining. It is very likely that if nothing changes their way of life will be lost forever in the next few years  a human extinction that will go unnoticed. I don’t want to sit passively to let that happen.    This is why new ways of supporting the San are vital  so that they continue to value their traditional ways  passing them on to their young people so that they might keep alive a culture from which all human life originated.",False
" Help Jas Help Others ","Oldbury, West Midlands, United Kingdom",https://uk.gofundme.com/f/20squld56o,1353,1000,,2020-05-31,,,0,," Welcome to my Go Fund page. Sponsor me to help to achieve my goal to become a vegetarian. During this Covid 19 crisis and still until today  I have had support from a charity called The Sikh Soup Kitchen being one from the vulnerable group. Having no family around and Mom stranded in India I have had to call on them for support. They provide me with a hot meal  sandwiches and snacks along with daily essentials  so that I do not have to worry about going out. I am not the only one and they provide this support to the elderly and vulnerable- I am amazed for the amount of work that they do. They provide it to anyone in the Community that require any support. They provide a Street Food Bank Service every Friday and Saturday on Soho Road  Handsworth  where they hand out food to the people in need regardless of faith or race as they have strong Sikh principles to help anyone that they come across. The Sikh Soup Kitchen are a community/ food bank based service  whom you can call on and they will provide you with support and vegetarian cooked meals including any social support adhering strictly to the Government guidelines. I have been inspired by them to become a vegetarian from the lovely cooked meals that they have been providing to me in this pandemic. They also have a dedicated phone line  where you can call during the pandemic for a ‘friend to chat’ service. Please help me to achieve my goal to become a vegetarian and the money raised will go to The Sikh Soup Kitchen  so that they can continue to support the community in need with daily deliveries and Street Food Bank service (everything brought is transparent as receipts are shown on social media). If anybody wants to see them in action or volunteer then please contact me and I can arrange this for you. You are able to follow them on Twitter and see their daily work in action. @SikhSoup Please support me- I want to become a vegetarian and also support The Sikh Soup Kitchen with their ongoing selfless service. All funding achieved will go to them which will continue to provide the daily meals and Serve the Street Food Bank. Thank you Jas Kaur ",False
" Feeding the Homeless this Christmas ","London, Greater London, United Kingdom",https://uk.gofundme.com/f/yj3ytb-feeding-the-homeless-this-christmas,1350,2500,,2020-12-17,,,0,,"The unemployed bringing delicious chef-cooked comfort food to the homeless this Christmas.     A great Chef I know has decided that as he won't be working over the Christmas period he is going to get a team of unemployed (some not eligible for furlough) chefs together and aim to feed 20 000 homeless a Christmas dinner. Him and the team did over 10 000+ meals for the NHS in Lockdown 1.0.     All of the chefs are trained and trying to cook good meals and make as good memories as they can for the homeless during this shite time.     I know that times are really hard for people right now so honestly no worries/pressure  but if you could spare a bit of change to help make this possible it would be much appreciated.     If anyone has any links or contacts for food banks or soup kitchens. Shelters?     Thanks in advance     Charly x",False
" Turning the tide on TB: Supporting the San Bushman ","Ringmer, South East England, United Kingdom",https://uk.gofundme.com/f/yvtdj5-supporting-humanities-oldest-culture-san-bushmen,11107,10000,,2020-05-02,,,0,,"The San people of southern Africa  believed to be the longest surviving culture on earth by tens of thousands of years and the last tribe on earth to pursue the persistence hunt  have faced centuries of oppression and marginalisation. The Ju’/hoansi  the San people living in the Nyae Nyae Conservancy  now face a critical struggle against tuberculosis  a treatable and preventable disease.     This crowdfunder aims to raise money to support local efforts to beat this disease. The money raised will pay for projects which provide vital food  information and testing which is necessary to eliminate TB and support good recovery. The projects had a private funder  but she recently died  and government and NGOs have not picked up the funding shortfall. In addition  the collapse of tourism in the Nyae Nyae due to COVID19 has caused a major fall in local income  meaning this crowdfunder is more important than ever.       The San culture is under threat from many directions  but TB is particularly dangerous. It is the leading cause of death from any infectious disease worldwide and there are four strains of TB in the region. We’re working with organisations and doctors on the ground the Nyae Nyae to make sure this money gets to the right people at the right time.       The priority is to provide food for recovering TB patients as eating regular good food is essential for the treatment to work. Government funding pays for medicines distributed by the clinic in Tsumkwe  which serves the whole of the Nyae Nyae. However  this funding does not provide accommodation or food. There is a separate soup kitchen project which provides nutritious meals twice a day in Tsumkwe to TB patients  but it is facing massive funding cuts. The soup kitchen urgently requires £500 a month to continue to provide this vital service.     Funding is also desperately required for an outreach team that carries out testing and education in the remote villages. As we've learned from COVID19  testing is an important part of controlling infectious disease. The outreach team can identify the disease in the early stages  which limits the spread of infection within the villages. This outreach team requires £300 a month to operate.    Since TB flares up when people are malnourished or otherwise immuno-compromised  the longer term aim is to tackle food security. One vision to do this is to support the San to create gardens and food forests within each of the 39 villages in the Nyae Nyae Conservancy. Seeds  fencing materials and tree saplings are needed to establish a garden in each of them. If we exceed our fundraising target  the additional money will be put towards these gardens and forests.     If you are able to help fund this work in the longer term  please get in touch by contacting Caspar through the link below.       More on the San    The San people of the Kalahari are the last trace of our deep ancestry  our oldest cousins who never left Africa. Their territories span Botswana  Namibia and South Africa. In the last few centuries the nomadic lives these people led have been dramatically transformed through waves of colonialism and marginalisation that has put pressures on their land  and many are now settled in villages or only semi-nomadic.        Amongst the San are some of the best trackers and hunters in the world. Men and women can still walk into the bush with their digging sticks and come out with forage hides laden with food. However  their shrinking territory and the fact that they are settled in villages  means living off foraging and hunting alone is not enough. Money  necessary to supplement limited hunting and foraging  is hard to come by. The main sources of income are searching in the desert for the Devil’s Claw plant and tourism. With COVID19  it will be a long time before tourism returns to the Kalahari.     About us    We are a group of people passionate about supporting the Ju'/hoansi as many of us have spent time with them through the Old Way and / or Wildwise over the last few years. There is so much we can learn from a culture as old as humanity itself and we would love to support the people who shared so much with us. Your kindness means the world to us  thank you.    The Kalahari Action Group    ",False
" Mobile Soup Kitchen Needs Help as vandals strike ","Colden Common, South East England, United Kingdom",https://uk.gofundme.com/f/mobile-soup-kitchen-needs-help-as-vandals-strike,520,500,,2020-05-03,,,0,,"Mobile Soup Kitchen needs your help after vandals attack.    Vandals have targeted the home and vehicles of the founders of a mobile soup kitchen which have been serving the #Homeless  #SofaSurfers  those in temp accommodation  hostels and the #RoughSleepers in #Southampton. The community based project started by these 2 just over 5 years ago has built a strong team of #volunteers who go out and source donations  cook and prepare meals to help support around 50 people a day.       During the #Covid19 #Lockdown although we aren't allowed out on the streets  we are still preparing food and supplying the temp accommodation that the #roughsleepers are staying in during lockdown. Additionally food parcels have been distributed to those who needs it.    That said  we now cannot do anything since the tyres were slashed on the van and their own car. Additionally windows and doors were smashed on their car and the house windows had rocks thrown through them. The cook was also injured in this attack.     As a community based project  we are not a registered charity due to the small amount we raise financially. Most of our support comes from product donations. However we have been recognised by The #HighSheriffofHampshire and #RadianHousing for the work we do.       Funds raised will go towards new tyres and the insurance as no doubt it will increase next year. Any extra raised will all go towards the running if the soup kitchen. All funds raised  100% we recieve go to feeding the homeless. No volunteers or the founders are paid. We have no overheads except the van running costs and electricity to prepare the meals  everything else is covered by the volunteers and the donations of food.  ",False
" Give a family in need a deposit for their home ","Bournemouth, South West England, United Kingdom",https://uk.gofundme.com/f/give-a-family-in-need-a-deposit-for-their-home,2690,1000,,2019-01-10,,,0,,"Whilst browsing through Facebook I saw a post from 'Hope for food ' a great charity that help Bournemouths homeless. Amongst other things they organise regular soup kitchens. At tonight's soup kitchen a mother and her two children   both still in their school uniform attended . They are currently staying in a B&B through no fault of their own . They are not on benefits so they are without money  and out of options. Please   if you can donate anything . We can work together to get her a deposit for a home for her family.    I have two children asleep upstairs.  Safe  used to their familiar surroundings. Only having to worry about whether they ll have shreddies or porridge for breakfast in the morning. Not whether they will eat  not wondering what all those weird noises are at the bedsit. Let's do this and help them .    It's hard being a mum   and that's when you have everything you need. Imagine this.    We ve got your back lady :)   https://www.hopeforfood.org.uk/",False
" Jo Jo's Amazing send off ","Preston, Yorkshire and the Humber, United Kingdom",https://uk.gofundme.com/f/jo-jos-amazing-send-off,775,1000,,2020-12-30,,,0,,"This has been created to give our very own Pink Sparkly  Unicorn Princess Jo Jo the best send off that we can.  Jo was a larger than life character  she had sometimes in her life struggled with some demons but for the last 3 years had fought them and was on top of the world. Jo had a magical way with people and who ever she met loved our Unicorn Princess.. in recent times Jo had been a regular volunteer with various soup kitchens and homeless projects in Hull and was adored by all.. she was always so full of life and there was always good fun and laughter with jo around which lifted services users no end of times..  Then late on Sunday night early Monday morning our Beautiful Jo Jo was gone.. she took her last breath and went  somewhere were the unicorns dance and she could be free...  So here I am hoping to give our JO JO UNICORN PRINCESS the Beautiful send off she truly deserves...  Thank You for taking the time to read this....  Sarah x",False
" Gillingham Street Angels ","Gillingham, South East England, United Kingdom",https://uk.gofundme.com/f/1p4otdcgg0,2200,5000,,2019-07-16,,,0,,"Hello we run 3 soup kitchens in Gillingham and Rochester   we also supply food to families in need in the medway area   we are currently setting up new projects to help with growing a sustainable food source for our soup kitchens and assisting in supplying 2 local schools with food for there breakfast clubs   feel free to look at our website thestreet-angels.org   we are a registered charity 1184311   we are getting busier by the week and looking for donations to assist in the running costs and to buy new equipment for these projects   appreciate your time in reading this ",False
