Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
10,"Promotes education, training & practice of engineering among women. Increases public awareness of women in engineering. Forum for the exchange of opinions for women with interests in engineering. Sustains contacts with women engineers on career breaks & facilitates their return to paid employment. Ensures voice of women engineers is heard in Government & policy-making institutions.","10 Cathedral Yard,  Exeter,Devon  EX1 1HJ","St Petrock's (Exeter) Ltd",True,2020-12-01,"VISIT OUR WEBSITE St Petrock’s is a local charity helping people who are homeless, or inadequately housed, lead more settled and fulfilling lives.  Open-access sessions in our centre provide a range of emergency, support and prevention services for some of the most vulnerable people in the area. These include basic survival services, advice on housing, benefits, health, employment and addiction issues, referrals to accommodation providers and to other services. Since 2011/12, St Petrock's has seen a 56% increase in the number of visits to our centre.  Between 45 - 84 individuals accessed St Petrock's centre each weekday in 2018/19.   Our supported housing services in the community provide emergency and resettlement accommodation for people seeking to make the transition to independent living.  We also run a private rental & support (PRS) scheme to help people who are not entitled to statutory housing to access tenancies in the private rented sector, and work closely with tenants and landlords to help ensure tenancies are successfully maintained. In 2018/19, 47 individuals were accommodated directly through our St Petrock;s supported housing projects. ","2020-12-04 50/2020-12-03 15/2020-12-02 30/2020-12-01 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BarrySearle1&pageUrl=1,2020-12-04,"Throughout England And Wales, Northern Ireland, Scotland","SG1 2AY ",125
11,,"1 John Street,  Swindon,Wiltshire  SN1 1RT",Threshold,True,,"Threshold is a Swindon based charity for single homeless people providing quality caring services and supportive hostel accommodation with resettlement programmes.     Threshold Strategic Objectives are: 1) To prevent homelessness 2) To alleviate the associated social exclusion of homelessness and actively assist recovery from its effects 3) Influence policy that affects homeless and socially excluded people  We support over 750 people each year. We do this through our street outreach service which helps those sleeping on the Swindon's streets and through our move-on projects and  resettlement hostels.  Welcoming vulnerable homeless people into our projects is only part of our role; preparing them to live independently is just as important. Our sources of income are grants from government and charitable foundations and trusts and licence fee income. However, we also rely upon the continued generosity of members of the public and our supporters just like you. Please help us continue to give homeless people the chance to change.",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BernieWoulfe&pageUrl=1,,"Devon, Dorset",,0
12,"Irregular donations.","Nightwatch,Po Box 9576  London,  SE23 3ZH",Nightwatch,False,2020-11-18,"Nightwatch is a charity that has been caring for homeless people in the London Borough of Croydon for more than forty years. We are an entirely voluntary organisation with more than 100 volunteers who are out, in teams, every night of the year. We help people at evey level of homelessness, including the street homeless through those in hostels, bed and breakfast and unsatisfactory accommodation. We also help former homeless poeple who are still vulnerable and whose main point of contact is via the homeless community. An important part of our work is not only the physical but the emoitional and spiritual wellbeing of the people we see. We are involved in supplying food, clothing, household goods and in the resettlement of former homeless people into new accommodation. We have no paid staff and the charity does not own property (a church allows us a kitchen and storage areas at a low rent). Our adminsitrative costs are therefore very low so a high proportion of money donated to us goes directly to people in need. We have continued to operate every night during the Covid Crisis where we have seen as many as 90 people on a Sunday and 60 during the week as other services have withdrawn.","2020-12-11 20/2020-12-10 100/2020-12-08 30/2020-12-08 100/2020-12-07 20/2020-12-07 5/2020-12-06 5/2020-12-05 10/2020-12-05 80/2020-12-04 50/2020-12-02 5/2020-12-01 5/2020-11-30 10/2020-11-29 40/2020-11-29 5/2020-11-29 50/2020-11-29 30/2020-11-28 10/2020-11-28 15/2020-11-28 5/2020-11-28 5/2020-11-27 10/2020-11-27 5/2020-11-27 2/2020-11-27 30/2020-11-27 5/2020-11-27 5/2020-11-25 15/2020-11-25 30/2020-11-25 15/2020-11-25 5/2020-11-25 15/2020-11-25 1/2020-11-25 10/2020-11-25 10/2020-11-24 20/2020-11-24 10/2020-11-23 20/2020-11-22 10/2020-11-21 5/2020-11-21 15/2020-11-21 20/2020-11-20 20/2020-11-19 20/2020-11-19 5/2020-11-19 10/2020-11-19 10/2020-11-19 15/2020-11-18 20/2020-11-18 20/2020-11-18 15/2020-11-18 20/2020-11-18 20/2020-11-18 10/2020-11-18 20/2020-11-18 30/2020-11-18 50/2020-11-18 30/2020-11-18 15/2020-11-18 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BillHughes2&pageUrl=1,2020-12-11,Essex,"CO8 5EU ",1251
13,,"Flat 15,Edgar Court  Sycamore Grove,New Malden  KT3 3DQ","Youth With A Mission, Bolivia - Operation Restoration",False,2020-09-03,"Operation Restoration -  Youth With A Mission Bolivia  Bringing hope to children living on the streets of Bolivia though  street work,  a reception house,  restoration homes  and  reintegration homes","2020-10-08 50/2020-10-04 10/2020-10-03 15/2020-10-02 50/2020-09-29 200/2020-09-29 30/2020-09-22 80/2020-09-21 50/2020-09-18 15/2020-09-17 50/2020-09-15 115/2020-09-08 30/2020-09-03 75",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BillOConnor&pageUrl=2,2020-10-08,,,1110
14,,"Bromley United Reformed Church,20 Widmore Road  Bromley,  BR1 1RY","The Bromley Homeless Shelter",False,2020-11-02,"Throughout the year The Bromley Homeless Shelter operates an advice service to help prevent people from becoming homeless or to resolve their problems if they are already homeless.  During the winter months we operate two winter night shelters, providing a warm place to sleep and a hot meal.","2020-11-11 20/2020-11-11 15/2020-11-09 20/2020-11-08 250/2020-11-08 15/2020-11-07 15/2020-11-07 30/2020-11-06 15/2020-11-06 50/2020-11-06 100/2020-11-05 25/2020-11-05 20/2020-11-04 15/2020-11-04 20/2020-11-04 30/2020-11-04 10/2020-11-04 15/2020-11-04 10/2020-11-04 30/2020-11-04 20/2020-11-03 20/2020-11-03 10/2020-11-03 30/2020-11-03 30/2020-11-03 15/2020-11-02 15/2020-11-02 20/2020-11-02 10/2020-11-02 10/2020-11-02 30/2020-11-02 20/2020-11-02 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BrendaParsons3&pageUrl=1,2020-11-11,,,960
15,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",False,2020-11-16,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ","2020-11-20 10/2020-11-20 10/2020-11-20 20/2020-11-19 10/2020-11-19 50/2020-11-19 20/2020-11-17 20/2020-11-17 20/2020-11-17 20/2020-11-17 20/2020-11-17 30/2020-11-16 30/2020-11-16 10/2020-11-16 25/2020-11-16 10/2020-11-16 15/2020-11-16 5/2020-11-16 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=brookeandharvey&pageUrl=1,2020-11-20,"Throughout London",,360
16,,"Bromley United Reformed Church,20 Widmore Road  Bromley,  BR1 1RY","The Bromley Homeless Shelter",False,2020-10-28,"Throughout the year The Bromley Homeless Shelter operates an advice service to help prevent people from becoming homeless or to resolve their problems if they are already homeless.  During the winter months we operate two winter night shelters, providing a warm place to sleep and a hot meal.","2020-11-21 15/2020-11-16 30/2020-11-10 10/2020-11-10 20/2020-11-09 15/2020-11-07 10/2020-11-07 15/2020-11-07 30/2020-11-07 15/2020-11-07 20/2020-11-07 10/2020-11-06 20/2020-11-05 20/2020-11-05 15/2020-11-05 10/2020-11-05 20/2020-11-05 20/2020-11-05 15/2020-11-05 100/2020-11-04 50/2020-11-04 20/2020-11-03 50/2020-11-03 20/2020-11-03 30/2020-11-03 30/2020-11-03 15/2020-11-03 20/2020-11-03 30/2020-11-03 15/2020-11-02 30/2020-10-30 20/2020-10-28 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CarolineSmith104&pageUrl=2,2020-11-21,,,800
17,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",False,2020-11-21,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us and changing the lives of vulnerable people in our community.     We work across south Buckinghamshire, providing free, specialist, independent advice and support.  ","2020-11-29 10/2020-11-27 50/2020-11-26 10/2020-11-26 50/2020-11-26 10/2020-11-25 25/2020-11-25 30/2020-11-24 10/2020-11-24 30/2020-11-23 30/2020-11-23 30/2020-11-23 50/2020-11-23 15/2020-11-23 10/2020-11-23 20/2020-11-23 30/2020-11-22 30/2020-11-22 30/2020-11-22 20/2020-11-22 30/2020-11-22 20/2020-11-22 20/2020-11-22 50/2020-11-22 25/2020-11-22 30/2020-11-21 30/2020-11-21 30/2020-11-21 50/2020-11-21 50/2020-11-21 30/2020-11-21 20/2020-11-21 30/2020-11-21 50/2020-11-21 30/2020-11-21 50/2020-11-21 150/2020-11-21 15/2020-11-21 30/2020-11-21 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChristopherPiggott1&pageUrl=1,2020-12-02,Essex,"CO15 1LE",1430
18,,"1 John Street,  Swindon,Wiltshire  SN1 1RT",Threshold,False,2020-11-12,"Threshold is a Swindon based charity for single homeless people providing quality caring services and supportive hostel accommodation with resettlement programmes.     Threshold Strategic Objectives are: 1) To prevent homelessness 2) To alleviate the associated social exclusion of homelessness and actively assist recovery from its effects 3) Influence policy that affects homeless and socially excluded people  We support over 750 people each year. We do this through our street outreach service which helps those sleeping on the Swindon's streets and through our move-on projects and  resettlement hostels.  Welcoming vulnerable homeless people into our projects is only part of our role; preparing them to live independently is just as important. Our sources of income are grants from government and charitable foundations and trusts and licence fee income. However, we also rely upon the continued generosity of members of the public and our supporters just like you. Please help us continue to give homeless people the chance to change.","2020-12-12 20/2020-12-12 100/2020-12-12 10/2020-12-11 30/2020-12-11 20/2020-12-11 30/2020-12-11 10/2020-12-11 15/2020-12-11 10/2020-12-11 10/2020-12-11 30/2020-12-11 10/2020-12-11 10/2020-12-11 15/2020-12-11 10/2020-12-11 20/2020-12-10 20/2020-12-10 10/2020-12-10 50/2020-12-10 15/2020-12-10 15/2020-12-10 30/2020-12-10 20/2020-12-09 15/2020-12-09 20/2020-12-09 50/2020-12-08 30/2020-12-08 30/2020-12-08 100/2020-12-07 15/2020-12-07 30/2020-12-07 10/2020-12-07 10/2020-12-06 15/2020-12-06 30/2020-12-06 60/2020-12-04 50/2020-12-04 20/2020-12-02 20/2020-11-30 20/2020-11-30 20/2020-11-25 15/2020-11-23 10/2020-11-23 50/2020-11-23 15/2020-11-23 20/2020-11-21 30/2020-11-21 20/2020-11-21 20/2020-11-18 25/2020-11-14 10/2020-11-14 10/2020-11-13 20/2020-11-13 30/2020-11-12 30/2020-11-12 50/2020-11-12 30/2020-11-12 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChristineOxford1&pageUrl=1,2020-12-12,"Devon, Dorset",,1605
19,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",False,2020-11-18,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ","2020-11-27 15/2020-11-20 10/2020-11-18 15/2020-11-18 5/2020-11-18 10/2020-11-18 15/2020-11-18 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ClaireBurke9&pageUrl=1,2020-11-27,"Throughout London",,115
20,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",True,2020-11-07,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us and changing the lives of vulnerable people in our community.     We work across south Buckinghamshire, providing free, specialist, independent advice and support.  ","2020-11-29 200/2020-11-25 20/2020-11-18 15/2020-11-08 20/2020-11-08 5/2020-11-08 5/2020-11-08 10/2020-11-08 10/2020-11-08 10/2020-11-08 15/2020-11-08 30/2020-11-08 20/2020-11-07 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ClareMcKenna6&pageUrl=1,2020-11-29,Essex,"CO15 1LE",410
21,,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless",False,2020-11-17,"Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ","2020-11-22 10/2020-11-21 15/2020-11-21 10/2020-11-21 10/2020-11-20 20/2020-11-19 10/2020-11-19 10/2020-11-18 15/2020-11-17 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CorinneChambers&pageUrl=1,2020-11-22,"Throughout London",,115
22,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",False,2020-10-29,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us and changing the lives of vulnerable people in our community.     We work across south Buckinghamshire, providing free, specialist, independent advice and support.  ","2020-11-23 5/2020-11-21 5/2020-11-21 10/2020-11-21 10/2020-11-21 5/2020-11-21 10/2020-11-21 20/2020-11-21 5/2020-11-20 10/2020-11-20 10/2020-11-20 10/2020-11-20 10/2020-11-20 20/2020-11-20 15/2020-11-20 20/2020-11-20 5/2020-11-20 15/2020-11-20 10/2020-11-20 20/2020-11-20 20/2020-11-20 5/2020-11-18 5/2020-11-17 10/2020-11-17 15/2020-11-17 15/2020-11-17 30/2020-11-07 10/2020-11-07 10/2020-11-07 15/2020-11-07 15/2020-11-06 30/2020-11-05 10/2020-11-05 5/2020-11-04 25/2020-11-04 30/2020-11-03 15/2020-11-03 15/2020-10-31 5/2020-10-30 10/2020-10-29 30/2020-10-29 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CraigWiseman1&pageUrl=1,2020-11-23,Essex,"CO15 1LE",575
23,,"1 John Street,  Swindon,Wiltshire  SN1 1RT",Threshold,False,2020-11-27,"Threshold is a Swindon based charity for single homeless people providing quality caring services and supportive hostel accommodation with resettlement programmes.     Threshold Strategic Objectives are: 1) To prevent homelessness 2) To alleviate the associated social exclusion of homelessness and actively assist recovery from its effects 3) Influence policy that affects homeless and socially excluded people  We support over 750 people each year. We do this through our street outreach service which helps those sleeping on the Swindon's streets and through our move-on projects and  resettlement hostels.  Welcoming vulnerable homeless people into our projects is only part of our role; preparing them to live independently is just as important. Our sources of income are grants from government and charitable foundations and trusts and licence fee income. However, we also rely upon the continued generosity of members of the public and our supporters just like you. Please help us continue to give homeless people the chance to change.","2020-12-12 30/2020-12-11 10/2020-12-11 30/2020-12-11 5/2020-12-11 15/2020-12-11 10/2020-12-11 30/2020-12-11 30/2020-12-11 20/2020-12-10 10/2020-12-10 10/2020-12-09 10/2020-12-08 20/2020-12-02 15/2020-11-30 5/2020-11-28 5/2020-11-27 20/2020-11-27 30/2020-11-27 5/2020-11-27 10/2020-11-27 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CynaraMonteiro&pageUrl=1,2020-12-12,"Devon, Dorset",,380
24,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",False,2020-11-14,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us and changing the lives of vulnerable people in our community.     We work across south Buckinghamshire, providing free, specialist, independent advice and support.  ","2020-12-11 10/2020-11-27 50/2020-11-25 30/2020-11-24 15/2020-11-23 50/2020-11-23 55/2020-11-23 15/2020-11-23 15/2020-11-22 15/2020-11-21 20/2020-11-21 10/2020-11-21 30/2020-11-21 20/2020-11-21 15/2020-11-21 30/2020-11-21 25/2020-11-21 10/2020-11-21 20/2020-11-21 30/2020-11-21 30/2020-11-21 100/2020-11-21 20/2020-11-21 15/2020-11-21 30/2020-11-21 10/2020-11-21 30/2020-11-21 5/2020-11-20 15/2020-11-20 10/2020-11-20 50/2020-11-20 50/2020-11-20 75/2020-11-19 15/2020-11-19 100/2020-11-19 50/2020-11-19 30/2020-11-19 30/2020-11-19 100/2020-11-19 100/2020-11-19 15/2020-11-19 50/2020-11-18 30/2020-11-18 30/2020-11-15 30/2020-11-14 50/2020-11-14 20/2020-11-14 40",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DaveBull&pageUrl=8,2020-12-11,Essex,"CO15 1LE",1915
25,"We promote education, training and entertainment through performances of live shows and arts displays.","Oakley Hall,8 Castle Street  High Wycombe,  HP13 6RF","Wycombe Homeless Connection",False,2020-11-09,"Wycombe Homeless Connection helps people who are homeless, or facing homelessness by Thank you for joining us and changing the lives of vulnerable people in our community.     We work across south Buckinghamshire, providing free, specialist, independent advice and support.  ","2020-12-01 10/2020-11-28 20/2020-11-23 30/2020-11-20 15/2020-11-20 20/2020-11-20 30/2020-11-20 50/2020-11-20 30/2020-11-19 25/2020-11-18 15/2020-11-15 50/2020-11-14 30/2020-11-14 10/2020-11-14 15/2020-11-13 50/2020-11-12 20/2020-11-11 20/2020-11-11 20/2020-11-11 10/2020-11-10 50/2020-11-10 50/2020-11-09 30/2020-11-09 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DavidTolson1&pageUrl=1,2020-12-01,Essex,"CO15 1LE",720
