Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
"Provision of awards to post-graduate students in the fields of science and technology at five nominated universities.","Virgin Atlantic Airways Ltd,The Office  Manor Royal,Crawley  RH10 9NU","Virgin Atlantic Foundation","The Virgin Atlantic Foundation was set up in 2003 for Virgin Atlantic employees, partners and customers to raise money for projects at home and overseas. Since then, we're proud to have raised over £9 million through our Change for Children onboard appeal. On behalf of the Virgin Atlantic Foundation, thank you for your generous fundraising. What can I do to help? There are so many things you can do to help raise money by either joining in companywide initiatives or arranging your own 'fun' raising activity – every single penny counts. Please contact us at community.investment@fly.virgin.com",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KarolWisniewski2&pageUrl=1,,"Bristol City, Kensington And Chelsea, Manchester City, Nottingham City, Surrey","SO24 0BB",0
,"35-37 Exchange Street,  Norwich,Norfolk  NR2 1DP","YMCA Norfolk","We are a local charity that’s has been serving communities in Norfolk for 160 years, supporting vulnerable groups and individuals including people whose lives who have been affected by homelessness and young people and families in need of care and support.  We believe that every young person should have a safe place to stay. Every night we provide a safe home and support for over 260 homeless young people across Norfolk.  We believe that every young person should be able to fulfil their potential.  We offer opportunities for young people to develop life skills, education and employability ensuring young people are prepared for independent living and helping to break the cycle of homelessness. We believe that everyone should enjoy the benefits of good health and wellbeing. We are committed to improving the health and wellbeing of young people by offering a range of support, information, advice and activities.  We believe every family should have the support they need to develop and lead more fulfilling lives. We deliver projects and support for young people and their families in schools and communities to help those facing difficult situations and enable positive transitions to adulthood.  We believe every young person should have someone they can trust. We're here for young people supporting them through difficult times with a wide range of services. We recognise that young people often have complex needs and take a holistic approach to providing support.   Our vision is to be an inclusive Christian organisation, transforming communities across Norfolk so that young people truly belong, contribute and thrive.   Our mission is to enable transformation in the lives of young people.    www.ymcanorfolk.org",False,2021-03-08,"2021-04-03 20/2021-04-01 10/2021-04-01 10/2021-03-26 20/2021-03-23 20/2021-03-23 5/2021-03-15 10/2021-03-15 15/2021-03-14 5/2021-03-11 10/2021-03-11 10/2021-03-11 10/2021-03-11 10/2021-03-11 10/2021-03-10 20/2021-03-10 10/2021-03-10 20/2021-03-09 6/2021-03-09 5/2021-03-09 5/2021-03-08 10/2021-03-08 20/2021-03-08 15/2021-03-08 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KateWright32&pageUrl=1,2021-04-03,,,360
"The aftercare of ex-offenders in Leicestershire by the provision of grants to enable their re-integration into society.","Chester Road,Higher Walton  Warrington,Cheshire  WA4 6TB","Walton Lea Partnership Limited",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LeahHurst3&pageUrl=2,,"Leicester City, Leicestershire",,0
,"Lea Rowing Club,The Boathouse  Spring Hill,London  E5 9BL","Lea Rowing Club Limited",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LeahHurst3&pageUrl=1,,Devon,,0
,"Centrepoint Soho Ltd,Central House  25 Camperdown Street,London  E1 8DZ",Centrepoint,"Centrepoint gives homeless young people a chance to turn their lives around, build firm foundations, and prepare for a future where they realise their potential. We support over 10,000 16-25 year olds into a home and a job every year across the UK. The first step in a young person’s journey at Centrepoint is having a place to live. Once they’ve moved in with Centrepoint, we give them a health assessment and plan support for their individual mental and physical health needs. We support them with a plan to reach their educational and career goals through providing work experience, life skills, educational classes, and guidance sessions. We start them on the path to more independence and a job. Centrepoint work to change homeless young people’s lives around, and help them work towards a brighter future. We can only continue our vital work thanks to the support of kind and generous fundraisers such as yourself.  Thank you from everyone at Centrepoint! Want to learn more and get involved? Connect with us:     ",False,2019-12-08,"2020-10-14 15/2020-10-14 15/2020-10-05 30/2020-10-05 50/2020-10-05 30/2020-10-05 10/2020-10-04 50/2020-10-04 30/2020-10-04 50/2020-10-03 15/2020-10-03 30/2020-10-03 10/2020-10-03 50/2020-10-03 30/2020-10-03 100/2020-10-03 30/2020-10-02 30/2020-10-02 100/2020-10-02 30/2020-10-02 10/2020-10-02 15/2020-10-02 30/2020-10-02 10/2020-10-02 15/2020-10-02 10/2020-08-18 30/2020-08-15 50/2020-07-07 15/2020-04-29 5/2020-04-27 30/2020-04-26 40/2020-03-07 20/2020-03-03 30/2020-03-03 30/2020-03-01 30/2020-02-24 50/2020-02-19 50/2020-02-19 30/2020-02-17 100/2020-02-07 100/2020-01-24 20/2020-01-20 30/2020-01-20 30/2020-01-19 50/2019-12-17 30/2019-12-16 40/2019-12-16 30/2019-12-15 50/2019-12-13 20/2019-12-12 50/2019-12-11 30/2019-12-11 20/2019-12-10 25/2019-12-10 40/2019-12-10 25/2019-12-10 20/2019-12-09 30/2019-12-09 20/2019-12-09 80/2019-12-09 5/2019-12-09 50/2019-12-09 30/2019-12-09 50/2019-12-09 20/2019-12-09 50/2019-12-08 15/2019-12-08 30/2019-12-08 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Max-raising-funds-for-Centrepoint-VMLM2020&pageUrl=2,2020-10-14,,,2655
,"Biltor Edgelands Lane,Ipplepen  Newton Abbot,Devon  TQ12 5UF","Animals in Distress Torbay and Westcountry",,True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MikeChristian&pageUrl=1,,,,0
,"The Old Town Hall Market Place,  Newbury,Berkshire  RG14 5AA","FutureSense Foundation","FutureSense Foundation is a small grassroots, international development charity that works with rural communities in Cambodia, India, Nepal, Peru, Tanzania, and Thailand.    Our aim is to support disadvantaged communities to help them build a better future. We do this by delivering long term programmes that provide these communities support in the areas of education, health and livelihoods.  Through our programmes and initiatives, we work towards improving the quality of education addressing issues on gender equality, increasing access to clean water and sanitation, promoting good health and wellbeing, raising the awareness on environmental issues and the need for climate action to deliver a sustainable world where no one is left behind and there is an end to poverty and hunger.  Further information about our work is available on our website: www.futuresensefoundation.org",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MohammedAbdulQayyumShoeb&pageUrl=1,,,,0
,"1st Floor,1 The Commons  Sandbach,Cheshire  CW11 1EG","Railway Children",,False,2020-04-06,"2021-03-11 61/2021-03-03 43/2021-02-12 250/2021-02-08 70/2021-01-21 30/2021-01-08 30/2021-01-06 30/2021-01-06 30/2021-01-06 100/2021-01-06 10/2020-12-29 30/2020-12-24 20/2020-12-23 30/2020-12-22 30/2020-12-22 15/2020-12-22 30/2020-12-22 20/2020-12-21 145/2020-12-21 50/2020-12-21 10/2020-12-21 16/2020-12-18 50/2020-12-18 20/2020-12-17 50/2020-12-17 20/2020-12-16 10/2020-12-16 10/2020-12-15 5/2020-12-15 10/2020-12-15 20/2020-12-14 5/2020-12-14 3/2020-12-14 10/2020-12-14 3/2020-12-12 250/2020-12-11 10/2020-12-11 30/2020-12-11 10/2020-12-11 5/2020-12-11 5/2020-12-11 30/2020-12-11 5/2020-12-11 4/2020-12-11 10/2020-12-11 10/2020-12-11 50/2020-12-10 10/2020-12-10 30/2020-12-10 15/2020-12-10 50/2020-12-09 10/2020-12-09 30/2020-12-09 20/2020-12-09 5/2020-12-09 15/2020-12-08 15/2020-12-02 5/2020-12-01 10/2020-11-30 16/2020-11-30 15/2020-11-23 2/2020-11-18 30/2020-11-05 10/2020-10-30 6/2020-10-30 15/2020-10-18 25/2020-10-13 15/2020-10-10 15/2020-10-09 5/2020-10-08 30/2020-10-05 100/2020-09-10 100/2020-07-16 5/2020-07-15 5/2020-07-15 5/2020-07-15 5/2020-07-15 5/2020-07-15 30/2020-07-15 10/2020-07-15 5/2020-07-14 15/2020-07-14 10/2020-07-14 5/2020-07-14 10/2020-07-14 10/2020-07-07 25/2020-07-07 15/2020-07-07 10/2020-07-01 5/2020-06-30 5/2020-06-24 5/2020-06-23 10/2020-06-23 5/2020-06-10 100/2020-06-05 30/2020-06-03 15/2020-06-02 10/2020-06-02 15/2020-06-01 15/2020-05-30 10/2020-05-29 40/2020-05-29 10/2020-05-29 15/2020-05-29 10/2020-05-29 5/2020-05-29 10/2020-05-29 15/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 30/2020-05-29 15/2020-05-29 10/2020-05-29 20/2020-05-29 30/2020-05-28 100/2020-05-28 20/2020-05-28 20/2020-05-28 15/2020-05-28 20/2020-05-28 10/2020-05-27 15/2020-05-27 10/2020-05-27 5/2020-05-27 15/2020-05-27 20/2020-05-23 100/2020-05-19 15/2020-05-18 30/2020-05-15 6/2020-04-26 6/2020-04-24 30/2020-04-24 15/2020-04-24 10/2020-04-24 5/2020-04-24 10/2020-04-24 10/2020-04-23 30/2020-04-23 15/2020-04-23 10/2020-04-22 5/2020-04-21 20/2020-04-21 20/2020-04-07 20/2020-04-06 20/2020-04-06 30/2020-04-06 10/2020-04-06 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRail&pageUrl=2,2021-03-11,,,3842
,"1st Floor,1 The Commons  Sandbach,Cheshire  CW11 1EG","Railway Children",,False,2020-10-07,"2021-01-02 5/2020-12-24 20/2020-12-21 15/2020-12-20 20/2020-12-18 20/2020-12-18 20/2020-12-17 10/2020-12-17 5/2020-12-17 20/2020-12-17 3/2020-12-17 3/2020-12-17 50/2020-12-17 15/2020-12-17 10/2020-12-17 30/2020-12-17 10/2020-12-17 30/2020-12-17 3/2020-12-17 5/2020-12-17 3/2020-12-17 10/2020-12-16 2/2020-12-16 5/2020-12-16 30/2020-12-16 30/2020-12-16 3/2020-12-16 5/2020-12-16 30/2020-12-16 5/2020-12-16 20/2020-12-16 5/2020-12-16 20/2020-12-16 10/2020-12-16 3/2020-12-16 10/2020-12-16 10/2020-12-16 5/2020-12-16 10/2020-12-16 10/2020-12-16 5/2020-12-16 15/2020-12-16 3/2020-12-16 5/2020-12-16 5/2020-12-16 15/2020-12-16 3/2020-12-16 3/2020-12-16 10/2020-12-16 30/2020-12-16 30/2020-12-16 15/2020-12-16 15/2020-12-16 15/2020-12-16 30/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 15/2020-12-16 5/2020-12-16 5/2020-12-16 10/2020-12-16 30/2020-12-16 3/2020-12-16 50/2020-12-16 5/2020-12-16 10/2020-12-16 15/2020-12-16 30/2020-12-16 5/2020-12-16 3/2020-12-16 30/2020-12-16 3/2020-12-16 10/2020-12-16 5/2020-12-16 10/2020-12-16 15/2020-12-16 5/2020-12-16 5/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 15/2020-12-16 10/2020-12-16 3/2020-12-16 15/2020-12-16 3/2020-12-16 10/2020-12-16 10/2020-12-16 3/2020-12-16 3/2020-12-16 3/2020-12-16 3/2020-12-16 30/2020-12-16 5/2020-12-16 15/2020-12-16 30/2020-12-16 30/2020-12-15 5/2020-12-15 10/2020-12-15 5/2020-12-11 3/2020-12-11 10/2020-12-11 15/2020-12-11 15/2020-12-10 10/2020-12-10 20/2020-12-10 20/2020-12-10 30/2020-12-10 10/2020-12-10 15/2020-12-10 5/2020-12-10 5/2020-12-10 5/2020-12-03 20/2020-10-15 5/2020-10-13 20/2020-10-13 10/2020-10-13 10/2020-10-13 10/2020-10-12 10/2020-10-12 10/2020-10-12 15/2020-10-12 5/2020-10-12 3/2020-10-12 5/2020-10-12 15/2020-10-12 10/2020-10-09 20/2020-10-09 5/2020-10-09 10/2020-10-09 10/2020-10-08 20/2020-10-08 5/2020-10-08 10/2020-10-08 5/2020-10-08 5/2020-10-08 2/2020-10-08 15/2020-10-08 1/2020-10-08 2/2020-10-08 5/2020-10-08 15/2020-10-08 15/2020-10-08 20/2020-10-08 10/2020-10-08 5/2020-10-08 5/2020-10-08 30/2020-10-08 15/2020-10-07 3/2020-10-07 3/2020-10-07 3",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NetworkRailSouthernRegion&pageUrl=1,2021-01-02,,,1934
,"Boho One Bridge Street West,  Middlesbrough,North Yorkshire  TS2 1AE","CEO Sleepout UK",,True,2021-03-08,"2021-03-16 10/2021-03-10 15/2021-03-08 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=RichardJackman1&pageUrl=1,2021-03-16,"Throughout England And Wales",,75
,"Hodgkinson House,200 New London Road  Chelmsford,Essex  CM2 9AB","CHESS Homeless","CHESS Homeless seeks to ensure that those that find themselves homeless in Essex are supported in ways that enable them to move forward purposefully and in good health. CHESS currently operates a direct access 9 bedroom shelter in Chelmsford, providing a safe enviroment and services, including a bedroom, hygiene/laundry facilities, home cooked meals and drinks.  During the Covid pandemic we changed this property to a self sufficient 4 bedroom property which operates 24/7, to enable self isoloation if required. CHESS also provides 7 other properties including an annex to the shelter which serve as a further step towards independent living. This in turn means we can house up to 42 individuals in total currently. We aim to further increase this so we can accommodate up to 64 individuals at any one time. Not having access to everyday essentials and services makes it difficult for those experiencing homelessness to sustain relationships, employment and contribute to society. They often come from chaotic backgrounds with complex needs. Many CHESS Service Users have had the additional trauma of rough sleeping and health related issues. Not having any structure to their day makes it extremely hard for them to gain control of their lives, which can have a detrimental effect on their health, leading to addiction, depression and poorer physical well-being. Once enrolled into the CHESS Change Programme, residents are assigned to a Support Worker who works with the individual to indentify causes of homelessness and address issues they may be facing.  They will assist them with registering with local services, and ultimately securing more permanent accommodation. We offer a professional counselling service, and refer to other providers to help them with any problems they have that empowers them to move on in their lives. We offer certificated training courses providing qualifications that could lead to employment. We also run a Winter Project between November and March, offering 10 emergency beds and breakfast to rough sleepers. Alongside this our Outreach Team will support any rough sleepers referred via Streetlink, covering Chelmsford, Maldon, Braintree, Rochford and Epping. We provide sleeping bags, warm clothes and snacks, with the possibility of temporary accommodation at our Shelter for emergency cases.",False,2021-03-07,"2021-03-31 20/2021-03-31 5/2021-03-31 25/2021-03-30 10/2021-03-30 25/2021-03-30 50/2021-03-30 20/2021-03-30 5/2021-03-29 10/2021-03-29 10/2021-03-28 5/2021-03-28 10/2021-03-27 5/2021-03-27 100/2021-03-27 5/2021-03-27 5/2021-03-27 15/2021-03-26 30/2021-03-26 5/2021-03-26 15/2021-03-26 10/2021-03-25 50/2021-03-24 50/2021-03-24 5/2021-03-23 20/2021-03-21 50/2021-03-20 5/2021-03-20 10/2021-03-19 20/2021-03-19 20/2021-03-19 5/2021-03-19 15/2021-03-19 5/2021-03-18 20/2021-03-18 50/2021-03-10 20/2021-03-09 30/2021-03-08 10/2021-03-08 30/2021-03-07 10/2021-03-07 10/2021-03-07 20/2021-03-07 10/2021-03-07 30/2021-03-07 10/2021-03-07 50/2021-03-07 10/2021-03-07 10/2021-03-07 5/2021-03-07 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=rosiew&pageUrl=7,2021-03-31,,,1035
,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,2019-06-20,"2020-02-29 22/2020-02-14 20/2019-06-20 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SHAZIAMAQSOOD4&pageUrl=1,2020-02-29,India,"E13 0PY",52
,"Crisis,66 Commercial Street  London,London  E1 6LT",Crisis," Crisis is the national charity for homeless people. We are committed to ending homelessness.  Every day we see the devastating impact homelessness has on people’s lives. Every year we work side by side with thousands of homeless people, to help them rebuild their lives and leave homelessness behind for good. Through our pioneering research into the causes and consequences of homelessness and the solutions to it, we know what it will take to end it. Together with others who share our resolve, we bring our knowledge, experience and determination to campaign for the changes that will solve the homelessness crisis once and for all. We bring together a unique volunteer effort each Christmas, to bring warmth, companionship and vital services to people at one of the hardest times of the year, and offer a starting point out of homelessness.  We know that homelessness is not inevitable. We know that together we can end it. Registered Charity Numbers: E&W1082947, SC040094     ",True,2017-12-20,"2018-01-22 10/2018-01-02 10/2017-12-25 5/2017-12-22 30/2017-12-20 50/2017-12-20 15/2017-12-20 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TabithaGracie&pageUrl=1,2018-01-22,India,"E13 0PY",130
,"Meeting Point House Southwater Square,Town Centre  Telford,Shropshire  TF3 4HS",Stay,,False,2019-11-22,"2021-03-01 50/2021-01-29 20/2021-01-07 250/2021-01-07 250/2021-01-01 15/2021-01-01 20/2020-12-28 15/2020-12-28 10/2020-12-27 10/2020-12-24 30/2020-12-24 10/2020-12-23 30/2020-12-23 30/2020-12-22 100/2020-12-22 10/2020-12-21 15/2020-12-21 20/2020-12-21 25/2020-12-21 10/2020-12-21 30/2020-12-19 30/2020-12-18 10/2020-12-16 30/2020-12-16 20/2020-12-13 50/2020-12-12 30/2020-12-11 15/2020-12-11 10/2020-12-10 20/2020-12-09 10/2020-12-09 30/2020-07-01 10/2019-12-31 20/2019-12-31 20/2019-12-02 10/2019-11-22 10/2019-11-22 5","https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=homeless.telford.gov &pageUrl=1",2021-03-01,,,1430
,"88 Old Street,  London,  EC1V 9HU",Shelter," We work to alleviate the distress caused by homelessness and bad housing by giving advice, information and advocacy to people in housing need, and by campaigning for lasting political change to end the housing crisis for good.   Shelter will help anyone with a housing problem, whether they are a home-owner struggling to pay their mortgage, a tenant in conflict with their landlord or a homeless person looking for a roof over their head. Our housing experts give advice and support by phone or email, or face-to-face at our network of housing aid centres and in county courts and outreach centres.   We also have specialist projects that provide long term support to people who are trying to escape bad housing and homelessness.   Shelter tackles the root causes of bad housing by lobbying government and local authorities for new laws and policies, and more investment, to improve the lives of homeless and badly housed people.  Our influential campaigns bring aspects of bad housing to the attention of the media and the public, who  help us fight for solutions.   Shelter believes that everybody needs a home in a place they can thrive. Our work won’t stop until there is a home for everyone.",True,2021-01-06,"2021-02-06 30/2021-01-06 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TeodoraKostadinova&pageUrl=1,2021-02-06,,,80
,"1st Floor,Gracemead House, Woods Avenue  Hatfield,Hertfordshire  AL10 8HX","Herts Young Homeless","Herts Young Homeless – making a difference to the lives of young homeless people  At hyh, we believe that every young person deserves a safe, warm and comfortable home. We’re committed to making a real difference to the lives of young people aged 16 - 24 in the local community who are homeless or threatened with homelessness. We offer support, advice and information and help them achieve the skills they need to be able to live independently. We work closely with vulnerable people and their families, using mediation to help them stay in their homes whenever we can, and if that’s not possible, providing practical solutions and crisis intervention to make sure they feel safe and secure in their new environment.  hyh also gives valuable support to groups with specific needs, such as care leavers, young offenders, those with mental health issues and people recovering from drug and alcohol abuse. We want to make sure they have a firm base for a brighter future – and your fundraising activities are an essential part of this. Where will the money go?  All the funds you raise will contribute towards helping vulnerable young people who are either homeless or faced with homelessness find a safe place to live, receive support when they need it and have someone to turn to when they feel they have nowhere else to go. Most of all, you’ll be giving them hope and a real opportunity for a positive future.       ",False,2020-02-10,"2020-12-18 250/2020-12-09 15/2020-12-01 20/2020-11-04 85/2020-10-06 160/2020-09-22 10/2020-09-17 10/2020-06-25 10/2020-04-30 5/2020-04-30 10/2020-04-29 5/2020-04-29 15/2020-04-27 15/2020-02-24 45/2020-02-10 70/2020-02-10 41",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=UnoCharityOfTheYear&pageUrl=1,2020-12-18,"Throughout London",,771
