Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Story,Complete
" Support Seahaven Foodbank ","Newhaven, South East England, United Kingdom",https://www.gofundme.com/f/seahaven-foodbank,15000,12609,2021-07-12,2020-04-16,"Sussex Community Development Association","Registered nonprofitDonations eligible for Gift Aid.",173,"2021-07-12 100/2021-06-13 200/2021-03-24 100/2021-03-05 30/2021-02-26 100/2021-02-16 500/2021-02-14 100/2021-02-13 10/2021-02-13 40/2021-02-12 10/2021-02-12 20/2021-02-11 10/2021-02-10 25/2021-02-10 20/2021-02-10 10/2021-02-10 10/2021-02-10 10/2021-02-10 10/2021-02-05 100/2021-02-05 100/2021-02-04 10/2021-02-04 30/2021-02-03 10/2021-02-03 20/2021-02-03 20/2021-02-03 45/2021-02-03 27/2021-02-03 100/2021-02-03 5/2021-01-31 45/2021-01-17 90/2021-01-14 30/2021-01-12 200/2021-01-10 250/2021-01-07 50/2021-01-05 100/2021-01-04 100/2021-01-01 20/2020-12-31 100/2020-12-29 100/2020-12-24 100/2020-12-22 25/2020-12-21 50/2020-12-21 10/2020-12-21 15/2020-12-21 400/2020-12-18 20/2020-12-18 30/2020-12-18 50/2020-12-17 100/2020-12-17 20/2020-12-14 20/2020-12-12 100/2020-12-09 200/2020-12-09 200/2020-12-09 150/2020-12-09 100/2020-12-08 37/2020-12-07 30/2020-12-07 30/2020-12-04 20/2020-12-03 20/2020-12-03 30/2020-12-03 100/2020-12-01 100/2020-11-30 20/2020-11-30 20/2020-11-26 100/2020-11-25 10/2020-11-25 100/2020-11-25 100/2020-11-23 30/2020-11-22 25/2020-11-21 20/2020-11-18 200/2020-11-16 150/2020-11-16 100/2020-11-10 100/2020-11-09 100/2020-11-06 50/2020-11-06 100/2020-11-03 100/2020-11-01 100/2020-10-31 15/2020-10-30 50/2020-10-30 50/2020-10-29 20/2020-10-26 20/2020-10-26 15/2020-10-26 20/2020-10-25 100/2020-10-25 25/2020-10-24 20/2020-10-23 200/2020-10-21 50/2020-10-03 40/2020-09-12 30/2020-09-09 100/2020-09-04 120/2020-09-01 50/2020-08-21 10/2020-08-06 50/2020-08-03 100/2020-08-01 50/2020-07-31 100/2020-07-19 50/2020-07-19 100/2020-07-18 47/2020-07-17 10/2020-07-15 425/2020-07-01 100/2020-07-01 20/2020-06-30 60/2020-06-28 600/2020-06-27 100/2020-06-27 100/2020-06-24 25/2020-06-17 50/2020-06-11 50/2020-06-10 10/2020-06-08 50/2020-06-01 50/2020-05-27 20/2020-05-27 20/2020-05-27 100/2020-05-26 50/2020-05-26 55/2020-05-23 100/2020-05-22 1000/2020-05-22 25/2020-05-21 60/2020-05-19 20/2020-05-19 20/2020-05-18 20/2020-05-16 30/2020-05-15 25/2020-05-15 20/2020-05-15 20/2020-05-15 50/2020-05-14 20/2020-05-14 10/2020-05-14 18/2020-05-13 760/2020-05-13 50/2020-05-12 10/2020-05-12 10/2020-05-12 25/2020-05-12 10/2020-05-08 10/2020-05-01 25/2020-05-01 5/2020-04-30 30/2020-04-29 45/2020-04-29 90/2020-04-27 20/2020-04-27 50/2020-04-27 30/2020-04-27 50/2020-04-27 20/2020-04-26 100/2020-04-24 20/2020-04-24 10/2020-04-23 20/2020-04-23 30/2020-04-22 10/2020-04-21 20/2020-04-21 20/2020-04-21 20/2020-04-21 20/2020-04-20 25/2020-04-19 50/2020-04-16 10/2020-04-16 10","Seahaven Foodbank  also known as Newhaven Foodbank  provides food parcels to families and individuals in Newhaven  Sussex  and the surrounding areas.    The fall off in food donations caused by the Covid-19 crisis and the jump in demand that we have seen for the service has meant that we have had to start buying food and other essential products. This  together with the need to move to a delivery model and the widening of the geographical area served  has increased our costs significantly. A financial donation will enable supplies to be purchased and distributed to those who are struggling and vulnerable. A food parcel for an individual for one week costs £14  or £18 with toiletries. All donations will go directly to purchasing items for food parcels.     More information about Sussex Community Development Association: SCDA works across East Sussex delivering community based services aimed at addressing the needs of the most vulnerable in the community  including Young people's activities  youth club  specialist counselling Info and Advice Hub in Newhaven Seahaven Food Bank Counselling services Support for survivors of suicide Safe from Harm Community activities  courses and events Employability projects Denton Island Nursery Family and children's activities Activities and events for BAME communities    See www.sussexcommunity.org.uk for more information.",False
" W.I.T. Food Bank and Community Kitchen Fundraiser ","London, Greater London, United Kingdom",https://www.gofundme.com/f/wit-food-bank-and-community-kitchen-fundraiser,20000,14825,2021-09-21,2020-04-27,"Womens Inclusive Team","Registered nonprofitDonations eligible for Gift Aid.",88,"2021-09-21 10/2021-05-06 25/2021-02-26 9/2021-02-16 1000/2021-02-05 1000/2021-01-10 10/2020-12-09 20/2020-07-19 15/2020-07-08 15/2020-06-29 10/2020-06-22 10/2020-06-18 5/2020-06-17 50/2020-06-14 20/2020-06-03 50/2020-05-31 20/2020-05-26 5/2020-05-26 500/2020-05-22 290/2020-05-18 20/2020-05-18 40/2020-05-16 20/2020-05-15 20/2020-05-14 40/2020-05-14 100/2020-05-11 20/2020-05-10 20/2020-05-09 20/2020-05-06 100/2020-05-06 100/2020-05-06 20/2020-05-06 36/2020-05-05 100/2020-05-05 100/2020-05-05 100/2020-05-05 20/2020-05-05 100/2020-05-02 50/2020-05-02 10/2020-05-01 500/2020-05-01 80/2020-05-01 2000/2020-05-01 100/2020-05-01 25/2020-04-30 50/2020-04-30 110/2020-04-30 50/2020-04-30 500/2020-04-30 100/2020-04-30 50/2020-04-30 20/2020-04-30 10/2020-04-30 50/2020-04-30 45/2020-04-30 100/2020-04-30 30/2020-04-30 5000/2020-04-30 20/2020-04-29 10/2020-04-29 100/2020-04-28 50/2020-04-28 120/2020-04-28 240/2020-04-28 120/2020-04-28 50/2020-04-28 25/2020-04-28 10/2020-04-28 10/2020-04-28 20/2020-04-28 25/2020-04-27 20/2020-04-27 20/2020-04-27 150/2020-04-27 5/2020-04-27 50/2020-04-27 200/2020-04-27 300/2020-04-27 10/2020-04-27 60/2020-04-27 20/2020-04-27 50/2020-04-27 15/2020-04-27 10/2020-04-27 15/2020-04-27 100/2020-04-27 10/2020-04-27 20/2020-04-27 50","In this current COVID-19 crisis the Women's Inclusive Team has set up an essential food bank at the Linc Centre in Bow and a Community Kitchen at the St Paul's Centre to provide essential groceries and hot meals to some of Tower Hamlets most vulnerable residents. We need your support to help raise funds so we can keep supplying food to those most in need. Please help support our campaign and for more information on the work please visit www.womensinclusiveteam.com All donations help: - £10 will help us feed a family of 5 a hot evening meal - £50 will help us provide food parcels to 5 different households - £100 will provide hot meals for 50 residents - £500 will be able to provide all the food parcels  hot meals and deliveries for all our users for one week ",False
" Help Leonie to Raise Money for her Local Food Bank ","Brackley, East Midlands, United Kingdom",https://www.gofundme.com/f/leoniefoodbank,2021,2021,2021-09-21,2021-02-12,,,100,"2021-09-21 295/2021-09-11 20/2021-09-09 10/2021-09-08 15/2021-09-08 10/2021-09-04 20/2021-09-04 5/2021-08-27 21/2021-08-25 50/2021-08-23 5/2021-08-22 25/2021-08-20 10/2021-08-16 10/2021-08-11 25/2021-08-04 30/2021-08-03 20/2021-08-01 50/2021-07-30 20/2021-07-30 25/2021-07-29 5/2021-07-28 20/2021-07-28 10/2021-07-23 10/2021-07-22 10/2021-07-20 20/2021-07-20 20/2021-07-15 5/2021-07-15 5/2021-07-11 40/2021-06-30 20/2021-06-25 10/2021-06-23 30/2021-06-21 21/2021-06-19 9/2021-06-15 10/2021-06-13 10/2021-06-13 10/2021-06-12 10/2021-06-11 15/2021-06-10 20/2021-06-10 20/2021-06-10 10/2021-05-26 10/2021-05-17 5/2021-05-16 50/2021-05-12 20/2021-05-11 10/2021-05-03 20/2021-04-28 30/2021-04-28 10/2021-04-28 5/2021-04-28 10/2021-04-20 5/2021-04-13 40/2021-04-11 16/2021-04-11 20/2021-04-04 10/2021-04-04 30/2021-04-02 10/2021-03-31 5/2021-03-29 10/2021-03-27 20/2021-03-26 10/2021-03-24 10/2021-03-24 10/2021-03-24 40/2021-03-21 15/2021-03-21 40/2021-03-19 25/2021-03-18 20/2021-03-13 10/2021-03-13 5/2021-03-11 10/2021-03-10 10/2021-03-09 10/2021-03-09 15/2021-03-06 9/2021-03-01 5/2021-02-28 10/2021-02-28 25/2021-02-27 20/2021-02-27 25/2021-02-27 10/2021-02-27 10/2021-02-27 5/2021-02-26 20/2021-02-26 50/2021-02-21 10/2021-02-21 10/2021-02-20 10/2021-02-18 20/2021-02-17 10/2021-02-16 20/2021-02-16 20/2021-02-15 20/2021-02-14 20/2021-02-14 10/2021-02-13 10/2021-02-13 50/2021-02-13 50","We all living in such crazy times and I would like to give back to the community and raise money for my local food bank in Brackley. It’s crazy how the pandemic we currently living in has caused all kinds of financial difficulties situations and families have had no choice but to turn to the food banks for help and assistance. I know that raising money will help the food bank buy essential food. It saddens me to see how the numbers have doubled as more people are being impacted by COVID-19 with job losses and furlough leaving families struggling to find money to buy enough food. We have all seen the headlines regarding school meals but it's easy to forget for a lot of these children that is the only balanced meal they will get. In the first six months of the pandemic  some food banks in the United Kingdom gave out a staggering 1.2 million emergency food parcels. That’s one food parcel every 13 seconds  and 2 600 of these went to children every day on average. I decided to walk 2021 km and hopefully get this achieved within 10 months. So if you see me walking please give me a cheer and some motivational comments. Every penny helps put food on the table and allowing families to try not stress financially or have to choose between food and heating. So please consider donating to a worthy cause.    So I'm looking for your support. Together we can make a difference.  ",True
" Leyland Food Bank ","Lostock Hall, North West England, United Kingdom",https://www.gofundme.com/f/leyland-food-bank,1000,1701,2021-10-02,2020-11-27,,,32,"2021-10-02 40/2021-09-28 25/2021-09-23 10/2021-09-18 200/2021-09-16 10/2021-09-16 30/2021-09-16 25/2021-09-15 5/2021-09-15 10/2021-09-13 10/2021-09-12 40/2021-08-31 10/2021-08-10 200/2021-07-07 50/2021-07-05 30/2021-05-31 40/2021-04-21 9/2021-04-21 10/2021-04-09 30/2021-03-17 10/2021-03-04 20/2021-02-08 500/2021-02-03 12/2021-01-28 30/2021-01-23 100/2021-01-12 100/2021-01-02 20/2020-12-22 25/2020-12-11 50/2020-12-06 20/2020-12-03 20/2020-12-01 10","We set up this page to make fundraising and donating easier (although we still accept Paypal donations via our Facebook page - link below - as well). We are all volunteers  so every penny donated gets used to help the people of Leyland who need it most.     Food donations are always most welcome  but they are sometimes not practical for people  while cash donations are a great help  as they mean not only we can buy in particular items when we run short of them   to help make up balanced parcels  they also act as a much-needed fall-back fund when food donations are low  so we can still maintain our service every week.    If you do choose to donate to this fundraiser  please accept our deepest thanks and gratitude  on behalf of ourselves and all the people we help. If you decide not to  then thanks for looking anyway.    Stay safe and well everybody. XXX    Facebook link: https://www.facebook.com/leylandfoodbank/",False
" Coatbridge Community Foodbank ","Coatbridge, Scotland, United Kingdom",https://www.gofundme.com/f/coatbridge-community-foodbank,7500,5431,2021-08-25,2020-08-31,,,60,"2021-08-25 30/2021-04-23 10/2021-04-09 1000/2021-03-27 20/2021-03-24 30/2021-03-24 20/2021-03-24 50/2021-03-14 100/2021-02-19 20/2021-02-17 10/2021-02-12 20/2021-01-29 15/2021-01-28 175/2021-01-25 25/2021-01-24 30/2021-01-15 25/2021-01-15 100/2021-01-06 20/2021-01-05 20/2021-01-04 50/2021-01-04 50/2021-01-02 50/2020-12-28 50/2020-12-24 150/2020-12-24 50/2020-12-23 30/2020-12-23 20/2020-12-21 25/2020-12-19 20/2020-12-19 50/2020-12-18 280/2020-12-16 50/2020-12-15 326/2020-12-11 10/2020-12-07 1360/2020-12-05 50/2020-12-04 20/2020-12-04 25/2020-12-04 10/2020-11-28 50/2020-11-26 30/2020-11-14 10/2020-10-30 100/2020-10-28 100/2020-10-25 100/2020-10-24 20/2020-10-22 25/2020-10-21 40/2020-10-08 20/2020-10-01 250/2020-09-28 60/2020-09-12 50/2020-09-02 10/2020-09-01 20/2020-09-01 20/2020-09-01 20/2020-09-01 20/2020-09-01 50/2020-08-31 20/2020-08-31 20","The Coatbridge Community food bank aims to help support local people in times of need. While we do our best to keep our running costs as low as possible we appreciate any financial support to help us meet these & keep our food bank open & able to serve it's community.",False
" Raise the Rent for Canterbury Food Bank ","Canterbury, South East England, United Kingdom",https://www.gofundme.com/f/raise-the-rent-for-canterbury-food-bank,16000,11746,2021-08-27,2021-05-13,"Canterbury Food Bank","Registered nonprofitDonations eligible for Gift Aid.",43,"2021-08-27 18/2021-08-09 10/2021-07-23 18/2021-07-21 20/2021-07-16 1000/2021-06-25 45/2021-06-25 18/2021-06-24 5/2021-06-23 20/2021-06-23 20/2021-06-15 24/2021-06-15 15/2021-06-11 1333/2021-06-11 5000/2021-05-29 10/2021-05-28 2000/2021-05-21 1000/2021-05-19 200/2021-05-17 50/2021-05-17 100/2021-05-15 20/2021-05-15 18/2021-05-15 10/2021-05-15 20/2021-05-15 20/2021-05-15 20/2021-05-15 75/2021-05-14 100/2021-05-14 20/2021-05-14 22/2021-05-14 50/2021-05-14 25/2021-05-14 20/2021-05-14 20/2021-05-14 100/2021-05-14 50/2021-05-14 50/2021-05-14 25/2021-05-14 100/2021-05-14 50/2021-05-14 10/2021-05-14 10/2021-05-14 5","Over the pandemic  Canterbury Food Bank has supported thousands of local residents facing food insecurity. Now  we need your support more than ever.    Due to massive demand and the end of the lease on our current Warehouse we are moving to a brand new home that will help us increase our capacity and speed up our operations  helping us to continue to put food donated by the community straight into the hands of those who need it.     This is an exciting chapter in Canterbury Food Bank’s history  and a brilliant opportunity for us to grow and change in response to new challenges. But it is also an expensive chapter; our previous premises were occupied on a peppercorn lease of £10 a month  so by paying the market rate for a suitable property our rental costs have been multiplied 133 times.     We are asking our community to help us raise a year of rent - £16 000 - up front so that all other funds can be used to buy and deliver food. Please donate and share this appeal widely to secure the future of the Food Bank as a key charity in the district.     PRESS RELEASE -    Canterbury Food Bank today launched a campaign to help pay for its new building - after its rent multiplied 133 times.     The charity is moving to another warehouse  specially converted to suit its needs  because the lease on its current premises has come to an end.    CFB had been paying a peppercorn rent of £10 a month for the old building  but will now have to pay market rate of £16 000 a year.     Its Raise the Rent campaign aims to cover the rental costs so that all other funds can be used to buy and deliver food. The new  bigger warehouse  near Whitstable  secures the future of CFB as a key charity in the district.     Demand in the past 12 months has at times more than trebled year-on-year and in December it provided enough food to make more than 10 000 meals.     The economic downturn caused by the Covid-19 crisis  and the uncertainty of Brexit  are the main reasons behind the spike.    The charity has signed a five-year lease on the 3 780 square foot  two storey warehouse  which will be used to store donations of food and as an office.     CFB chair Martin Ward said: “We’re pleased and relieved to have secured our long-term future at a time when our services have never seen such high demand.     “It has become clear over the past year that  even more than ever  a backstop is needed to help those who can not afford food.     “We are that backstop and it is our intention to remain so for as long as we are required.     “These are difficult times for many people and we ask the public to help us support those most in need.”    CFB provides emergency three-day food parcels to individuals and families in financial need across Canterbury  Whitstable  Herne Bay and surrounding villages.    It has donation baskets in all leading supermarkets including Sainsbury’s  Tesco  Asda and Morrisons  where people can leave dried or tinned food items. ",False
" Hope's 20km for 20 days ","London, Greater London, United Kingdom",https://www.gofundme.com/f/hopes-20km-for-20-days-for-hackney-food-bank,400,1435,2021-07-14,2021-03-23,"THE HACKNEY FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",75,"2021-07-14 10/2021-06-24 10/2021-05-28 20/2021-05-01 20/2021-04-30 20/2021-04-30 10/2021-04-22 15/2021-04-16 10/2021-04-15 5/2021-04-14 10/2021-04-14 10/2021-04-14 10/2021-04-14 5/2021-04-14 10/2021-04-14 50/2021-04-14 5/2021-04-14 10/2021-04-14 20/2021-04-11 20/2021-04-10 50/2021-04-07 20/2021-04-07 30/2021-04-07 10/2021-04-07 10/2021-04-07 20/2021-04-07 15/2021-04-07 10/2021-04-07 30/2021-04-07 15/2021-04-06 15/2021-04-06 40/2021-04-06 20/2021-04-03 30/2021-04-02 15/2021-04-01 10/2021-03-31 100/2021-03-31 10/2021-03-30 10/2021-03-30 20/2021-03-30 10/2021-03-30 15/2021-03-30 5/2021-03-30 15/2021-03-30 10/2021-03-30 20/2021-03-30 20/2021-03-27 15/2021-03-27 20/2021-03-27 10/2021-03-26 20/2021-03-26 10/2021-03-26 20/2021-03-26 30/2021-03-26 30/2021-03-26 30/2021-03-26 30/2021-03-26 25/2021-03-26 30/2021-03-26 30/2021-03-26 10/2021-03-26 20/2021-03-26 10/2021-03-26 10/2021-03-26 10/2021-03-26 20/2021-03-25 15/2021-03-25 15/2021-03-25 20/2021-03-25 10/2021-03-25 10/2021-03-25 20/2021-03-25 20/2021-03-25 20/2021-03-25 50/2021-03-24 30","Hello! My name is Hope and I have been a Hackney resident for almost six years. I feel very fortunate to live in such a brilliant area  and want to give something back.    Covid-19 has unfortunately left many in crisis  and the need for support from the community has been higher than ever.     In 2020  Hackney Foodbank reported that 19 400 households needed their support. This is a 263% increase from 2018.     The Government are currently offering an uplift in Universal Credit of £20 per week. However  they plan to stop this at the end of March. This has the potential to drive a further one million people to foodbanks across the UK.    Like everyone else  the majority of my last year has been spent on daily walks - now I want to make those steps count.     To raise money for my local foodbank  and awareness of the upcoming cuts in Universal Credit  I will be walking  running and cycling 20km a day for 20 days starting on Friday 25th March. This works out as 400km in distance  or around 4.5hours of walking a day.    My target is £400  £1 per km and I would love for you to sponsor me!     Any amount will be appreciated  even £5 will go a long way to making a difference in someone's life!     Thank you!",False
" Lafenwa food bank ","London, Greater London, United Kingdom",https://www.gofundme.com/f/lafenwa-food-bank,1000,316,2021-08-19,2020-06-10,,,16,"2021-08-19 40/2020-10-15 70/2020-07-27 9/2020-07-10 10/2020-07-09 9/2020-07-08 17/2020-07-03 9/2020-07-03 9/2020-07-02 17/2020-06-28 10/2020-06-19 18/2020-06-17 10/2020-06-17 10/2020-06-15 8/2020-06-10 20/2020-06-10 50","I am raising money because this is my former primary school and the children here cant come to school because their parents cant afford to send them. My aim is to be able to send money to help this kids. This is a village and they are very poor. The money would be used to help them with new school uniform build a new school  get them equipdment and help pay for there school fees. This support will mean a lot to me because they wont have to miss days of school because their parents cant pay and they would not have to walk bare footed to school. Iwould be extremely grateful for the help because it means a lot to me and these kids because my mum didnt have enough money to send me to school and i had to walk bare footed to school. If this works out i would be extremely grateful because this is out of love care and respect and it would be appreciated a lot these kids would have a great future and a wonderful life. Iwant to make an impact in many childrens life.",False
" KEEP THE FOOD BANK OPERATING AND FEED THE PEOPLE ","Chorley, North West England, United Kingdom",https://www.gofundme.com/f/help-rebuild-marks-business,600,195,2021-07-07,2021-03-12,,,13,"2021-07-07 5/2021-05-25 5/2021-05-25 20/2021-03-27 40/2021-03-14 10/2021-03-14 20/2021-03-14 20/2021-03-13 15/2021-03-13 10/2021-03-13 25/2021-03-12 10/2021-03-12 10/2021-03-12 5","WE HAVE HAD SOME UNEXPECTED BILLS AND A DROP IN FOOD DONATIONS AND AS A RESULT FALLEN BEHIND ON OUR RENT AND ALSO RUNNING LOW ON SUPPLIES   WE NEED AROUND £600 TO PAY OUR BILLS AND REMAIN OPEN AND FULLY OPERATING AS A FOODBANK   PLEASE HELP OUT WITH ANY AMOUNT AND KEEP RIVER OF HOPE FOODBANK SERVING THE PEOPLE ON INTO THE FUTURE     THANKS ❤️",False
" Thank you High Peak Food Bank and Zink Project ","Buxton, East Midlands, United Kingdom",https://www.gofundme.com/f/thank-you-high-peak-food-bank-and-zink-project,500,175,2021-07-22,2021-06-22,"THE ZINK PROJECT CIO","Registered nonprofitDonations eligible for Gift Aid.",5,"2021-07-22 25/2021-06-30 100/2021-06-28 20/2021-06-24 10/2021-06-22 20","I first came in to contact with Zink in September last year. Having had a mental breakdown and suicide attempt I was struggling mentally and financially. I went to the food bank and while there I had a mini breakdown. This is when I met [Zink Advice Worker] Julie. Julie was extremely easy to talk to and quickly gained my trust to be able to talk to her. She helped me sort through piles of paperwork  speaking to people about bills and debts  getting me to speak to the right people to help me and being there when I just needed to talk. Since September I have been diagnosed with autism and the biggest problem I had was a debt to my landlord of over £4000 for which they had an eviction order. Julie was instrumental in helping me get a court hearing where the eviction was suspended. Julie's knowledge was brilliant and made we aware of funds/benefits available to me and because of this in under nine months I have been able to pay off (through myself and funds) the entire arrears and have the eviction set aside. For the first few months I was also reliant on the food bank side while my money git sorted.  I cannot thank Julie (and Zink and high peak food bank) enough for the last nine months. Without her and them I certainly wouldn't be in as good a position as I am now - mentally  financially and emotionally.   I want to give back and as I am not working I don't have the means to give what I want.   This is my thank you. Please help me so that they can continue to help people back on their feet the way they have helped me.   In addition to this I have had some lovely people on here and B and Q donate materials for making a mosaic and Buxton Woodwork  Buxton building supplies and Markovitz have all donated enough materials for me to make around six bird tables and several bird boxes. These will be being sold and auctioned off by Zink/food bank for some more money for them.   Thank you in advance as I say thanks to them",False
" Inchgarth Foodbank & support project appeal","Aberdeen, Scotland, United Kingdom",https://www.gofundme.com/f/Inchgarth-foodbank-support-project-appeal-2021,5000,7297,2021-10-02,2020-06-16,,,128,"2021-10-02 50/2021-07-03 10/2021-06-05 5/2021-05-08 30/2021-04-21 30/2021-03-18 10/2021-03-09 20/2021-03-04 31/2021-03-04 200/2021-03-03 50/2021-02-18 10/2021-02-18 20/2021-02-12 20/2021-02-12 20/2021-02-11 30/2021-02-05 50/2021-02-04 10/2021-02-04 20/2021-02-03 20/2021-02-02 10/2021-02-02 9/2021-02-02 100/2021-02-02 30/2021-02-01 30/2021-01-26 20/2021-01-26 50/2021-01-25 50/2021-01-24 40/2021-01-21 20/2021-01-21 20/2021-01-21 20/2021-01-20 18/2021-01-20 100/2021-01-20 90/2021-01-20 10/2021-01-20 5/2021-01-20 20/2021-01-20 45/2021-01-19 20/2021-01-14 60/2021-01-13 40/2021-01-11 20/2020-12-26 10/2020-12-14 100/2020-12-01 10/2020-11-25 10/2020-11-19 20/2020-11-09 15/2020-11-05 10/2020-11-04 40/2020-11-01 5/2020-10-29 50/2020-09-26 20/2020-09-02 50/2020-08-31 25/2020-08-28 10/2020-08-28 20/2020-08-23 100/2020-08-21 200/2020-08-19 20/2020-08-18 25/2020-08-17 20/2020-08-16 20/2020-08-14 1000/2020-08-11 20/2020-08-10 25/2020-08-10 20/2020-08-08 20/2020-08-06 10/2020-08-06 5/2020-08-06 25/2020-07-19 50/2020-07-17 10/2020-07-17 20/2020-07-17 20/2020-07-15 10/2020-07-14 10/2020-07-10 50/2020-07-09 50/2020-07-09 10/2020-07-05 100/2020-07-03 30/2020-07-02 20/2020-07-02 50/2020-06-30 200/2020-06-29 10/2020-06-28 20/2020-06-28 20/2020-06-27 10/2020-06-26 9/2020-06-24 25/2020-06-24 50/2020-06-24 40/2020-06-24 50/2020-06-23 50/2020-06-23 10/2020-06-23 50/2020-06-23 20/2020-06-22 100/2020-06-22 2000/2020-06-22 20/2020-06-22 90/2020-06-22 10/2020-06-22 10/2020-06-22 10/2020-06-21 10/2020-06-19 10/2020-06-18 120/2020-06-18 100/2020-06-18 5/2020-06-18 10/2020-06-18 10/2020-06-18 100/2020-06-17 50/2020-06-17 15/2020-06-17 15/2020-06-17 15/2020-06-17 50/2020-06-17 5/2020-06-17 45/2020-06-17 10/2020-06-17 20/2020-06-17 20/2020-06-17 5/2020-06-17 20/2020-06-17 30/2020-06-17 20/2020-06-16 10","DONATIONS FOR OUR FOODBANK AND SUPPORT SERVICE.  (Please support and please share)    Inchgarth has now launched the second phase of our gofundme campaign to support people during the covid-19 pandemic following your wonderful support during 2020.  We know that for many families  individuals  and businesses that things are extremely tough just now  but for those who may be able to donate a couple of pounds  then we would be hugely grateful for your support that will allow us to help those most in need.    People can donate directly via this gofundme appeal page  or if you prefer  we can accept donations of non perishable food items directly at the centre Monday to Friday 10am-5pm.    Over the last 12 months your support and wonderful donations have not only helped to sustain our organisation  but it's helped a tremendous amount of families and individuals in their greatest hour of need  and your support really has made a massive impact on their lives.    Our support project  which the foodbank is one stand of  is helping not only people in Garthdee  but 14 other communities in Aberdeen south  while we are helping many organisations to support their clients too. The need is real  the need is genuine  and every penny of your support sustains and supports.    No matter how small your donation may be  whether it's one pound  or one tin of food  it's hugely appreciated and makes a difference and we are hugely grateful  as are those benefitting from your generosity.     Thank you for all of the support during 2020  it's been amazing  and now in 2021 we strive to ensure no one slips through the net with your support.  THANK YOU FROM TEAM INCHGARTH.        ",False
" St Edmunds Foodbank ","Weymouth, South West England, United Kingdom",https://www.gofundme.com/f/st-edmunds-foodbank,1000,5982,2021-10-01,2020-03-31,,,127,"2021-10-01 100/2021-04-01 100/2021-03-25 20/2021-03-01 100/2021-01-29 100/2021-01-21 80/2021-01-18 20/2020-12-22 100/2020-12-22 100/2020-12-22 100/2020-12-18 15/2020-12-18 20/2020-12-18 5/2020-12-18 100/2020-12-18 50/2020-12-17 10/2020-12-16 20/2020-12-16 50/2020-12-14 5/2020-12-13 10/2020-12-12 10/2020-12-12 100/2020-12-12 25/2020-12-11 25/2020-12-11 25/2020-12-11 10/2020-12-11 40/2020-12-11 9/2020-12-11 5/2020-12-11 5/2020-12-11 5/2020-12-10 45/2020-12-08 5/2020-12-08 5/2020-12-04 20/2020-12-04 5/2020-12-03 100/2020-12-03 100/2020-12-01 50/2020-11-29 250/2020-11-06 20/2020-11-05 50/2020-11-04 100/2020-11-04 80/2020-10-11 20/2020-10-02 100/2020-09-11 13/2020-09-05 100/2020-09-03 20/2020-08-27 25/2020-08-14 20/2020-08-07 5/2020-08-01 100/2020-07-15 20/2020-07-15 20/2020-07-12 20/2020-06-28 7/2020-06-25 13/2020-06-18 15/2020-06-17 20/2020-06-15 80/2020-06-15 100/2020-06-06 10/2020-06-06 50/2020-06-04 24/2020-05-29 20/2020-05-29 1000/2020-05-29 10/2020-05-21 25/2020-05-19 18/2020-05-19 100/2020-05-18 100/2020-05-15 20/2020-05-14 13/2020-05-11 20/2020-05-08 10/2020-05-06 25/2020-05-06 50/2020-05-04 9/2020-05-04 61/2020-05-04 50/2020-05-02 10/2020-04-30 15/2020-04-27 100/2020-04-25 20/2020-04-25 20/2020-04-24 30/2020-04-24 20/2020-04-21 100/2020-04-20 10/2020-04-20 30/2020-04-19 50/2020-04-18 50/2020-04-17 10/2020-04-17 10/2020-04-17 47/2020-04-17 10/2020-04-17 10/2020-04-17 25/2020-04-17 25/2020-04-17 50/2020-04-17 50/2020-04-17 25/2020-04-17 20/2020-04-16 20/2020-04-14 25/2020-04-14 50/2020-04-13 20/2020-04-13 20/2020-04-07 50/2020-04-07 20/2020-04-07 18/2020-04-06 20/2020-04-05 40/2020-04-04 200/2020-04-03 30/2020-04-02 20/2020-04-01 20/2020-04-01 20/2020-04-01 30/2020-04-01 50/2020-03-31 20/2020-03-31 15/2020-03-31 10/2020-03-31 20/2020-03-31 10/2020-03-31 10","A new emergency food distribution service was set up in March 2020 to help those in the most need during the COVID-19 crisis and beyond.    The project is being run out of St Edmund’s church hall on Lanehouse Rocks Road in Weymouth. Donations of non-perishable food items and household items are welcome between 10:30am and 12:30pm on Thursdays.    However  because of changeable COVID restrictions on people moving from place to place  we're also launching a crowdfunding campaign to allow us to buy additional essential food and non-food items on your behalf.    Your donation is really important to someone who is in desperate need of emergency food during this unprecedented crisis. Your help is really appreciated. Thank you.",False
