Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
26,,"11 Bedford Road,  London,  W4 1JD","Duchenne UK",True,,"Duchenne UK has one clear aim – to end Duchenne, a devastating muscle-wasting disease.  As the leading Duchenne charity in the UK, we connect the best researchers with industry, the NHS and families to challenge every stage of drug development to make the incurable, curable.  Together, we will find treatments and cures for this generation of patients with Duchenne. Please visit our website at www.duchenneuk.org. Duchenne Muscular Dystrophy (DMD) is the most common and severe form of Muscular Dystrophy. Diagnosed in childhood, it mainly affects boys. There is currently no cure. There are lots of ways up can help us. Make a donation on this page, create your own event, or visit the campaigns and events sections to find out about our latest events - and then please join us. Join us at an event: We often have charity places available for fundraisers, check out our fundraising event page.   Every year we run the The Duchenne Dash, our own annual exciting and exhausting 24-hour cycle ride from London to Paris, which over the past 8 years has raised more than £5,000,000!! Please contact events@duchenneuk.org if you are interested in taking a place in any of these events, or want to find out more. Thank you everyone for your continued and much-needed support. For more information, please watch this youtube video: https://youtu.be/e2uKGoWO0K4",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FoodbuyDuchenne2021&pageUrl=2&isTeam=true,,,,0
27,,"Mind N A M H,Granta House  15-19 Broadway,London  E15 4BQ",Mind,True,,"We’re Mind, the mental health charity, working across England and Wales. We believe no one should have to face a mental health problem alone. Whether you’re stressed, depressed or in crisis. We’ll listen, give support and advice, and fight your corner. Our work relies on people like you who give their time, money, energy and passion to make sure Mind can be there for everyone who needs us.     The money you raise will help make sure that people with a mental health problem have somewhere to turn – whether it’s through our helpline, our information pages, or our online peer support. We believe that everyone with a mental health problem should be able to access excellent care and services and we campaign to make this happen.    Whether you’re walking, running, cycling, trekking, swimming, hosting a Crafternoon or a gala dinner – you are amazing. Thank you for choosing to fundraise for national Mind as part of our team. You’re doing something really good and we’re here for you.   Thank you for your kind and generous support.     ",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FoodbuyMind2021&pageUrl=3&isTeam=true,,,,0
28,,"The Bede Foodbank,Newcastle West End Foodbank  331 Benwell Lane,Newcastle-upon-tyne  NE15 6NG","Newcastle West End Foodbank",False,2020-12-02,,"2020-12-27 20/2020-12-24 15/2020-12-24 10/2020-12-24 20/2020-12-23 20/2020-12-21 30/2020-12-20 15/2020-12-19 30/2020-12-19 10/2020-12-18 30/2020-12-18 5/2020-12-18 175/2020-12-18 30/2020-12-18 10/2020-12-17 15/2020-12-14 30/2020-12-13 10/2020-12-12 10/2020-12-11 5/2020-12-10 50/2020-12-10 100/2020-12-09 10/2020-12-09 5/2020-12-07 50/2020-12-06 20/2020-12-05 20/2020-12-02 20/2020-12-02 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PontelandRunnersNewcastleFoodbankAppeal&pageUrl=1&isTeam=true,2020-12-27,Oxfordshire,,820
29,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,2020-10-26,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-26 20/2020-10-26 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MarkSmith275&pageUrl=3,2020-10-26,,,30
30,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",True,2020-12-14,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2020-12-21 275/2020-12-18 50/2020-12-17 15/2020-12-15 200/2020-12-15 100/2020-12-15 200/2020-12-15 30/2020-12-15 100/2020-12-14 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AnaplanforTrussellTrustandFoodbanks&pageUrl=1&isTeam=true,2020-12-21,,,1000
31,,"c/o Thomson Snell and Passmore,Heathervale House Vale Avenue  Tunbridge Wells,Kent  TN1 1DJ","Nourish Community Foodbank Limited",True,2020-11-14,"Nourish is an independent community Foodbank originally set up in response to the increasing numbers of low income working households who can't make ends meet once they have paid their bills, and those individuals and families hit by welfare benefit cuts or unemployment. Our aim is ""No one need be hungry in Tunbridge Wells"".  Nourish is reliant on food and funding donated by the public, local businesses, supermarkets, manufacturers and charitable trusts.  Nourish can provide short-term emergency support in a crisis to individuals and families within the town of Tunbridge Wells and surrounding areas  Front line care professionals such as health professionals, social workers, family liaison officers, housing support workers, keyworkers, police, voluntary agencies such as CAB and Age UK TW and community referrers identify people in need and refer on to Nourish.  We strive to discourage a culture of dependency, preferring to support families and individuals in crisis until they are able to move on. Our policy is to issue a maximum 12 bags to a family or individual in any 12-month period. It's not just about food.  The consequences of food poverty can be far reaching, including increased crime, loss of tenancies, mental health problems and family breakdown. Nourish can help provide more positive outcomes by offering a period of respite and an opportunity for change","2020-11-29 30/2020-11-29 10/2020-11-29 10/2020-11-29 50/2020-11-22 30/2020-11-18 15/2020-11-14 20/2020-11-14 15/2020-11-14 50/2020-11-14 15/2020-11-14 10/2020-11-14 30/2020-11-14 15/2020-11-14 50/2020-11-14 20/2020-11-14 50/2020-11-14 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Melissalumiere&pageUrl=1,2020-11-29,,,430
32,,"5 Sterling Park Bleriot Way,  York,  YO30 4WU","York Foodbank",False,2020-11-26,,"2020-12-17 20/2020-11-30 2/2020-11-26 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MillyWhitworth3&pageUrl=1,2020-12-17,,,54
33,"We raise funds to benefit the school, eg buy playground equipment, school trips, Books etc.","116 Baring Street,  South Shields,Tyne and Wear  NE33 2BA","South Tyneside Churches Key Project",True,2020-11-22,"KEY is a small local charity working in South Tyneside.  Our aim is to help young people at risk of homelessness and / or living in hardship to live independent and successful lives.  KEY was set up in 1992 by volunteers from local churches that came together after a homeless young man died on the streets in winter.  As a grassroots organisation we have strong links in the local community especially with churches and schools. We see ourselves very much as a community response to homelessness.  Each year KEY supports up to 400 young people aged 16 - 24. Typically they vulnerable, unemployed often with health and emotional problems. KEY offers a range of practical support to help young people find and keep a home. This includes: ","2020-12-09 10/2020-12-08 10/2020-12-06 30/2020-12-05 30/2020-12-05 10/2020-12-05 15/2020-12-04 10/2020-12-02 20/2020-11-29 15/2020-11-29 15/2020-11-23 30/2020-11-23 20/2020-11-23 10/2020-11-22 30/2020-11-22 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MitraAndEsther&pageUrl=1,2020-12-09,Cambridgeshire,"PE26 1AD",265
34,,"The Vineyard,  Richmond,  TW10 6AQ","Vineyard Community Centre",False,2020-12-15,"Vineyard Community Urgent Covid-19 Appeal Why we need your help We urgently need more funds to enable us to sustain our operations here in Richmond Upon Thames and to develop our response to the coronavirus crisis.   Several companies have responded to the Covid-19 crisis by offering a matching program for all donations to charities made by their employees. Please enquire with your employer and make sure you don't miss this matching opportunity as it makes a difference for us! To avoid contributing to the spread of the virus we have temporarily closed our Morning-Drop in sessions for homeless people, but we are continuing to provide individual help and support - particularly through our food bank services.  We are offering a delivery-only service - taking food parcels to individuals and families in need across the borough.    Demand for our services is increasing dramatically as more people are finding themselves suddenly in need of support.  Unfortunately we have been simultaneously hit by:   The Vineyard Community Centre provides help at a morning drop-in to those in crisis: whether by homelessness, addictions or those experiencing mental or social difficulty. In an afternoon cafe, open to all, there is support to those who feel lonely, isolated or socially excluded.  The Richmond Foodbank runs during the afternoon cafe on a Monday and Thursday.","2020-12-23 40/2020-12-21 50/2020-12-16 10/2020-12-15 30/2020-12-15 20/2020-12-15 15/2020-12-15 20/2020-12-15 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NSMRA&pageUrl=1,2020-12-23,,,200
35,"An umbrella organisation which manages, supports and develops scouting in Gateshead.","263 Peach Road,  London,  W10 4DX","North Paddington Food bank",False,2020-12-04,,"2020-12-18 10/2020-12-17 30/2020-12-17 10/2020-12-17 15/2020-12-16 10/2020-12-16 20/2020-12-16 50/2020-12-16 30/2020-12-16 15/2020-12-16 5/2020-12-16 10/2020-12-16 10/2020-12-16 20/2020-12-16 2/2020-12-16 10/2020-12-16 10/2020-12-16 15/2020-12-16 5/2020-12-16 30/2020-12-16 30/2020-12-15 25/2020-12-15 53/2020-12-15 5/2020-12-15 5/2020-12-15 10/2020-12-15 10/2020-12-15 15/2020-12-14 50/2020-12-14 15/2020-12-14 10/2020-12-14 5/2020-12-14 25/2020-12-14 5/2020-12-14 20/2020-12-14 15/2020-12-14 20/2020-12-13 5/2020-12-12 15/2020-12-11 30/2020-12-11 10/2020-12-09 10/2020-12-08 15/2020-12-08 5/2020-12-08 20/2020-12-07 20/2020-12-07 50/2020-12-07 10/2020-12-07 10/2020-12-07 15/2020-12-07 10/2020-12-04 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PollyEnevoldson&pageUrl=1,2020-12-18,Gateshead,"NE8 4EA ",965
36,,"Ealing Foodbank,St. Mellitus Church Hall  Church Road,London  W7 3BB","Ealing Foodbank",False,2020-12-02,"Ealing Foodbank is a project founded in 2013 by local churches and community groups, working together towards stopping hunger in the London Borough of Ealing.  We don't think anyone in our Borough should go hungry, so as part of the Trussell Trust network of foodbanks, we give food for 3 meals for 3 days to those who have been referred to us by our partners.  Food donations are always welcome, and you can find our latest food needs and drop-off points on our website.  We also need financial support to run the charity so we can help give back dignity and hope to those in our borough who are in food crisis. Thank you for your support!","2020-12-22 100/2020-12-17 11/2020-12-15 10/2020-12-15 50/2020-12-09 10/2020-12-08 20/2020-12-08 50/2020-12-07 40/2020-12-07 10/2020-12-07 50/2020-12-07 20/2020-12-07 20/2020-12-02 30/2020-12-02 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PraveenaNanthakumaran&pageUrl=1,2020-12-22,,,476
37,,"56 Alleyn Road,  London,  SE21 8AH","Norwood and Brixton Foodbank Limited",False,2020-10-29,"  The Norwood and Brixton Foodbank is part of the Trussell Trust network of foodbanks that provide essential food and toiletries to people in crisis. The Foodbank was formed in September 2011 with the support and encouragement of a number of local churches. Having established distribution points in West Norwood, Brixton and Streatham the foodbank regularly feeds 10,000 people in poverty each year. Over 70 tonnes of food is needed to meet the need in our community and your donation will help us towards meeting that goal. **Corona Virus Update: Since the outbreak of Covid-19 we have adapted our parcel distribution model to ensure the safety of our clients and staff. We have developed a delivery service shipping parcels directly from our Streatham warehouse to our client's homes. Despite the huge logistical challenge this presents, and an estimated 400% increase in demand, we have still been able to provide essential food parcels to all those referred to us. Thank you for your continued donations that are making this possible**  ","2020-11-23 5/2020-11-15 15/2020-11-10 30/2020-11-10 30/2020-11-09 20/2020-11-09 30/2020-11-08 30/2020-11-08 20/2020-11-08 10/2020-11-08 20/2020-11-08 16/2020-11-08 15/2020-11-08 15/2020-11-08 15/2020-11-08 5/2020-11-08 30/2020-11-08 20/2020-11-08 30/2020-11-08 20/2020-11-08 50/2020-11-08 25/2020-11-07 20/2020-11-07 5/2020-11-07 17/2020-11-07 20/2020-11-07 15/2020-11-07 15/2020-11-07 50/2020-11-06 50/2020-11-05 10/2020-11-04 15/2020-11-04 10/2020-11-04 50/2020-11-04 100/2020-11-03 15/2020-10-31 30/2020-10-31 20/2020-10-29 20/2020-10-29 20/2020-10-29 20/2020-10-29 15/2020-10-29 50/2020-10-29 15/2020-10-29 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=4LFoodbankchallenge&pageUrl=1&isTeam=true,2020-11-23,,,1362
38,"rescue, rehabilitate and rehome unwanted, abused and needy animals.","Cedar House,North Road  Retford,Nottinghamshire  DN22 7XF","Bassetlaw Hospice of the Good Shepherd",True,2020-12-06,"The Hospice provides specialist care and support for patients and their families living with a life limiting illness.  Day Care Hospice provides care for up to 60 patients every week. Patients can relax in the comfortably furnished sitting room and conservatory or take a stroll through the beautiful secluded gardens or enjoy one of the many complementary therapies that are available. The Hospice also provides six comfortable bedrooms, each equipped with, multi positioned beds, air conditioning, TV, telephone, en-suite facilities and patio doors into the garden, providing  for 24-hour specialist nursing care.   The registered charity and Bassetlaw Health Partnership work together to fund Bassetlaw Hospice.  The BHP funds the nursing and medical costs. The charity funds the building, equipment, maintenance and running costs  providing complementary therapies, drivers and volunteers to support the service.  ","2020-12-24 25/2020-12-07 30/2020-12-06 25",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FoodFixnSing&pageUrl=6&isTeam=true,2020-12-24,"Kent, Surrey, West Sussex","TN28 8NR",80
39,"The Exeter-Ethiopia Link is a Community Link between Exeter and Nekemte and Hareto in Western Ethiopia.   The Link supports small scale sustainable development in the fields of education, water supply and sanitation, health and women's advancement in and around those communities in Ethiopia.   The link also fosters educational links between Ethiopian schools in that area and schools in Devon.","15A Berghem Mews Blythe Road,  London,  W14 0HN",Honeypot,False,2020-02-05,"Honeypot’s vision is for every child to make the most of their one chance at childhood.  [/b] Honeypot provides respite breaks to UK young carers and vulnerable children aged between 5 and 12 years old. Regular visits to the Honeypot House in the beautiful New Forest and continuing outreach work allows these children to create happy childhood memories.   ","2020-10-12 50/2020-10-08 30/2020-10-08 50/2020-10-08 30/2020-10-08 30/2020-10-08 100/2020-10-08 15/2020-10-08 50/2020-10-08 50/2020-10-08 50/2020-10-08 100/2020-10-05 330/2020-10-05 50/2020-10-05 50/2020-10-05 100/2020-10-05 100/2020-10-05 20/2020-10-05 30/2020-10-05 30/2020-10-05 50/2020-10-04 15/2020-10-04 50/2020-10-04 50/2020-10-03 30/2020-10-03 10/2020-10-02 15/2020-10-02 30/2020-10-02 15/2020-10-01 50/2020-10-01 100/2020-10-01 250/2020-09-30 50/2020-09-29 30/2020-09-29 30/2020-09-29 30/2020-09-29 15/2020-09-29 20/2020-09-29 20/2020-09-29 15/2020-09-29 10/2020-09-27 50/2020-09-23 100/2020-09-22 100/2020-09-22 50/2020-09-21 50/2020-09-18 100/2020-09-04 125/2020-09-03 150/2020-08-31 301/2020-08-27 50/2020-08-25 100/2020-08-24 100/2020-08-23 200/2020-08-23 100/2020-08-21 150/2020-08-21 100/2020-08-21 50/2020-03-12 25/2020-03-11 30/2020-03-10 25/2020-03-09 10/2020-03-09 25/2020-03-06 25/2020-03-06 20/2020-03-06 50/2020-03-06 20/2020-03-06 100/2020-03-06 20/2020-03-05 20/2020-03-05 20/2020-03-04 50/2020-03-04 20/2020-03-03 5/2020-03-03 10/2020-03-02 50/2020-03-02 150/2020-03-02 20/2020-03-02 50/2020-03-02 20/2020-03-02 20/2020-03-01 20/2020-03-01 50/2020-03-01 30/2020-03-01 30/2020-02-10 18/2020-02-10 50/2020-02-06 75/2020-02-05 10/2020-02-05 5/2020-02-05 5/2020-02-05 250/2020-02-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BankofAmericaLondonMarathon2020Runners&pageUrl=60&isTeam=true,2020-10-12,"Devon, Ethiopia",,7385
40,"To provide health facilities to the local population","PO Box 114,  Wotton-under-Edge,Gloucestershire  GL11 9BQ","The Country Food Trust",False,2020-11-05,"Since The Country Food Trust launched in 2015 we have delivered over 1.6 million delicious and nutritious meals to those in need throughout the UK. In simple terms, we are a charity food producer making top quality protein based food that we donate to all those in food poverty including children, either  In addition to our Country Casserole, Country Curry and Country Bolognese ready-meals we also deliver chilled and frozen game meat to charities that cook for those they look after.   Our ability to produce and donate this food to people in need is only possible because of the generosity of our supporters.  FEEDING PEOPLE IN NEED     ","2020-12-03 35/2020-12-03 100/2020-12-03 10/2020-12-03 10/2020-12-01 10/2020-12-01 30/2020-12-01 20/2020-11-26 30/2020-11-21 40/2020-11-21 10/2020-11-20 5/2020-11-19 20/2020-11-19 10/2020-11-19 30/2020-11-19 15/2020-11-19 10/2020-11-19 10/2020-11-13 20/2020-11-12 30/2020-11-12 25/2020-11-12 15/2020-11-12 30/2020-11-12 30/2020-11-12 25/2020-11-12 20/2020-11-12 15/2020-11-07 50/2020-11-06 10/2020-11-06 10/2020-11-05 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LockdownMilesforTheCountryFoodTrust&pageUrl=1&isTeam=true,2020-12-03,"East Sussex, Kent","TN31 7UD",750
41,"Charity set up in 1985 to provide information, advice and support to prisoners' families and friends. Since 1996/7 HALOW (Birmingham) has worked in partnership with HM Prison Service (and, since 2011, a private sector provider) to co-ordinate Visitors' Centres at prison establishments (currently five) across the West Midlands.","Shishu Bhavan,Gemini House  25-27 High Street,Edgware  HA8 7EE",Shishukunj,True,,"Shishukunj is a children’s charity with the aim of developing our children into future leaders of society through the provision of high-quality activities aimed at holistically developing each individual child.  Our philosophy is rooted in the concept of “Gamat Saathe Gnaan” or “Learning through Fun” and we look to ensure that our activities are enjoyable and educational at the same time.  Over the last 40 years Shishukunj London has worked with over 5,000 children aged 5 and upwards by running activities from school-based centres each Sunday and from our non-profit community hub in Edgware. All our children’s activities are run by youth volunteers overseen by experienced volunteer leaders who have grown through Shishukunj.    Shishukunj London operates a charity arm (Shishukunj International Projects - SIP) that seeks to help poverty-stricken children around the world.  SIP works with thoroughly vetted partner charities to provide food, education, shelter and health to disadvantaged children primarily in India, East Africa and the UK.  SIP activities are run by volunteers and all funds received are utilised for our projects.    ",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ShishukunjSeva&pageUrl=1,,"Birmingham City, Staffordshire, Wolverhampton",,0
42,"To provide health facilities to the local population","PO Box 114,  Wotton-under-Edge,Gloucestershire  GL11 9BQ","The Country Food Trust",False,2020-11-05,"Since The Country Food Trust launched in 2015 we have delivered over 1.6 million delicious and nutritious meals to those in need throughout the UK. In simple terms, we are a charity food producer making top quality protein based food that we donate to all those in food poverty including children, either  In addition to our Country Casserole, Country Curry and Country Bolognese ready-meals we also deliver chilled and frozen game meat to charities that cook for those they look after.   Our ability to produce and donate this food to people in need is only possible because of the generosity of our supporters.  FEEDING PEOPLE IN NEED     ","2020-12-03 35/2020-12-03 100/2020-12-03 10/2020-12-03 10/2020-12-01 10/2020-12-01 30/2020-12-01 20/2020-11-26 30/2020-11-21 40/2020-11-21 10/2020-11-20 5/2020-11-19 20/2020-11-19 10/2020-11-19 30/2020-11-19 15/2020-11-19 10/2020-11-19 10/2020-11-13 20/2020-11-12 30/2020-11-12 25/2020-11-12 15/2020-11-12 30/2020-11-12 30/2020-11-12 25/2020-11-12 20/2020-11-12 15/2020-11-07 50/2020-11-06 10/2020-11-06 10/2020-11-05 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LockdownMilesforTheCountryFoodTrust&pageUrl=1&isTeam=true,2020-12-03,"East Sussex, Kent","TN31 7UD",750
43,,"4-6 West Precinct,Town Centre  Billingham,Cleveland  TS23 2NH","Billingham and Stockton Borough Foodbank",False,2020-11-11,"Billingham and Stockton Borough Foodbank is part of a UK-wide network of foodbanks.  Over 400 foodbanks are providing emergency food to people in crisis nationwide...  Other services available in Billingham Foodbank . . .  Drop in Centre for 'Citizen's advice' -  'Let's get Cooking' course -  Credit Union -  Children's clothing and Sign posting","2020-12-18 10/2020-12-17 20/2020-12-17 35/2020-12-17 10/2020-12-16 5/2020-12-08 15/2020-12-07 100/2020-12-07 10/2020-12-01 20/2020-11-24 15/2020-11-24 20/2020-11-24 30/2020-11-17 15/2020-11-17 5/2020-11-17 50/2020-11-17 500/2020-11-16 5/2020-11-16 20/2020-11-13 30/2020-11-13 10/2020-11-13 10/2020-11-11 20/2020-11-11 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheSocialTeamFujiFilm&pageUrl=1,2020-12-18,"Lancashire, Manchester City",,1005
44,"An umbrella organisation which manages, supports and develops scouting in Gateshead.","263 Peach Road,  London,  W10 4DX","North Paddington Food bank",True,2020-11-23,,"2020-12-09 10/2020-12-07 15/2020-12-07 50/2020-11-27 30/2020-11-23 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=VirginManagement&pageUrl=1,2020-12-09,Gateshead,"NE8 4EA ",125
45,"The Exeter-Ethiopia Link is a Community Link between Exeter and Nekemte and Hareto in Western Ethiopia.   The Link supports small scale sustainable development in the fields of education, water supply and sanitation, health and women's advancement in and around those communities in Ethiopia.   The link also fosters educational links between Ethiopian schools in that area and schools in Devon.","15A Berghem Mews Blythe Road,  London,  W14 0HN",Honeypot,False,2020-02-05,"Honeypot’s vision is for every child to make the most of their one chance at childhood.  [/b] Honeypot provides respite breaks to UK young carers and vulnerable children aged between 5 and 12 years old. Regular visits to the Honeypot House in the beautiful New Forest and continuing outreach work allows these children to create happy childhood memories.   ","2020-10-12 50/2020-10-08 30/2020-10-08 50/2020-10-08 30/2020-10-08 30/2020-10-08 100/2020-10-08 15/2020-10-08 50/2020-10-08 50/2020-10-08 50/2020-10-08 100/2020-10-05 330/2020-10-05 50/2020-10-05 50/2020-10-05 100/2020-10-05 100/2020-10-05 20/2020-10-05 30/2020-10-05 30/2020-10-05 50/2020-10-04 15/2020-10-04 50/2020-10-04 50/2020-10-03 30/2020-10-03 10/2020-10-02 15/2020-10-02 30/2020-10-02 15/2020-10-01 50/2020-10-01 100/2020-10-01 250/2020-09-30 50/2020-09-29 30/2020-09-29 30/2020-09-29 30/2020-09-29 15/2020-09-29 20/2020-09-29 20/2020-09-29 15/2020-09-29 10/2020-09-27 50/2020-09-23 100/2020-09-22 100/2020-09-22 50/2020-09-21 50/2020-09-18 100/2020-09-04 125/2020-09-03 150/2020-08-31 301/2020-08-27 50/2020-08-25 100/2020-08-24 100/2020-08-23 200/2020-08-23 100/2020-08-21 150/2020-08-21 100/2020-08-21 50/2020-03-12 25/2020-03-11 30/2020-03-10 25/2020-03-09 10/2020-03-09 25/2020-03-06 25/2020-03-06 20/2020-03-06 50/2020-03-06 20/2020-03-06 100/2020-03-06 20/2020-03-05 20/2020-03-05 20/2020-03-04 50/2020-03-04 20/2020-03-03 5/2020-03-03 10/2020-03-02 50/2020-03-02 150/2020-03-02 20/2020-03-02 50/2020-03-02 20/2020-03-02 20/2020-03-01 20/2020-03-01 50/2020-03-01 30/2020-03-01 30/2020-02-10 18/2020-02-10 50/2020-02-06 75/2020-02-05 10/2020-02-05 5/2020-02-05 5/2020-02-05 250/2020-02-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BankofAmericaLondonMarathon2020Runners&pageUrl=60&isTeam=true,2020-10-12,"Devon, Ethiopia",,7385
46,,"EMERGE 3Rs,E1-E8 New Smithfield Market  MANCHESTER,Greater Manchester  M11 2WJ","EMERGE 3Rs (FareShare Greater Manchester)",True,,"Help us fight food waste and food poverty. EMERGE 3Rs runs FareShare Greater Manchester which fights hunger and tackles food waste by re-distributing surplus edible food to over 232 frontline charities, schools and community groups across the region.  FareShare GM food reaches over 26,000 people each week.   FareShare also provides work experience and training for volunteers; helping people back on the road to employment. Many of our volunteers are from beneficiary organisations and have been long-term unemployed and/or are vulnerable adults themselves. In 2018-19, we distributed 1,468 tonnes of food, which equated to nearly 3.5 million meal portions.      Our food is for people in need, or experiencing social isolation.  We supply a broad range of charities and community groups, including: night shelters for rough sleepers, school breakfast clubs and holiday hunger projects, food banks that give out food parcels to those in crisis, day centres which cook meals for vulnerable people at risk of homelessness and chronic health conditions, food clubs for families where both parents work but their income is too low, and groups supporting disabled people. £5 buys 50 Fareshare Meals, which prevents 21 kilos of food waste going into landfill and stops 84 kilos of CO2 damaging the environment. Many thanks for your support.  ",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=intuTraffordCentre&pageUrl=1,,,,0
47,"To promote the furtherance of religious or secular education; the advancement of the tenets of the Christian faith; the relief of the poor and needy and the help and comfort of the sick and aged.","The Royal British Legion,199 Borough High Street  London,  SE1 1AA","The Royal British Legion",True,,"The Royal British Legion is the UK's leading Armed Forces charity. The Legion provides life-long help, advice and support to members of the Armed Forces, veterans of all ages and their families. The Legion also campaigns to improve the lives of the Armed Forces community, safeguards the Military Covenant between the nation and its Armed Forces, organises the Poppy Appeal, runs one of the UK's largest membership organisations and is the nation's custodian of Remembrance. What we do The Legion is a big family - all supporting the Armed Forces community. Whether it's helping families cope with the loss of a loved one, providing help at home to adapt to independent living, supporting recovery centres for injured personnel, providing money and careers advice or residential care: we are here to help.  The Poppy Appeal Each year the nation expresses its unequivocal support for our work through its generous support of the Poppy Appeal. We spend £1.7million a week on welfare activities for the Armed Forces community. Remembrance The Legion is the nation’s custodian of Remembrance, ensuring that people remember those who have given their lives for the freedom we enjoy. We are responsible for the Two Minute Silence on Remembrance Sunday and 11 November. We also organise the annual Festival of Remembrance at the Royal Albert Hall, and assist with the march past at the Cenotaph on Remembrance Sunday.",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AndrewBanks&pageUrl=1,,"Throughout England And Wales",,0
48,"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support",True,2020-05-18,"Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ","2020-05-18 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AngelaBanks5&pageUrl=1,2020-05-18,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",5
