Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
10,,"5 Sterling Park Bleriot Way,  York,  YO30 4WU","York Foodbank",True,2020-12-17,,"2020-12-22 15/2020-12-21 20/2020-12-18 25/2020-12-17 15/2020-12-17 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AtkinsYork&pageUrl=1,2020-12-22,,,80
11,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BushmeadPrimarySchool&pageUrl=1,,,,0
12,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-05,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-27 15/2020-10-27 20/2020-10-23 5/2020-10-23 50/2020-10-23 22/2020-10-23 10/2020-10-23 5/2020-10-22 15/2020-10-22 15/2020-10-22 100/2020-10-22 50/2020-10-22 22/2020-10-22 15/2020-10-22 15/2020-10-22 5/2020-10-22 20/2020-10-22 10/2020-10-22 10/2020-10-22 10/2020-10-22 10/2020-10-22 10/2020-10-22 15/2020-10-21 15/2020-10-21 20/2020-10-21 1/2020-10-21 7/2020-10-19 5/2020-10-19 10/2020-10-16 15/2020-10-12 20/2020-10-09 30/2020-10-09 10/2020-10-08 10/2020-10-06 30/2020-10-06 10/2020-10-06 10/2020-10-06 10/2020-10-05 10/2020-10-05 10/2020-10-05 20/2020-10-05 10/2020-10-05 20/2020-10-05 15/2020-10-05 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChallneyHighSchoolForGirls&pageUrl=1,2020-10-28,,,800
13,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,2020-11-03,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-11-05 20/2020-11-03 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChallneyHighSchoolforBoys&pageUrl=1,2020-11-05,,,30
14,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChantryPrimaryAcademy&pageUrl=1,,,,0
15,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-08,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-22 10/2020-10-22 10/2020-10-22 15/2020-10-22 15/2020-10-21 15/2020-10-21 5/2020-10-21 5/2020-10-21 5/2020-10-21 10/2020-10-21 10/2020-10-20 10/2020-10-19 30/2020-10-16 10/2020-10-08 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChilternAcademy1&pageUrl=1,2020-10-23,,,205
16,,"8 Oldfield Crescent,  Hailsham,East Sussex  BN27 1TS","Crosslink Trust",False,2020-12-02,,"2020-12-20 10/2020-12-20 5/2020-12-20 5/2020-12-20 5/2020-12-03 1/2020-12-03 5/2020-12-02 1",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChristinaPickstock&pageUrl=4,2020-12-20,,,42
17,,"Wirral Business Centre,Unit 14  Dock Road,Birkenhead  CH41 1JW","Wirral Foodbank",False,2020-10-23,,"2020-12-08 10/2020-12-06 20/2020-12-06 20/2020-12-02 20/2020-11-30 10/2020-11-30 10/2020-11-30 50/2020-11-30 10/2020-11-30 20/2020-11-30 20/2020-11-30 20/2020-11-30 30/2020-11-30 20/2020-11-30 20/2020-11-30 15/2020-11-30 10/2020-11-29 10/2020-11-29 10/2020-11-28 20/2020-11-28 15/2020-11-28 10/2020-11-27 200/2020-11-27 10/2020-11-27 20/2020-11-27 15/2020-11-26 5/2020-11-26 10/2020-11-26 5/2020-11-26 10/2020-11-26 15/2020-11-26 30/2020-11-25 30/2020-11-23 400/2020-11-21 10/2020-11-20 15/2020-11-19 5/2020-11-14 50/2020-11-13 30/2020-11-13 5/2020-11-12 5/2020-11-12 10/2020-11-12 15/2020-11-11 5/2020-11-11 10/2020-11-10 20/2020-11-08 10/2020-11-07 10/2020-11-07 30/2020-11-07 5/2020-11-07 20/2020-11-07 10/2020-11-06 10/2020-11-06 15/2020-11-06 15/2020-11-06 30/2020-11-05 30/2020-11-05 20/2020-11-04 20/2020-11-04 15/2020-11-04 5/2020-11-04 15/2020-11-03 300/2020-11-03 30/2020-11-01 100/2020-11-01 50/2020-10-29 20/2020-10-28 15/2020-10-26 30/2020-10-24 10/2020-10-24 5/2020-10-24 10/2020-10-23 30/2020-10-23 10/2020-10-23 50/2020-10-23 200",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TEAMDDB&pageUrl=2,2020-12-11,,,2740
18,,"Christ Church,Thorne Road  Doncaster,South Yorkshire  DN1 2HG","Doncaster Foodbank",True,,"Doncaster Foodbank provides a minimum of three days emergency food to people experiencing crisis in Doncaster. We are part of the Trussell Trust food bank network. Those in need are referred to us by front-line care professionals such as social workers, schools and Citizens Advice staff.  We also support people by listening to their stories and signposting them to other services which will help them through their crisis.  Our food bank is now feeding in excess of 5,000 people each year, of which 1 in 3 are children.  The food bank would not be able to function without a fabulous team of volunteers who sort the stock, provide a welcoming face to those in need and take part in supermarket collections  The simple, practical gift of food and support at the point of crisis can change lives.    ",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DebbieCoy&pageUrl=1,,"Plymouth City",,0
19,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DenbighHighSchool&pageUrl=1,,,,0
20,,"17 Western Street,Barnsley  South Yorkshire,  S702BP","Barnsley Foodbank Partnership",True,2020-12-09,"Barnsley Foodbank Partnership, feeding Barnsley people across the borough through a network of local Foodbanks.    Big or small, every donation you give will help to feed families and individuals going hungry in your community. We couldn’t do what we do without your support. Please join us in helping those most in need, thank you for helping to make a difference!","2020-12-18 8/2020-12-17 5/2020-12-17 8/2020-12-17 5/2020-12-16 5/2020-12-16 10/2020-12-16 8/2020-12-16 10/2020-12-15 5/2020-12-15 20/2020-12-15 5/2020-12-15 65/2020-12-10 250/2020-12-09 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=EYFSHoylandCommonPrimarySchool&pageUrl=1,2020-12-18,,,424
21,,"4-6 West Precinct,Town Centre  Billingham,Cleveland  TS23 2NH","Billingham and Stockton Borough Foodbank",False,2020-11-05,"Billingham and Stockton Borough Foodbank is part of a UK-wide network of foodbanks.  Over 400 foodbanks are providing emergency food to people in crisis nationwide...  Other services available in Billingham Foodbank . . .  Drop in Centre for 'Citizen's advice' -  'Let's get Cooking' course -  Credit Union -  Children's clothing and Sign posting","2020-11-05 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ElizabethWatt11&pageUrl=1,2020-11-06,"Lancashire, Manchester City",,15
22,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FarleyJuniorSchool&pageUrl=1,,,,0
23,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-14,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-22 15/2020-10-21 10/2020-10-20 15/2020-10-16 5/2020-10-14 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FerrarsJuniorSchool&pageUrl=1,2020-10-22,,,60
24,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,2020-10-14,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-14 15",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FoxdellInfantSchool&pageUrl=1,2020-10-14,,,15
25,"Braunton & District Museum acquires, holds, secures & maintains objects & documents pertaining to the maritime, agricultural & social history of the village of Braunton & its surrounding area. We act as a historical resource centre for the local public, schools & visitors to Braunton.","3-4 Stanney Mill Industrial Park Dutton,Little Stanney  Chester,Cheshire  CH2 4SA","West Cheshire Foodbank",True,2020-12-07,"West Cheshire Foodbank is an independent charity providing emergency food to local people in crisis. We're a member of The Trussell Trust's Foodbank network. We're a community response to food poverty and we work hard to provide the best service we can for local people in crisis, helping to signpost to other agencies which can help break the cycle of poverty and avoid the need for longer dependance upon foodbank support. Many people volunteer their time for us freely and gladly, but we still need to pay the rent, fill up our van with fuel and lots of other little things. It all adds up - as it does for any of us - so any contribution you can make to support our work would be immensely appreciated. The Covid 19 pandemic has undermined most areas of our work against a substantial increase in demand and we have had to scramble to reinvent our operations to maintain our vital work for those in financial crisis, including for the first time needing to purchase food on occasion to keep vital support going.   No one should be going hungry in our Country. Thank you for your support at this difficult time. If you are able to support us financially, you can do so in several ways: 1. Donate online Click on the red 'make a donation' link to make a one off small donation via VMG.   2. Donate direct to our Bank (no charges taken off your donation) You can if you prefer, make a direct donation to our Bank or, like many others, support our work on a monthly basis by setting up a standing order direct to our Bank. Please email us at finance@westcheshire.foodbank.org.uk with your name and address and we will provide you with our Bank details - we no longer publish these here due to fraud concerns and upon the advice of our Bank. If eligible Click here to download our 'Gift Aid Form'.  (HMRC will also accept an emailed declaration - please email finance@westcheshire.foodbank.org.uk for more details)     2. Donate by text If you'd like to donate up to £20 using your mobile phone, please text the message WCFB followed by the amount you'd like to give to 70085.     For example,   If you'd like to give £5, text WCFB 5 to 70085.   If you'd like to give £10 text WCFB 10 to 70085.    Donate by post - Please make cheques payable to: ‘West Cheshire Foodbank’ and send them to: West Cheshire Foodbank   Unit 3&4, Stanney Mill Industrial Estate   Dutton Green, Chester   Cheshire, CH2 4SA  Thank You!","2020-12-11 500/2020-12-07 30/2020-12-07 2/2020-12-07 10/2020-12-07 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=GBGChesterFoodbank&pageUrl=1,2020-12-11,Devon,,552
26,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=GeneralPublic&pageUrl=1,,,,0
27,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=HillboroughJuniorSchool&pageUrl=2,,,,0
28,"MEMBERS MEETINGS  LECTURES  DISCUSSIONS  FUND RAISING ACTIVITIES","177 Bow Road,  London,  E3 2SG","Bow Foodbank",True,2020-11-30,"We are an independent foodbank charity that has served the local community since 2014.  We are open to those in need of food support without referral.    Currently, during the continued COVID crisis, we are offering pre-bagged items + fresh fruit and veg once a week, with some extra food for families with children. Due to the staggering increase in client numbers in 2020, we are currently urgently fundraising £240,000 to cover our food purchase costs for the early part of next year – without which, we may need to close. We need your help to contact funding bodies, trusts, foundations, corporates and community organisations who give charitable funds for food purchases. Until March 2021 we have funding from the Big Lottery Fund to cover our non-food expenses, but we find it harder to get grant funds that allow food purchases. If you have some time and skills that could help us, please join our Fundraising Team","2020-12-22 30/2020-12-22 10/2020-12-22 70/2020-12-21 50/2020-12-21 25/2020-12-21 50/2020-12-21 15/2020-12-21 30/2020-12-21 20/2020-12-21 50/2020-12-21 30/2020-12-21 50/2020-12-21 50/2020-12-21 15/2020-12-21 25/2020-12-19 50/2020-12-18 15/2020-12-18 20/2020-12-18 50/2020-12-18 120/2020-12-17 20/2020-12-17 20/2020-12-11 20/2020-12-11 5/2020-12-09 20/2020-12-07 50/2020-12-05 30/2020-12-04 50/2020-12-04 20/2020-12-03 20/2020-11-30 50/2020-11-30 20/2020-11-30 20/2020-11-30 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Buzzacottfoodbankcollection&pageUrl=1&isTeam=true,2020-12-22,Kent,"TN16 1EX",1170
29,,"Wirral Business Centre,Unit 14  Dock Road,Birkenhead  CH41 1JW","Wirral Foodbank",False,2020-12-05,,"2020-12-18 5/2020-12-16 10/2020-12-16 30/2020-12-13 30/2020-12-13 25/2020-12-13 10/2020-12-12 10/2020-12-11 30/2020-12-09 15/2020-12-09 30/2020-12-09 20/2020-12-09 15/2020-12-09 10/2020-12-09 15/2020-12-09 10/2020-12-09 10/2020-12-09 30/2020-12-09 10/2020-12-09 10/2020-12-09 15/2020-12-09 15/2020-12-09 15/2020-12-09 10/2020-12-09 20/2020-12-05 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JamesSills1&pageUrl=1,2020-12-23,,,510
30,,"101 Newington Causeway,London  ,  SE1 6BN","The Salvation Army",True,,"The Salvation Army is a registered charity and church working in 121 countries worldwide and is one of the largest and most diverse providers of social welfare in the world. In the UK and Republic of Ireland this work includes more than 800 Salvation Army social service centres and community churches. We provide unconditional friendship, support and very practical help to people in crisis and need and work with children, older people, homeless people and those dealing with drug and/or alcohol addiction. Alongside our work in the UK, The Salvation Army International Development (UK) is part of a world-wide team supporting the battle against poverty in developing countries. The projects we work with are designed by the poor for the poor and we are about enabling and empowering people to build a better future for themselves.",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JaneHughes32&pageUrl=1,,Lewisham,,0
31,"Welfare support to ex RAF Cranwell Apprentices","Unit 12 New Lairdship Yards,Broomhouse Road  Edinburgh,Midlothian  EH11 3UY","Edinburgh Food Project",True,2020-07-01,"Edinburgh Food Project (EFP) are a local independant charity (SC043220) and are a member of, but are not funded by, the Trussell Trust network. EFP Board of Trustees govern the charity while the work of the charity is overseen by three full-time and three part-time employees, and over 200 dedicated volunteers.   EFP operates 8 foodbanks in areas of multiple deprivation across Edinburgh, providing emergency food supplies to people in need. Established in 2012, the charity now also works to break the cycle of food poverty through its More Than Food programme. Each person we help has been referred to us by one of our 230 support agency partners who are looking after the longer-term problems a person may have. People can be referred to us for three food packs in a six-month period.  This is to ensure clients do not become dependent on the foodbank long term.  However, we can provide long term support if there are special circumstances. Each food pack provides at least three meals/per day for three days, and some snacks. We are also able to offer additional services such as toiletries, household items, pet food, specialist dietary items and kettle packs (for those who do not have access to a cooker/microwave). In 2019-20, we provided 16,984 parcels to men, women and children. This was a 73% increase on the previous year. We were able to do so by receiving 190,000kg of food from donations. Since 2017, we have expanded our focus by developing our foodbank centres in to More Than Food hubs. We conducted community-based research funded by Aspiring Communities Fund to identify the support needs of people, map existing support, and identify key gaps. Findings from the research have shaped the development and implementation of this programme, which seeks to address the underlying causes of and help break the cycle of food poverty through the provision of appropriate advice and signposting support by partner agencies within our centres.  Our goal is reduce the number of people who need the foodbank’s support, and ultimately to help reduce food poverty.      ","2020-12-16 20/2020-11-24 20/2020-10-22 20/2020-10-13 20/2020-10-12 30/2020-10-12 20/2020-10-12 5/2020-10-06 20/2020-09-09 50/2020-09-09 50/2020-09-09 20/2020-09-02 10/2020-08-19 5/2020-08-19 20/2020-08-06 25/2020-08-05 15/2020-08-04 5/2020-08-04 10/2020-07-22 10/2020-07-09 10/2020-07-08 40/2020-07-08 15/2020-07-06 20/2020-07-02 15/2020-07-02 5/2020-07-02 20/2020-07-02 30/2020-07-01 50/2020-07-01 20/2020-07-01 20/2020-07-01 5/2020-07-01 20/2020-07-01 20/2020-07-01 15/2020-07-01 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JenRodgers&pageUrl=1,2020-12-16,"Throughout England And Wales, Australia, Canada, Spain, United States",,690
32,,"8 Newbold Road,  Rugby,Warwickshire  CV21 2LJ",Hope4,True,,"Hope4 is a charity in Rugby, working with hungry, homeless and badly-housed people. Within the work of Hope4 are the Rugby Foodbank, The Hope Centre and the Rugby Winter Shelter. For more information see our website: www.hope4.org.uk The Hope Centre, due to Covid-19 restricitions, is currently open 5 days a week by appointment and provides the following help: Homeless and badly housed people are helped in various ways by our skilled staff including with: Important Covid 19 update Hope4 is always very pleased to receive donations towards helping people who are homeless or temporarily housed in Rugby. As of July 2020 The Hope Centre is open (by appointment) and is able to continue its vital work with its clients, thorough its Key Worker staff and partner agencies in the town following strict Covid 19 health and safety guidelines.  Thank you for your support!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JimLyon&pageUrl=1,,"Bedford, Central Bedfordshire, Luton",,0
33,,"Cirencester Foodbank,Cirencester Baptist Church  Chesterton Lane,Cirencester  GL7 1YE","Cirencester Foodbank",True,2020-03-21,,"2020-03-21 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JoEayres&pageUrl=2,2020-03-21,,,50
34,,"Jubilee Central,King Edward Street  Hull,  HU1 3SQ","Hull Foodbank",False,2020-11-25,"Thank you for visiting our donation page. We supply 3 days emergency food to individuals and families experiencing a short-term crisis. Please feel free to visit our website or contact us if you have any questions, or would like to know more.    ","2020-12-22 50/2020-12-08 10/2020-12-07 30/2020-12-07 20/2020-12-07 10/2020-12-07 10/2020-12-07 5/2020-12-07 20/2020-12-07 10/2020-12-04 10/2020-12-04 50/2020-12-04 10/2020-12-03 100/2020-12-03 10/2020-12-02 10/2020-12-01 20/2020-12-01 5/2020-12-01 15/2020-12-01 10/2020-12-01 20/2020-11-30 10/2020-11-30 30/2020-11-30 10/2020-11-30 10/2020-11-30 5/2020-11-27 30/2020-11-27 15/2020-11-26 10/2020-11-26 20/2020-11-26 5/2020-11-26 5/2020-11-26 5/2020-11-26 20/2020-11-25 5/2020-11-25 15/2020-11-25 5/2020-11-25 15/2020-11-25 10/2020-11-25 15/2020-11-25 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KCOMHullFoodBank2020&pageUrl=6,2020-12-22,Norfolk,,705
