Title,Location,Link,Raised,Target,MostRecentDonation,Created,Organization,OrganizationDetails,DonationCount,Donations,Description,Complete
" Help with living expenses ","Liverpool, North West England, United Kingdom",https://www.gofundme.com/f/d83aj-help-with-living-expenses,2000,785,2021-10-25,2021-09-23,,,35,"2021-10-25 30/2021-10-23 10/2021-10-22 5/2021-10-22 20/2021-10-22 50/2021-10-22 40/2021-10-16 10/2021-10-16 15/2021-10-15 10/2021-10-15 25/2021-10-15 30/2021-10-15 20/2021-10-13 100/2021-10-12 20/2021-10-12 20/2021-10-04 10/2021-10-02 10/2021-09-29 10/2021-09-29 10/2021-09-29 10/2021-09-28 10/2021-09-28 15/2021-09-28 20/2021-09-28 20/2021-09-28 50/2021-09-28 10/2021-09-28 50/2021-09-28 5/2021-09-28 25/2021-09-27 50/2021-09-27 5/2021-09-27 20/2021-09-27 20/2021-09-27 20/2021-09-24 10","My name is Barido and I am kindly asking for your support with regards to my living expenses so that I can survive as I await a decision concerning my application to the Home Office for leave to remain status    About me?     I was born in Nigeria and moved to the UK in 2004 to study. I finished my Masters in 2014 and am currently living in the North West area of Merseyside. I have previously worked for Foodbank as a volunteer during the pandemic helping homeless people  migrants  and other vulnerable people.    Situation?    I have always worked and paid my living expenses when I had a student visa. However  because of the hostile environment policy and UK’s draconian immigration system  I do not have permission to work  and I have no recourse to public funds (NRPF)  meaning that I have no access to housing support and benefits. As a result  I have been couch surfing and relying on the kindness of friends to stop me from being street homeless. I am also struggling with prediabetes and need proper nutrition and diet to avoid my situation getting worse.    What’s the plan?    Because I cannot work due to my dispute with the Home Office  I am kindly asking for some financial support to help with my living needs while I await a decision on my application with the Home Office. Thank you for your generosity and kindness during this difficult phase in my life.",False
" We want to help and support the homeless. ","Capital City Academy, Greater London, United Kingdom",https://www.gofundme.com/f/we-want-to-help-and-support-the-homeless,50,30,2021-08-19,2021-08-16,"The Trussell Trust","Registered nonprofitDonations eligible for Gift Aid.",5,"2021-08-19 5/2021-08-18 5/2021-08-17 5/2021-08-16 10/2021-08-16 5","The Trussell Trust  in conjunction with local communities  develops and runs sustainable projects in the UK tackling poverty and exclusion. Through the UK Foodbank Network and Community Enterprises we work with marginalised people in real need  providing practical care and support. www.trusselltrust.org. Hi friends  join me in making a difference by supporting a good cause! I'm raising money for The Trussell Trust and any donation will help make an impact. Thank you in advance for your contribution to this cause which means so much to me.",False
" Perry's Pantry Foodbank Christmas Appeal ","Manchester, North West England, United Kingdom",https://www.gofundme.com/f/perrys-pantry-foodbank-christmas-appeal,0,6000,,2021-10-29,"PERRYS PANTRY FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"You can make a difference by donating today to PERRY'S PANTRY FOODBANK.   Perry’s Pantry is a foodbank based in South Manchester which was set up in December 2020. Our Christmas Appeal first gifted Christmas presents and food parcels in 2020 prior to becoming a registered charity.   We were kindly donated so many gifts and food  we managed to support more than 500 families with Christmas food and over 2 500 children across Manchester benefitted from the generous donations of gifts.   Now as a registered charity (1194705) we are back for Christmas 2021 and now taking new referrals from agencies to refer families living in poverty or experiencing financial hardship  living in South Manchester to receive support from our Christmas appeal project.   ​If you can donate to help us help people in need  we would very grateful. Thank you so much. ",True
" Barnsley Foodbanks ","Barnsley, Yorkshire and the Humber, United Kingdom",https://www.gofundme.com/f/were-an-ncs-group-based-in-barnsley-giving-back,0,100,,2021-08-05,"BARNSLEY FOOD BANK PARTNERSHIP","Registered nonprofitDonations eligible for Gift Aid.",0,,"Hey all! Please help us by donating for Barnsley foodbank partnership. We're an NCS group based in Barnsley doing our social action project that we hope to continue long after NCS ends. ",True
" Please help raise money for my family’s rent ","Hadfield, East Midlands, United Kingdom",https://www.gofundme.com/f/please-help-raise-money-for-my-familys-rent,0,5000,,2021-10-28,,,0,,"Hello my name is. Jane I am a single mother in the uk I have asked my daughter to set one of these up for me to help us try to get money for our rent I couldn’t do it myself as I’m still not use to all this technology lol anyway I lost my job 4 months ago due to covid the place where I worked shut down . I’m trying to live my best life but I am struggling to pay my rent and buy us food I have tried what I can and have been to food banks but I really need help so please  Could you make a donation to help my family thank you so very much xxx Jane ",True
" Hot meals for kids during school holidays ","Newcastle Upon Tyne, North East England, United Kingdom",https://www.gofundme.com/f/hot-meals-for-kids-during-school-holidays,0,15000,,2021-08-16,"CLOTHE AND FEED","Registered nonprofitDonations eligible for Gift Aid.",0,,"  The summer holidays have begun here in Britain. For many children of low-income families what should be a happy time is instead filled with anxiety. Food aid charities predict an upsurge in poorer families relying on food banks  now that the school kitchens they relied on to provide their children with a buttered piece of toast at a morning breakfast club or a hot meal at lunch are closed for the summer. We interact with about 40 childrens social workers weekly and have set up a distribution network to feed hundreds of kids per week with hot meals till schools reurn . This fundraiser is vital . £5 feeds two kids  £100 puts fuel in our van  £500 helps with ingredients  £1000 helps to supply the food cartons . You can make a difference by donating today to CLOTHE AND FEED. ",True
" David’s GoFundMe to get the Van back on the Road ","Bramhall, North West England, United Kingdom",https://www.gofundme.com/f/davids-gofundme-to-get-the-van-back-on-the-road,0,750,,2021-08-16,"Chelwood Foodbank","Registered nonprofitDonations eligible for Gift Aid.",0,,"We support people throughout Stockport and beyond who are in need of food. Young people  older people  families  we support everyone. People are referred to us by agencies such as the CAB/Stockport Homes/MIND/Social Services etc. We have other projects in the pipeline which are coming soon as we seek to address the root causes of poverty and play our small part in addressing the issues caused by poverty  low pay and unemployment. Hi friends  join me in making a difference by supporting a good cause! I'm raising money for Chelwood Foodbank and any donation will help make an impact. Thank you in advance for your contribution to this cause which means so much to me.",True
" help us raise much needed funds ","Kingsbridge Town Council, South West England, United Kingdom",https://www.gofundme.com/f/k64u6-help-us-raise-much-needed-funds,0,1000,,2021-09-13,"KINGSBRIDGE AREA FOODBANK","Registered nonprofitDonations eligible for Gift Aid.",0,,"You can make a difference by donating today to KINGSBRIDGE AREA FOODBANK every little bit helps currently we are helping on average 155 households in our local area. Every penny that we are given goes back to providing more help to those who need it ",True
" Help summer get a new scooter after being stolen ","Kettering, East Midlands, United Kingdom",https://www.gofundme.com/f/attic-conversion-or-outside-storage-for-foodbank,1000,1093,2021-10-31,2021-10-28,,,55,"2021-10-31 5/2021-10-31 10/2021-10-30 10/2021-10-30 50/2021-10-30 8/2021-10-30 10/2021-10-30 30/2021-10-30 5/2021-10-29 40/2021-10-29 20/2021-10-29 5/2021-10-29 20/2021-10-29 10/2021-10-29 20/2021-10-29 50/2021-10-29 10/2021-10-29 10/2021-10-29 10/2021-10-29 10/2021-10-29 5/2021-10-29 10/2021-10-29 5/2021-10-29 20/2021-10-29 5/2021-10-29 10/2021-10-29 10/2021-10-29 50/2021-10-28 10/2021-10-28 20/2021-10-28 10/2021-10-28 10/2021-10-28 20/2021-10-28 25/2021-10-28 10/2021-10-28 10/2021-10-28 20/2021-10-28 10/2021-10-28 50/2021-10-28 10/2021-10-28 20/2021-10-28 10/2021-10-28 20/2021-10-28 10/2021-10-28 10/2021-10-28 10/2021-10-28 10/2021-10-28 10/2021-10-28 200/2021-10-28 10/2021-10-28 50/2021-10-28 10/2021-10-28 20/2021-10-28 10/2021-10-28 20/2021-10-28 20","Hi Jean's grandaughter saved hard for her first scooter to have it stolen this past week it has been found but has been set alight .she only had 3rd party insurance as that's all she could afford at the time .Jean has done so much for others through covid including our food bank and I no she has helped so many other organisations and individuals so let's give back and donate a little something to get sumner a new set of wheels .All helps please give even if a little it all adds up .Thanx in advance . ",False
" Springbank Community Group CiC ","Cheltenham, South West England, United Kingdom",https://www.gofundme.com/f/springbank-community-food-bank,15000,13530,2021-10-31,2020-03-29,,,133,"2021-10-31 50/2021-08-11 100/2021-08-07 50/2021-08-03 5/2021-07-27 20/2021-07-19 20/2021-07-06 10/2021-07-05 35/2021-06-07 10/2021-05-10 50/2021-03-27 500/2021-02-05 10/2021-01-28 170/2021-01-25 100/2020-12-23 20/2020-12-22 10/2020-12-13 100/2020-12-09 140/2020-12-03 50/2020-11-27 100/2020-10-14 30/2020-10-13 50/2020-10-12 1000/2020-07-06 100/2020-07-02 20/2020-07-02 7000/2020-06-05 5/2020-05-23 100/2020-05-22 100/2020-05-10 20/2020-05-07 10/2020-05-03 30/2020-05-03 50/2020-05-03 50/2020-04-24 15/2020-04-24 50/2020-04-20 5/2020-04-17 40/2020-04-15 5/2020-04-15 75/2020-04-14 100/2020-04-14 5/2020-04-13 100/2020-04-12 20/2020-04-12 370/2020-04-12 50/2020-04-12 100/2020-04-12 20/2020-04-11 30/2020-04-10 10/2020-04-10 25/2020-04-09 100/2020-04-09 20/2020-04-09 20/2020-04-09 10/2020-04-08 10/2020-04-08 10/2020-04-07 30/2020-04-07 5/2020-04-07 50/2020-04-07 100/2020-04-07 5/2020-04-07 10/2020-04-07 10/2020-04-07 10/2020-04-07 10/2020-04-07 100/2020-04-06 20/2020-04-06 20/2020-04-06 100/2020-04-06 10/2020-04-06 100/2020-04-06 25/2020-04-06 25/2020-04-06 10/2020-04-06 20/2020-04-06 5/2020-04-06 10/2020-04-06 25/2020-04-06 20/2020-04-05 5/2020-04-05 5/2020-04-05 10/2020-04-05 50/2020-04-05 10/2020-04-05 30/2020-04-05 10/2020-04-05 20/2020-04-05 50/2020-04-05 55/2020-04-05 15/2020-04-05 10/2020-04-05 5/2020-04-05 20/2020-04-05 110/2020-04-05 20/2020-04-05 10/2020-04-05 20/2020-04-05 10/2020-04-05 50/2020-04-05 15/2020-04-05 10/2020-04-05 30/2020-04-05 20/2020-04-05 20/2020-04-05 5/2020-04-05 10/2020-04-05 20/2020-04-05 200/2020-04-05 20/2020-04-05 10/2020-04-05 10/2020-04-05 20/2020-04-01 50/2020-03-31 30/2020-03-31 25/2020-03-31 20/2020-03-30 20/2020-03-30 10/2020-03-30 25/2020-03-30 20/2020-03-30 100/2020-03-30 20/2020-03-30 5/2020-03-30 25/2020-03-30 10/2020-03-30 10/2020-03-30 10/2020-03-30 50/2020-03-30 100/2020-03-30 10/2020-03-30 50/2020-03-29 10","Springbank Community Group CiC has been established to meet the demand of individuals and families in Springbank and across Cheltenham and Churchdown needing emergency food parcels in light of the Covid-19 pandemic. Since we opened we have distributed 5000+ emergency food parcels to those that need them.   Our foodbank has developed into a community food pantry  where individuals and families are able to get around £15 worth of shopping for only £3.50 - allowing us to help others  without creating a dependency.   We are entrirely reliant on donations  in order for us to continue helping others please donate whatever you can. ",False
" The Rocca Foundation: Food Bank Raffle ","Hamilton, Scotland, United Kingdom",https://www.gofundme.com/f/the-rocca-foundation,2000,1545,2021-10-31,2020-05-18,,,175,"2021-10-31 10/2021-01-06 10/2020-07-12 10/2020-06-30 20/2020-06-29 5/2020-06-27 10/2020-06-26 10/2020-06-26 5/2020-06-26 5/2020-06-26 5/2020-06-26 5/2020-06-26 10/2020-06-26 5/2020-06-26 5/2020-06-26 5/2020-06-26 5/2020-06-26 10/2020-06-26 5/2020-06-26 10/2020-06-26 5/2020-06-26 10/2020-06-25 10/2020-06-25 5/2020-06-25 10/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 10/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 10/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 10/2020-06-25 5/2020-06-25 5/2020-06-25 10/2020-06-25 5/2020-06-25 20/2020-06-25 10/2020-06-25 20/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-25 5/2020-06-24 5/2020-06-24 10/2020-06-24 20/2020-06-24 5/2020-06-24 15/2020-06-24 5/2020-06-24 5/2020-06-23 10/2020-06-23 5/2020-06-23 10/2020-06-23 5/2020-06-23 5/2020-06-23 5/2020-06-23 5/2020-06-22 5/2020-06-22 5/2020-06-22 5/2020-06-22 10/2020-06-22 10/2020-06-22 10/2020-06-19 110/2020-06-19 10/2020-06-19 5/2020-06-19 10/2020-06-19 5/2020-06-19 50/2020-06-19 10/2020-06-19 10/2020-06-19 5/2020-06-19 5/2020-06-19 5/2020-06-19 10/2020-06-19 5/2020-06-19 10/2020-06-18 5/2020-06-18 5/2020-06-18 5/2020-06-18 5/2020-06-18 10/2020-06-18 5/2020-06-18 10/2020-06-18 5/2020-06-18 10/2020-06-18 5/2020-06-18 10/2020-06-17 5/2020-06-16 10/2020-06-16 5/2020-06-15 5/2020-06-14 5/2020-06-14 5/2020-06-14 5/2020-06-14 5/2020-06-13 5/2020-06-13 5/2020-06-13 5/2020-06-13 5/2020-06-13 20/2020-06-12 5/2020-06-12 5/2020-06-12 5/2020-06-12 5/2020-06-12 10/2020-06-12 20/2020-06-12 5/2020-06-12 10/2020-06-12 5/2020-06-12 5/2020-06-12 5/2020-06-12 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 10/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 5/2020-06-11 10/2020-06-11 5/2020-06-11 10/2020-06-11 10/2020-06-11 5/2020-06-11 10/2020-06-11 10/2020-06-11 5/2020-06-11 30/2020-06-11 15/2020-06-11 10/2020-06-11 50/2020-06-10 5/2020-06-10 10/2020-06-10 5/2020-06-10 50/2020-06-10 5/2020-06-10 5/2020-06-10 20/2020-06-10 25/2020-06-10 5/2020-06-10 10/2020-06-10 5/2020-06-10 5/2020-06-10 10/2020-06-10 10/2020-06-10 20/2020-06-10 10/2020-06-10 5/2020-06-10 5/2020-06-10 5/2020-06-10 5/2020-06-10 5/2020-06-10 5/2020-06-10 5/2020-06-10 5/2020-05-19 15","The Rocca Foundation is a charity organisation registered with OSCR (SC050215) in the wake of the COVID-19 pandemic. Our aim is to assist our local community as best we can. To this end we are committed to supporting our local Foodbank  Community Action Group and producing up-to 600 free meals per week as they require  on a voluntary basis for the most vulnerable in our society  including but not limited to Social Services and Women’s Aid referrals. This fund is to enable us to pay forwards donations to other charity / local groups  including St Andrews Hospice  Kilbryde Hospice & the Hamilton District Foodbank who we are supporting in our upcoming raffle!",False
" Help Kirkby Food Bank help Kirkby people ","Liverpool, North West England, United Kingdom",https://www.gofundme.com/f/help-kirkby-food-bank-help-kirkby-people,5000,4480,2021-10-07,2020-04-05,"NORTHWOOD CHAPEL","Registered nonprofitDonations eligible for Gift Aid.",107,"2021-10-07 30/2021-08-25 30/2021-07-27 30/2021-07-19 30/2021-07-05 30/2021-06-30 30/2021-06-25 20/2021-06-25 30/2021-04-20 10/2021-04-14 10/2021-02-23 30/2021-02-06 200/2021-01-20 140/2021-01-08 25/2020-12-23 20/2020-12-18 10/2020-10-25 20/2020-10-23 35/2020-10-11 160/2020-07-16 20/2020-07-15 20/2020-07-14 500/2020-07-13 20/2020-07-06 30/2020-06-24 180/2020-06-05 15/2020-05-31 30/2020-05-27 30/2020-05-22 20/2020-05-17 30/2020-05-14 20/2020-05-09 165/2020-05-08 200/2020-05-05 100/2020-05-01 20/2020-04-30 5/2020-04-29 10/2020-04-25 50/2020-04-25 20/2020-04-22 5/2020-04-20 145/2020-04-18 10/2020-04-18 5/2020-04-17 250/2020-04-16 85/2020-04-16 10/2020-04-15 10/2020-04-15 50/2020-04-11 30/2020-04-11 30/2020-04-10 30/2020-04-10 20/2020-04-10 50/2020-04-10 5/2020-04-10 20/2020-04-10 10/2020-04-09 10/2020-04-09 20/2020-04-09 100/2020-04-08 5/2020-04-08 25/2020-04-08 10/2020-04-08 20/2020-04-08 10/2020-04-08 20/2020-04-08 5/2020-04-08 20/2020-04-08 10/2020-04-08 20/2020-04-08 50/2020-04-07 20/2020-04-07 125/2020-04-07 20/2020-04-07 20/2020-04-07 10/2020-04-06 10/2020-04-06 5/2020-04-06 10/2020-04-06 20/2020-04-06 10/2020-04-06 10/2020-04-06 20/2020-04-06 50/2020-04-06 20/2020-04-06 20/2020-04-06 25/2020-04-06 170/2020-04-06 20/2020-04-06 20/2020-04-06 5/2020-04-06 20/2020-04-05 20/2020-04-05 50/2020-04-05 10/2020-04-05 20/2020-04-05 25/2020-04-05 50/2020-04-05 10/2020-04-05 10/2020-04-05 20/2020-04-05 15/2020-04-05 25/2020-04-05 20/2020-04-05 20/2020-04-05 30/2020-04-05 10/2020-04-05 50","Do you want to join me in making a difference? I'm raising money in aid of Kirkby Food Bank at NORTHWOOD CHAPEL and every donation will help. Thank you in advance for your contribution to this cause that means so much to me.",False
" We Care Food Bank Christmas appeal ","London, Greater London, United Kingdom",https://www.gofundme.com/f/we-care-food-bank-christmas-appeal,10000,2155,2021-10-13,2020-10-24,,,77,"2021-10-13 40/2021-10-04 5/2021-10-03 100/2021-09-02 6/2021-08-31 100/2021-08-30 10/2021-08-30 25/2021-08-30 5/2021-07-15 50/2021-07-08 20/2021-05-08 50/2021-04-16 300/2021-04-15 6/2021-04-15 30/2021-04-14 11/2021-04-14 15/2021-04-07 5/2021-03-31 15/2021-03-24 16/2021-03-03 20/2021-02-14 10/2021-02-11 5/2021-02-11 30/2021-02-08 20/2021-02-06 5/2021-01-30 30/2021-01-30 5/2021-01-26 11/2021-01-24 20/2021-01-17 25/2021-01-15 20/2021-01-14 10/2021-01-04 80/2020-12-26 20/2020-12-23 20/2020-12-23 10/2020-12-23 5/2020-12-20 70/2020-12-18 20/2020-12-17 10/2020-12-15 250/2020-12-15 30/2020-12-11 10/2020-12-08 10/2020-12-06 10/2020-11-29 20/2020-11-29 25/2020-11-26 5/2020-11-20 20/2020-11-17 10/2020-11-15 10/2020-11-15 50/2020-11-15 10/2020-11-12 20/2020-11-07 50/2020-11-06 10/2020-11-06 10/2020-11-05 5/2020-11-01 20/2020-10-31 10/2020-10-31 10/2020-10-30 30/2020-10-27 10/2020-10-27 25/2020-10-26 25/2020-10-26 10/2020-10-25 20/2020-10-25 20/2020-10-25 50/2020-10-25 20/2020-10-25 10/2020-10-25 10/2020-10-25 20/2020-10-25 20/2020-10-24 10/2020-10-24 5/2020-10-24 20","Marcus Rashford has done a brilliant job in highlighting the crisis that many people face during normal times when their children qualify for free school meals  but are left to go hungry during the school holidays. GoFundMe https://gf.me/u/x8m3fw Since We Care was launched as the UK's largest independent food bank and advice and support hub in Lewisham in 2014  we have always ensured that  during school holidays and Christmas  children and the hungry families they come from do not have to worry about putting food on the table. This half term  however  and over this coming Christmas  we truly need your help to feed the new wave of people and pets from across London who are in crisis and will be coming through our doors this winter at Kath's Place  50 Friendly Street  Deptford SE8 4DR.    But this October millions will lose £1040 through the cut to #UniversalCredit people many in low paid work & most already on the breadline not helped by the increasing high cost of rent & rising energy -transport costs .Can you imagine losing up to 20%plus of your monthly income? That is the reality for so many people in the present crisis. Rents are so high in our area that people in work do not have enough cash to pay the rent and  probably for the first time in their lives  are having to trade a visit to their local coffee shop for a visit to the We Care Food Bank and Food Pantry for help  advice  support and solidarity. Embarrased and even ashamed  but even more desperate and distraught that their kids are going hungry  mums tell us that they can go days without food  and  on average  it takes people at least a week of going hungry before they finally come through our doors and ask for help. We really do need your donation this Christmas GoFundMe https://gf.me/u/x8m3fw . Becasue we help everyone and anyone and do not focus on one particular group (such as refugees or the homeless) we get absolutely NO national or local government funding or any other type of funding. Anyone and everyone in crisis is welcome at We Care  #homeless #refugees #elderly #temporayhousing #lgbtq #bame #disabled #selfemployed #endchildfoodpoverty.    If YOu need help come see us  if you can spare the cost of a cup of coffee PLEASE donate GoFundMe https://gf.me/u/x8m3fw .    The Crisis in poverty in the Uk estimated at 15 Million by the Government not helped by the Covid crisis .Could you think about becoming a friend of We Care at Kath’s places and make a a regular monthly or yearly contribution to our ground breaking work ? We Care Co-Op bank sort code 08-92-99 account number 65659326 .Because people in crisis don’t just have a crisis at Christmas !     I think you should check out this book  ""Food Bank Britain"" by Ray Barron-Woolford.          Start reading it for free: http://amzn.eu/7djhJg8          Please watch & share short film about #WeCare #foodbank new #Foodpantry open 2 all at our new #Deptford #Community #Shop #Advice #Food & #Support hub https://t.co/zFzVDS4Th3.https://t.co/SlPG8W26HL    https://twitter.com/Raywoolford/status/1314256751060045824?s=20    #This Campaign has been supported by grassroots community organisations across the UK and led by www.kathduncan-equality-civilrights-network.co.uk  whose work you can discover more about on this website link  and do check out its webshop selling ethically produced T-shirts #blacklivesmatter #metoo #animalshaverights #QueerLivesMatter #KathDuncan #RefugeesHaveHuman Rights #makepovertyhistory that fund our work and make great gifts. This Project is bought about by the people behind We Care Food Bank. Corona Community Support Network. #Chrissysentus homeless outreach.     The Crisis in poverty in the Uk estimated at 12 million and rising by the Government  lead to Kath Duncan Equality & Civil rights Network to launch this Parliament petition calling on the Government and all political parties to appoint a Minister 4 Poverty to insure all public policies are monitored and how they impact on Health. Housing. Education. Overseas Aid  in taking people out of poverty this crisis and beyond. ( please sign here and share -email across your network) https://petition.parliament.uk/petitions/328533) because a parliament petition is the only platform the Government has a legal obligation to respond.    I think you should check out this book  ""Food Bank Britain"" by Ray Barron-Woolford.          Start reading it for free: http://amzn.eu/7djhJg8",False
" W.I.T. Food Bank and Community Kitchen Fundraiser ","London, Greater London, United Kingdom",https://www.gofundme.com/f/wit-food-bank-and-community-kitchen-fundraiser,20000,14835,2021-10-22,2020-04-27,"Womens Inclusive Team","Registered nonprofitDonations eligible for Gift Aid.",89,"2021-10-22 10/2021-09-21 10/2021-05-07 25/2021-02-26 9/2021-02-16 1000/2021-02-05 1000/2021-01-10 10/2020-12-09 20/2020-07-19 15/2020-07-08 15/2020-06-29 10/2020-06-22 10/2020-06-18 5/2020-06-17 50/2020-06-14 20/2020-06-03 50/2020-05-31 20/2020-05-26 5/2020-05-26 500/2020-05-22 290/2020-05-18 20/2020-05-18 40/2020-05-16 20/2020-05-15 20/2020-05-15 40/2020-05-14 100/2020-05-11 20/2020-05-10 20/2020-05-10 20/2020-05-06 100/2020-05-06 100/2020-05-06 20/2020-05-06 36/2020-05-06 100/2020-05-05 100/2020-05-05 100/2020-05-05 20/2020-05-05 100/2020-05-02 50/2020-05-02 10/2020-05-01 500/2020-05-01 80/2020-05-01 2000/2020-05-01 100/2020-05-01 25/2020-05-01 50/2020-04-30 110/2020-04-30 50/2020-04-30 500/2020-04-30 100/2020-04-30 50/2020-04-30 20/2020-04-30 10/2020-04-30 50/2020-04-30 45/2020-04-30 100/2020-04-30 30/2020-04-30 5000/2020-04-30 20/2020-04-29 10/2020-04-29 100/2020-04-28 50/2020-04-28 120/2020-04-28 240/2020-04-28 120/2020-04-28 50/2020-04-28 25/2020-04-28 10/2020-04-28 10/2020-04-28 20/2020-04-28 25/2020-04-27 20/2020-04-27 20/2020-04-27 150/2020-04-27 5/2020-04-27 50/2020-04-27 200/2020-04-27 300/2020-04-27 10/2020-04-27 60/2020-04-27 20/2020-04-27 50/2020-04-27 15/2020-04-27 10/2020-04-27 15/2020-04-27 100/2020-04-27 10/2020-04-27 20/2020-04-27 50","In this current COVID-19 crisis the Women's Inclusive Team has set up an essential food bank at the Linc Centre in Bow and a Community Kitchen at the St Paul's Centre to provide essential groceries and hot meals to some of Tower Hamlets most vulnerable residents. We need your support to help raise funds so we can keep supplying food to those most in need. Please help support our campaign and for more information on the work please visit www.womensinclusiveteam.com All donations help: - £10 will help us feed a family of 5 a hot evening meal - £50 will help us provide food parcels to 5 different households - £100 will provide hot meals for 50 residents - £500 will be able to provide all the food parcels  hot meals and deliveries for all our users for one week ",False
" Help Leonie to Raise Money for her Local Food Bank ","Brackley, East Midlands, United Kingdom",https://www.gofundme.com/f/leoniefoodbank,2021,2176,2021-10-19,2021-02-12,,,107,"2021-10-19 50/2021-10-18 20/2021-10-18 10/2021-10-07 5/2021-10-06 10/2021-10-04 50/2021-10-04 10/2021-09-21 295/2021-09-11 20/2021-09-09 10/2021-09-09 15/2021-09-08 10/2021-09-04 20/2021-09-04 5/2021-08-27 21/2021-08-25 50/2021-08-23 5/2021-08-22 25/2021-08-20 10/2021-08-16 10/2021-08-11 25/2021-08-04 30/2021-08-03 20/2021-08-01 50/2021-07-30 20/2021-07-30 25/2021-07-29 5/2021-07-28 20/2021-07-28 10/2021-07-23 10/2021-07-22 10/2021-07-20 20/2021-07-20 20/2021-07-15 5/2021-07-15 5/2021-07-11 40/2021-06-30 20/2021-06-25 10/2021-06-23 30/2021-06-21 21/2021-06-19 9/2021-06-15 10/2021-06-13 10/2021-06-13 10/2021-06-12 10/2021-06-11 15/2021-06-10 20/2021-06-10 20/2021-06-10 10/2021-05-26 10/2021-05-17 5/2021-05-16 50/2021-05-12 20/2021-05-11 10/2021-05-03 20/2021-04-28 30/2021-04-28 10/2021-04-28 5/2021-04-28 10/2021-04-20 5/2021-04-13 40/2021-04-11 16/2021-04-11 20/2021-04-04 10/2021-04-04 30/2021-04-02 10/2021-03-31 5/2021-03-29 10/2021-03-27 20/2021-03-26 10/2021-03-24 10/2021-03-24 10/2021-03-24 40/2021-03-21 15/2021-03-21 40/2021-03-20 25/2021-03-18 20/2021-03-13 10/2021-03-13 5/2021-03-11 10/2021-03-10 10/2021-03-09 10/2021-03-09 15/2021-03-06 9/2021-03-01 5/2021-02-28 10/2021-02-28 25/2021-02-27 20/2021-02-27 25/2021-02-27 10/2021-02-27 10/2021-02-27 5/2021-02-26 20/2021-02-26 50/2021-02-21 10/2021-02-21 10/2021-02-20 10/2021-02-18 20/2021-02-17 10/2021-02-16 20/2021-02-16 20/2021-02-15 20/2021-02-14 20/2021-02-14 10/2021-02-13 10/2021-02-13 50/2021-02-13 50","We all living in such crazy times and I would like to give back to the community and raise money for my local food bank in Brackley. It’s crazy how the pandemic we currently living in has caused all kinds of financial difficulties situations and families have had no choice but to turn to the food banks for help and assistance. I know that raising money will help the food bank buy essential food. It saddens me to see how the numbers have doubled as more people are being impacted by COVID-19 with job losses and furlough leaving families struggling to find money to buy enough food. We have all seen the headlines regarding school meals but it's easy to forget for a lot of these children that is the only balanced meal they will get. In the first six months of the pandemic  some food banks in the United Kingdom gave out a staggering 1.2 million emergency food parcels. That’s one food parcel every 13 seconds  and 2 600 of these went to children every day on average. I decided to walk 2021 km and hopefully get this achieved within 10 months. So if you see me walking please give me a cheer and some motivational comments. Every penny helps put food on the table and allowing families to try not stress financially or have to choose between food and heating. So please consider donating to a worthy cause.    So I'm looking for your support. Together we can make a difference.  ",False
