Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
28,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2021-01-05,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2021-01-24 150/2021-01-24 15/2021-01-24 50/2021-01-23 5/2021-01-22 30/2021-01-22 20/2021-01-22 30/2021-01-22 15/2021-01-22 5/2021-01-22 15/2021-01-21 100/2021-01-20 30/2021-01-20 15/2021-01-20 18/2021-01-20 50/2021-01-19 30/2021-01-18 30/2021-01-14 30/2021-01-14 50/2021-01-14 20/2021-01-14 20/2021-01-14 15/2021-01-14 30/2021-01-13 15/2021-01-13 10/2021-01-13 20/2021-01-13 15/2021-01-08 30/2021-01-06 20/2021-01-05 10/2021-01-05 20/2021-01-05 10/2021-01-05 20/2021-01-05 20/2021-01-05 20/2021-01-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CandCATackleFoodHunger&pageUrl=1&isTeam=true,2021-01-24,,,1095
29,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2021-01-05,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2021-01-24 150/2021-01-24 15/2021-01-24 50/2021-01-23 5/2021-01-22 30/2021-01-22 20/2021-01-22 30/2021-01-22 15/2021-01-22 5/2021-01-22 15/2021-01-21 100/2021-01-20 30/2021-01-20 15/2021-01-20 18/2021-01-20 50/2021-01-19 30/2021-01-18 30/2021-01-14 30/2021-01-14 50/2021-01-14 20/2021-01-14 20/2021-01-14 15/2021-01-14 30/2021-01-13 15/2021-01-13 10/2021-01-13 20/2021-01-13 15/2021-01-08 30/2021-01-06 20/2021-01-05 10/2021-01-05 20/2021-01-05 10/2021-01-05 20/2021-01-05 20/2021-01-05 20/2021-01-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CandCATackleFoodHunger&pageUrl=1&isTeam=true,2021-01-24,,,1095
30,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2021-01-05,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2021-01-24 150/2021-01-24 15/2021-01-24 50/2021-01-23 5/2021-01-22 30/2021-01-22 20/2021-01-22 30/2021-01-22 15/2021-01-22 5/2021-01-22 15/2021-01-21 100/2021-01-20 30/2021-01-20 15/2021-01-20 18/2021-01-20 50/2021-01-19 30/2021-01-18 30/2021-01-14 30/2021-01-14 50/2021-01-14 20/2021-01-14 20/2021-01-14 15/2021-01-14 30/2021-01-13 15/2021-01-13 10/2021-01-13 20/2021-01-13 15/2021-01-08 30/2021-01-06 20/2021-01-05 10/2021-01-05 20/2021-01-05 10/2021-01-05 20/2021-01-05 20/2021-01-05 20/2021-01-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CandCATackleFoodHunger&pageUrl=1&isTeam=true,2021-01-24,,,1095
31,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2021-01-05,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2021-01-24 150/2021-01-24 15/2021-01-24 50/2021-01-23 5/2021-01-22 30/2021-01-22 20/2021-01-22 30/2021-01-22 15/2021-01-22 5/2021-01-22 15/2021-01-21 100/2021-01-20 30/2021-01-20 15/2021-01-20 18/2021-01-20 50/2021-01-19 30/2021-01-18 30/2021-01-14 30/2021-01-14 50/2021-01-14 20/2021-01-14 20/2021-01-14 15/2021-01-14 30/2021-01-13 15/2021-01-13 10/2021-01-13 20/2021-01-13 15/2021-01-08 30/2021-01-06 20/2021-01-05 10/2021-01-05 20/2021-01-05 10/2021-01-05 20/2021-01-05 20/2021-01-05 20/2021-01-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CandCATackleFoodHunger&pageUrl=1&isTeam=true,2021-01-24,,,1095
32,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2021-01-05,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2021-01-24 150/2021-01-24 15/2021-01-24 50/2021-01-23 5/2021-01-22 30/2021-01-22 20/2021-01-22 30/2021-01-22 15/2021-01-22 5/2021-01-22 15/2021-01-21 100/2021-01-20 30/2021-01-20 15/2021-01-20 18/2021-01-20 50/2021-01-19 30/2021-01-18 30/2021-01-14 30/2021-01-14 50/2021-01-14 20/2021-01-14 20/2021-01-14 15/2021-01-14 30/2021-01-13 15/2021-01-13 10/2021-01-13 20/2021-01-13 15/2021-01-08 30/2021-01-06 20/2021-01-05 10/2021-01-05 20/2021-01-05 10/2021-01-05 20/2021-01-05 20/2021-01-05 20/2021-01-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CandCATackleFoodHunger&pageUrl=1&isTeam=true,2021-01-24,,,1095
33,,"St. Marks Church,Battersea Rise  London,  SW11 1EJ","Wandsworth Foodbank",False,2020-04-07,"Wandsworth Foodbank - Administered by Junction Community Trust  Providing emergency food & support to local people in crisis in the London borough of Wandsworth. We don’t think anyone in our community should have to face going hungry. That’s why we provide three days’ nutritionally balanced emergency food and support to local people who are referred to us in crisis. We are part of a nationwide network of foodbanks, supported by The Trussell Trust, working to combat poverty and hunger across the UK. Last year we helped 1209 different households locally, providing 5218 3-day emergency food supplies in crisis. This is an increase of 11% on the previous year. We partner with Citizen's Advice Wandsworth and have a full-time advisor working exclusively with people in the foodbank, helping to resolve the crisis and reduce the need for future food bank use. ","2020-12-16 2/2020-12-16 2/2020-12-11 2/2020-12-11 15/2020-12-11 2/2020-12-11 5/2020-12-10 2/2020-12-09 4/2020-12-07 15/2020-12-01 20/2020-12-01 30/2020-12-01 20/2020-11-30 5/2020-11-18 10/2020-11-18 20/2020-11-18 10/2020-11-17 30/2020-11-12 10/2020-09-15 5/2020-07-20 5/2020-07-17 5/2020-07-16 5/2020-07-16 2/2020-07-16 2/2020-07-16 2/2020-07-15 2/2020-07-06 2/2020-05-22 5/2020-05-21 5/2020-05-19 5/2020-05-19 5/2020-05-18 5/2020-05-18 5/2020-05-18 5/2020-05-15 10/2020-05-15 5/2020-05-15 5/2020-05-15 5/2020-05-14 5/2020-05-11 20/2020-05-11 5/2020-05-05 20/2020-05-05 2/2020-04-20 20/2020-04-16 4/2020-04-15 2/2020-04-15 2/2020-04-15 2/2020-04-14 2/2020-04-11 2/2020-04-09 15/2020-04-07 2/2020-04-07 2/2020-04-07 2",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Hanne&pageUrl=1,2020-12-16,,,425
34,,"11 Bedford Road,  London,  W4 1JD","Duchenne UK",True,,"Duchenne UK has one clear aim – to end Duchenne, a devastating muscle-wasting disease.  As the leading Duchenne charity in the UK, we connect the best researchers with industry, the NHS and families to challenge every stage of drug development to make the incurable, curable.  Together, we will find treatments and cures for this generation of patients with Duchenne. Please visit our website at www.duchenneuk.org. Duchenne Muscular Dystrophy (DMD) is the most common and severe form of Muscular Dystrophy. Diagnosed in childhood, it mainly affects boys. There is currently no cure. There are lots of ways up can help us. Make a donation on this page, create your own event, or visit the campaigns and events sections to find out about our latest events - and then please join us. Join us at an event: We often have charity places available for fundraisers, check out our fundraising event page.   Every year we run the The Duchenne Dash, our own annual exciting and exhausting 24-hour cycle ride from London to Paris, which over the past 8 years has raised more than £5,000,000!! Please contact events@duchenneuk.org if you are interested in taking a place in any of these events, or want to find out more. Thank you everyone for your continued and much-needed support. For more information, please watch this youtube video: https://youtu.be/e2uKGoWO0K4",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FoodbuyDuchenne2021&pageUrl=2&isTeam=true,,,,0
35,,"Mind N A M H,Granta House  15-19 Broadway,London  E15 4BQ",Mind,True,2021-01-19,"We’re Mind, the mental health charity, working across England and Wales. We believe no one should have to face a mental health problem alone. Whether you’re stressed, depressed or in crisis. We’ll listen, give support and advice, and fight your corner. Our work relies on people like you who give their time, money, energy and passion to make sure Mind can be there for everyone who needs us.     The money you raise will help make sure that people with a mental health problem have somewhere to turn – whether it’s through our helpline, our information pages, or our online peer support. We believe that everyone with a mental health problem should be able to access excellent care and services and we campaign to make this happen.    Whether you’re walking, running, cycling, trekking, swimming, hosting a Crafternoon or a gala dinner – you are amazing. Thank you for choosing to fundraise for national Mind as part of our team. You’re doing something really good and we’re here for you.   Thank you for your kind and generous support.     ","2021-01-22 5/2021-01-22 5/2021-01-22 5/2021-01-21 5/2021-01-21 5/2021-01-20 5/2021-01-20 5/2021-01-19 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=FoodbuyMind2021&pageUrl=3&isTeam=true,2021-01-22,,,40
36,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2021-01-05,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2021-01-24 150/2021-01-24 15/2021-01-24 50/2021-01-23 5/2021-01-22 30/2021-01-22 20/2021-01-22 30/2021-01-22 15/2021-01-22 5/2021-01-22 15/2021-01-21 100/2021-01-20 30/2021-01-20 15/2021-01-20 18/2021-01-20 50/2021-01-19 30/2021-01-18 30/2021-01-14 30/2021-01-14 50/2021-01-14 20/2021-01-14 20/2021-01-14 15/2021-01-14 30/2021-01-13 15/2021-01-13 10/2021-01-13 20/2021-01-13 15/2021-01-08 30/2021-01-06 20/2021-01-05 10/2021-01-05 20/2021-01-05 10/2021-01-05 20/2021-01-05 20/2021-01-05 20/2021-01-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CandCATackleFoodHunger&pageUrl=1&isTeam=true,2021-01-24,,,1095
37,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,2020-10-26,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-26 20/2020-10-26 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MarkSmith275&pageUrl=3,2020-10-26,,,30
38,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",True,2020-12-14,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2020-12-21 275/2020-12-18 50/2020-12-17 15/2020-12-15 200/2020-12-15 100/2020-12-15 200/2020-12-15 30/2020-12-15 100/2020-12-14 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AnaplanforTrussellTrustandFoodbanks&pageUrl=1&isTeam=true,2020-12-21,,,1000
39,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2021-01-05,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2021-01-24 150/2021-01-24 15/2021-01-24 50/2021-01-23 5/2021-01-22 30/2021-01-22 20/2021-01-22 30/2021-01-22 15/2021-01-22 5/2021-01-22 15/2021-01-21 100/2021-01-20 30/2021-01-20 15/2021-01-20 18/2021-01-20 50/2021-01-19 30/2021-01-18 30/2021-01-14 30/2021-01-14 50/2021-01-14 20/2021-01-14 20/2021-01-14 15/2021-01-14 30/2021-01-13 15/2021-01-13 10/2021-01-13 20/2021-01-13 15/2021-01-08 30/2021-01-06 20/2021-01-05 10/2021-01-05 20/2021-01-05 10/2021-01-05 20/2021-01-05 20/2021-01-05 20/2021-01-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CandCATackleFoodHunger&pageUrl=1&isTeam=true,2021-01-24,,,1095
40,,"c/o Thomson Snell and Passmore,Heathervale House Vale Avenue  Tunbridge Wells,Kent  TN1 1DJ","Nourish Community Foodbank Limited",True,2020-11-14,"Nourish is an independent community Foodbank originally set up in response to the increasing numbers of low income working households who can't make ends meet once they have paid their bills, and those individuals and families hit by welfare benefit cuts or unemployment. Our aim is ""No one need be hungry in Tunbridge Wells"".  Nourish is reliant on food and funding donated by the public, local businesses, supermarkets, manufacturers and charitable trusts.  Nourish can provide short-term emergency support in a crisis to individuals and families within the town of Tunbridge Wells and surrounding areas  Front line care professionals such as health professionals, social workers, family liaison officers, housing support workers, keyworkers, police, voluntary agencies such as CAB and Age UK TW and community referrers identify people in need and refer on to Nourish.  We strive to discourage a culture of dependency, preferring to support families and individuals in crisis until they are able to move on. Our policy is to issue a maximum 12 bags to a family or individual in any 12-month period. It's not just about food.  The consequences of food poverty can be far reaching, including increased crime, loss of tenancies, mental health problems and family breakdown. Nourish can help provide more positive outcomes by offering a period of respite and an opportunity for change","2020-11-29 30/2020-11-29 10/2020-11-29 10/2020-11-29 50/2020-11-22 30/2020-11-18 15/2020-11-14 20/2020-11-14 15/2020-11-14 50/2020-11-14 15/2020-11-14 10/2020-11-14 30/2020-11-14 15/2020-11-14 50/2020-11-14 20/2020-11-14 50/2020-11-14 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=Melissalumiere&pageUrl=1,2020-11-29,,,430
41,,"5 Sterling Park Bleriot Way,  York,  YO30 4WU","York Foodbank",False,2020-11-26,,"2020-12-17 20/2020-11-30 2/2020-11-26 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MillyWhitworth3&pageUrl=1,2020-12-17,,,54
42,"We raise funds to benefit the school, eg buy playground equipment, school trips, Books etc.","116 Baring Street,  South Shields,Tyne and Wear  NE33 2BA","South Tyneside Churches Key Project",True,2020-11-22,"KEY is a small local charity working in South Tyneside.  Our aim is to help young people at risk of homelessness and / or living in hardship to live independent and successful lives.  KEY was set up in 1992 by volunteers from local churches that came together after a homeless young man died on the streets in winter.  As a grassroots organisation we have strong links in the local community especially with churches and schools. We see ourselves very much as a community response to homelessness.  Each year KEY supports up to 400 young people aged 16 - 24. Typically they vulnerable, unemployed often with health and emotional problems. KEY offers a range of practical support to help young people find and keep a home. This includes: ","2020-12-09 10/2020-12-08 10/2020-12-06 30/2020-12-05 30/2020-12-05 10/2020-12-05 15/2020-12-04 10/2020-12-02 20/2020-11-29 15/2020-11-29 15/2020-11-23 30/2020-11-23 20/2020-11-23 10/2020-11-22 30/2020-11-22 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MitraAndEsther&pageUrl=1,2020-12-09,Cambridgeshire,"PE26 1AD",265
43,,"The Vineyard,  Richmond,  TW10 6AQ","Vineyard Community Centre",False,2020-12-15,"Vineyard Community Urgent Covid-19 Appeal Why we need your help We urgently need more funds to enable us to sustain our operations here in Richmond Upon Thames and to develop our response to the coronavirus crisis.   Several companies have responded to the Covid-19 crisis by offering a matching program for all donations to charities made by their employees. Please enquire with your employer and make sure you don't miss this matching opportunity as it makes a difference for us! To avoid contributing to the spread of the virus we have temporarily closed our Morning-Drop in sessions for homeless people, but we are continuing to provide individual help and support - particularly through our food bank services.  We are offering a delivery-only service - taking food parcels to individuals and families in need across the borough.    Demand for our services is increasing dramatically as more people are finding themselves suddenly in need of support.  Unfortunately we have been simultaneously hit by:   The Vineyard Community Centre provides help at a morning drop-in to those in crisis: whether by homelessness, addictions or those experiencing mental or social difficulty. In an afternoon cafe, open to all, there is support to those who feel lonely, isolated or socially excluded.  The Richmond Foodbank runs during the afternoon cafe on a Monday and Thursday.","2020-12-23 40/2020-12-21 50/2020-12-16 10/2020-12-15 30/2020-12-15 20/2020-12-15 15/2020-12-15 20/2020-12-15 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=NSMRA&pageUrl=1,2020-12-23,,,200
44,,"Ealing Foodbank,St. Mellitus Church Hall  Church Road,London  W7 3BB","Ealing Foodbank",False,2020-12-02,"Ealing Foodbank is a project founded in 2013 by local churches and community groups, working together towards stopping hunger in the London Borough of Ealing.  We don't think anyone in our Borough should go hungry, so as part of the Trussell Trust network of foodbanks, we give food for 3 meals for 3 days to those who have been referred to us by our partners.  Food donations are always welcome, and you can find our latest food needs and drop-off points on our website.  We also need financial support to run the charity so we can help give back dignity and hope to those in our borough who are in food crisis. Thank you for your support!","2020-12-31 100/2020-12-22 100/2020-12-17 11/2020-12-15 10/2020-12-15 50/2020-12-09 10/2020-12-08 20/2020-12-08 50/2020-12-07 40/2020-12-07 10/2020-12-07 50/2020-12-07 20/2020-12-07 20/2020-12-02 30/2020-12-02 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=PraveenaNanthakumaran&pageUrl=1,2020-12-31,,,576
45,,"The Trussell Trust,Unit 9, Ashfield Trading Estate  Ashfield Road,Salisbury  SP2 7HL","The Trussell Trust",False,2021-01-05,"We support a nationwide network of food banks and together we provide emergency food and support to people locked in poverty, and campaign for change to end the need for food banks in the UK. In the UK, more than 14 million people are living in poverty – including 4.5 million children. We support more than 1,200 food bank centres in the UK to provide a minimum of three days’ nutritionally-balanced emergency food to people who have been referred in crisis, as well as support to help people resolve the crises they face. Between April 2018 and March 2019, food banks in our network provided a record 1.6 million food supplies to people in crisis, a 19% increase on the previous year. That's why your fundraising is important now more than ever. Over the last 5 years food bank use in our network has increased by 73%. This is a trend we need to break and we can only do this with your support. We value every penny raised and every conversation started.  We know it takes more than food to end hunger. That’s why we bring together the experiences of food banks in our network to challenge the structural economic issues that lock people in poverty, and campaign to end the need for food banks in the UK. If you'd like more information or have any questions about fundraising please don't hesitate to contact us. We'd be delighted to hear from you. ","2021-01-24 150/2021-01-24 15/2021-01-24 50/2021-01-23 5/2021-01-22 30/2021-01-22 20/2021-01-22 30/2021-01-22 15/2021-01-22 5/2021-01-22 15/2021-01-21 100/2021-01-20 30/2021-01-20 15/2021-01-20 18/2021-01-20 50/2021-01-19 30/2021-01-18 30/2021-01-14 30/2021-01-14 50/2021-01-14 20/2021-01-14 20/2021-01-14 15/2021-01-14 30/2021-01-13 15/2021-01-13 10/2021-01-13 20/2021-01-13 15/2021-01-08 30/2021-01-06 20/2021-01-05 10/2021-01-05 20/2021-01-05 10/2021-01-05 20/2021-01-05 20/2021-01-05 20/2021-01-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CandCATackleFoodHunger&pageUrl=1&isTeam=true,2021-01-24,,,1095
46,,"56 Alleyn Road,  London,  SE21 8AH","Norwood and Brixton Foodbank Limited",False,2020-10-29,"  The Norwood and Brixton Foodbank is part of the Trussell Trust network of foodbanks that provide essential food and toiletries to people in crisis. The Foodbank was formed in September 2011 with the support and encouragement of a number of local churches. Having established distribution points in West Norwood, Brixton and Streatham the foodbank regularly feeds 10,000 people in poverty each year. Over 70 tonnes of food is needed to meet the need in our community and your donation will help us towards meeting that goal. **Corona Virus Update: Since the outbreak of Covid-19 we have adapted our parcel distribution model to ensure the safety of our clients and staff. We have developed a delivery service shipping parcels directly from our Streatham warehouse to our client's homes. Despite the huge logistical challenge this presents, and an estimated 400% increase in demand, we have still been able to provide essential food parcels to all those referred to us. Thank you for your continued donations that are making this possible**  ","2020-11-23 5/2020-11-15 15/2020-11-10 30/2020-11-10 30/2020-11-09 20/2020-11-09 30/2020-11-08 30/2020-11-08 20/2020-11-08 10/2020-11-08 20/2020-11-08 16/2020-11-08 15/2020-11-08 15/2020-11-08 15/2020-11-08 5/2020-11-08 30/2020-11-08 20/2020-11-08 30/2020-11-08 20/2020-11-08 50/2020-11-08 25/2020-11-07 20/2020-11-07 5/2020-11-07 17/2020-11-07 20/2020-11-07 15/2020-11-07 15/2020-11-07 50/2020-11-06 50/2020-11-05 10/2020-11-04 15/2020-11-04 10/2020-11-04 50/2020-11-04 100/2020-11-03 15/2020-10-31 30/2020-10-31 20/2020-10-29 20/2020-10-29 20/2020-10-29 20/2020-10-29 15/2020-10-29 50/2020-10-29 15/2020-10-29 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=4LFoodbankchallenge&pageUrl=1&isTeam=true,2020-11-23,,,1362
