Activities,Address,Charity,CharityDescription,Complete,Created,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
"The Exeter-Ethiopia Link is a Community Link between Exeter and Nekemte and Hareto in Western Ethiopia.   The Link supports small scale sustainable development in the fields of education, water supply and sanitation, health and women's advancement in and around those communities in Ethiopia.   The link also fosters educational links between Ethiopian schools in that area and schools in Devon.","15A Berghem Mews Blythe Road,  London,  W14 0HN",Honeypot,"Honeypot’s vision is for every child to make the most of their one chance at childhood.  [/b] Honeypot provides respite breaks to UK young carers and vulnerable children aged between 5 and 12 years old. Regular visits to the Honeypot House in the beautiful New Forest and continuing outreach work allows these children to create happy childhood memories.   ",False,2020-02-05,"2020-10-12 50/2020-10-08 30/2020-10-08 50/2020-10-08 30/2020-10-08 30/2020-10-08 100/2020-10-08 15/2020-10-08 50/2020-10-08 50/2020-10-08 50/2020-10-08 100/2020-10-05 330/2020-10-05 50/2020-10-05 50/2020-10-05 100/2020-10-05 100/2020-10-05 20/2020-10-05 30/2020-10-05 30/2020-10-05 50/2020-10-04 15/2020-10-04 50/2020-10-04 50/2020-10-03 30/2020-10-03 10/2020-10-02 15/2020-10-02 30/2020-10-02 15/2020-10-01 50/2020-10-01 100/2020-10-01 250/2020-09-30 50/2020-09-29 30/2020-09-29 30/2020-09-29 30/2020-09-29 15/2020-09-29 20/2020-09-29 20/2020-09-29 15/2020-09-29 10/2020-09-27 50/2020-09-23 100/2020-09-22 100/2020-09-22 50/2020-09-21 50/2020-09-18 100/2020-09-04 125/2020-09-03 150/2020-08-31 301/2020-08-27 50/2020-08-25 100/2020-08-24 100/2020-08-23 200/2020-08-23 100/2020-08-21 150/2020-08-21 100/2020-08-21 50/2020-03-12 25/2020-03-11 30/2020-03-10 25/2020-03-09 10/2020-03-09 25/2020-03-06 25/2020-03-06 20/2020-03-06 50/2020-03-06 20/2020-03-06 100/2020-03-06 20/2020-03-05 20/2020-03-05 20/2020-03-04 50/2020-03-04 20/2020-03-03 5/2020-03-03 10/2020-03-02 50/2020-03-02 150/2020-03-02 20/2020-03-02 50/2020-03-02 20/2020-03-02 20/2020-03-01 20/2020-03-01 50/2020-03-01 30/2020-03-01 30/2020-02-13 26/2020-02-10 18/2020-02-10 50/2020-02-06 75/2020-02-05 10/2020-02-05 5/2020-02-05 5/2020-02-05 250/2020-02-05 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BankofAmericaLondonMarathon2020Runners&pageUrl=60&isTeam=true,2020-10-12,"Devon, Ethiopia",,7385
"Christian church seeking to make a positive impact in the local community.","Churchtown,Botus Fleming  Saltash,Cornwall  PL12 6NJ","The Charlie Sumption Memorial Fund","The CSMF fund was set up by the Sumption Family to commemorate our brother, Charlie. We wanted to do something that he would have been hugely excited by and proud of. The result is a fund which helps kids in Africa access valuable education, and a town to improve its resources. We are a small organisation, but thanks to efforts of our volunteers, have raised tens of thousands of pounds - and you can be sure that every penny and effort counts. So get involved - be inspired! www.csmf.co.uk",False,2020-08-21,"2020-10-16 150/2020-10-14 75/2020-10-09 50/2020-10-09 100/2020-10-07 20/2020-10-06 30/2020-10-06 100/2020-10-06 30/2020-10-06 10/2020-10-05 100/2020-10-05 50/2020-10-01 50/2020-10-01 20/2020-10-01 60/2020-10-01 50/2020-09-30 30/2020-09-30 52/2020-09-30 30/2020-09-30 50/2020-09-30 115/2020-09-30 20/2020-09-29 50/2020-09-29 100/2020-09-29 100/2020-09-29 10/2020-09-29 30/2020-09-29 100/2020-09-29 50/2020-09-28 50/2020-09-28 100/2020-09-28 150/2020-09-28 100/2020-09-28 40/2020-09-28 100/2020-09-28 30/2020-09-27 50/2020-09-27 30/2020-09-27 50/2020-09-27 100/2020-09-27 200/2020-09-27 50/2020-09-27 150/2020-09-27 200/2020-09-27 50/2020-09-27 50/2020-09-27 200/2020-09-27 100/2020-09-27 200/2020-09-27 50/2020-09-27 30/2020-09-27 100/2020-09-27 30/2020-09-27 208/2020-09-27 60/2020-09-27 10/2020-09-27 100/2020-09-27 100/2020-09-25 100/2020-09-25 120/2020-09-25 100/2020-09-25 200/2020-09-25 100/2020-09-25 50/2020-09-24 100/2020-09-24 10/2020-09-24 10/2020-09-24 100/2020-09-24 50/2020-09-24 30/2020-09-24 15/2020-09-24 15/2020-09-23 10/2020-09-23 20/2020-09-23 100/2020-09-23 10/2020-09-23 30/2020-09-23 10/2020-09-22 100/2020-09-22 30/2020-09-22 30/2020-09-22 20/2020-09-22 10/2020-09-21 100/2020-09-21 20/2020-09-21 50/2020-09-21 20/2020-09-21 15/2020-09-21 100/2020-09-21 50/2020-09-21 15/2020-09-21 15/2020-09-21 15/2020-09-20 10/2020-09-20 100/2020-09-20 100/2020-09-20 50/2020-09-20 50/2020-09-20 100/2020-09-20 50/2020-09-20 30/2020-09-20 40/2020-09-19 50/2020-09-18 100/2020-09-18 50/2020-09-17 50/2020-09-16 100/2020-09-16 15/2020-09-16 200/2020-09-15 20/2020-09-15 50/2020-09-15 15/2020-09-15 20/2020-09-14 100/2020-09-14 50/2020-09-13 100/2020-09-12 25/2020-09-12 20/2020-09-11 50/2020-09-11 20/2020-09-11 10/2020-09-10 20/2020-09-10 100/2020-09-10 270/2020-09-10 10/2020-09-09 50/2020-09-09 50/2020-09-09 15/2020-09-09 15/2020-09-09 50/2020-09-08 100/2020-09-08 50/2020-09-07 70/2020-09-07 31/2020-09-07 300/2020-09-07 30/2020-09-07 20/2020-09-07 100/2020-09-07 100/2020-09-07 30/2020-09-06 100/2020-09-06 5/2020-09-05 5/2020-09-05 10/2020-09-05 20/2020-09-05 100/2020-09-05 30/2020-09-05 50/2020-09-05 50/2020-09-04 30/2020-09-03 30/2020-09-02 50/2020-09-01 100/2020-09-01 100/2020-09-01 50/2020-09-01 100/2020-08-31 100/2020-08-31 30/2020-08-31 100/2020-08-30 100/2020-08-30 10/2020-08-30 150/2020-08-29 10/2020-08-29 100/2020-08-29 30/2020-08-28 100/2020-08-27 100/2020-08-26 15/2020-08-21 100/2020-08-21 200/2020-08-21 100",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=MakeittoMutunyi&pageUrl=2&isTeam=true,2020-10-16,Lancashire,,11681
"To promote the furtherance of religious or secular education; the advancement of the tenets of the Christian faith; the relief of the poor and needy and the help and comfort of the sick and aged.","The Royal British Legion,199 Borough High Street  London,  SE1 1AA","The Royal British Legion","The Royal British Legion is the UK's leading Armed Forces charity. The Legion provides life-long help, advice and support to members of the Armed Forces, veterans of all ages and their families. The Legion also campaigns to improve the lives of the Armed Forces community, safeguards the Military Covenant between the nation and its Armed Forces, organises the Poppy Appeal, runs one of the UK's largest membership organisations and is the nation's custodian of Remembrance. What we do The Legion is a big family - all supporting the Armed Forces community. Whether it's helping families cope with the loss of a loved one, providing help at home to adapt to independent living, supporting recovery centres for injured personnel, providing money and careers advice or residential care: we are here to help.  The Poppy Appeal Each year the nation expresses its unequivocal support for our work through its generous support of the Poppy Appeal. We spend £1.7million a week on welfare activities for the Armed Forces community. Remembrance The Legion is the nation’s custodian of Remembrance, ensuring that people remember those who have given their lives for the freedom we enjoy. We are responsible for the Two Minute Silence on Remembrance Sunday and 11 November. We also organise the annual Festival of Remembrance at the Royal Albert Hall, and assist with the march past at the Cenotaph on Remembrance Sunday.",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AndrewBanks&pageUrl=1,,"Throughout England And Wales",,0
"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support","Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ",True,2020-05-18,"2020-05-18 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=AngelaBanks5&pageUrl=1,2020-05-18,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",5
"Christian Bookshop for the furtherance of the Christian religion","Unit 9 The Old Town Hall 142 Albion St,Southwick  Brighton,West Sussex  BN42 4AX","4 Cancer","'4 Cancer' is primarily a provider of respite days and holidays for families affected by cancer. From the moment you are diagnosed with cancer your life is taken over by hospital visits, treatments, tests, uncertainty, and often, financial worries. For a day or a week, '4 Cancer' takes cancer patients and their families away from the disease and the nightmare that they are living through and offers them the chance to rebuild relationships, create positive memories and have some quality fun time together.  Find out more at: https://www.4cancer.org ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BankNithichoti&pageUrl=2,,Wiltshire,"SN8 4DG",0
,"48-49 Chancery Lane,  London,  WC2A 1JF","London Legal Support Trust","The Trust is a funding charity that supports specialist social welfare legal advice services in London and the South East",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BankofEngland20&pageUrl=8,,,,0
,"48-49 Chancery Lane,  London,  WC2A 1JF","London Legal Support Trust","The Trust is a funding charity that supports specialist social welfare legal advice services in London and the South East",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=BanksKelly20&pageUrl=1,,,,0
,"Mind N A M H,Granta House  15-19 Broadway,London  E15 4BQ",Mind,"We’re Mind, the mental health charity, working across England and Wales. We believe no one should have to face a mental health problem alone. Whether you’re stressed, depressed or in crisis. We’ll listen, give support and advice, and fight your corner. Our work relies on people like you who give their time, money, energy and passion to make sure Mind can be there for everyone who needs us.     The money you raise will help make sure that people with a mental health problem have somewhere to turn – whether it’s through our helpline, our information pages, or our online peer support. We believe that everyone with a mental health problem should be able to access excellent care and services and we campaign to make this happen.    Whether you’re walking, running, cycling, trekking, swimming, hosting a Crafternoon or a gala dinner – you are amazing. Thank you for choosing to fundraise for national Mind as part of our team. You’re doing something really good and we’re here for you.   Thank you for your kind and generous support.     ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=benrunsforhappyminds&pageUrl=2,,,,0
"Makes grants for the benefit of St Mary's Church, Walkern","Princes Trust House 6-9 Eldon Street,  London,  EC2M 7LS","The Prince's Trust","The Prince's Trust helps disadvantaged young people to get their lives on track.  We support 11 to 30 year olds who are unemployed and those struggling at school and at risk of exclusion.  Many of the young people helped by The Trust are in or leaving care, facing issues such as homelessness or mental health problems, or they have been in trouble with the law. The Trust's programmes give vulnerable young people the practical and financial support needed to stabilise their lives, helping develop self-esteem and skills for work.  Each year The Trust aims to help more than 58,000 young people across the UK. Three in four young people supported by The Trust move into work, education or training.  The Trust has helped more than 825,000 young people since 1976 and supports over 100 more each day.  Further information about The Prince's Trust programmes for young people is available at our website at princes-trust.org.uk or on 0800 842 842.",True,2020-03-05,"2020-03-25 14/2020-03-18 7/2020-03-18 14/2020-03-18 10/2020-03-18 14/2020-03-18 10/2020-03-05 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CazRAB&pageUrl=4,2020-03-25,Hertfordshire,"SG1 3NT",79
,"Teenage Cancer Trust,93 Newman Street  London,  W1T 3EZ","Teenage Cancer Trust","Young people shouldn’t face cancer alone. We make sure they don’t.  That means providing treatment and support for young people in one of our comfortable, contemporary specialist cancer wards, or travelling to other hospitals and to young people's homes to make sure we reach everyone who needs us, wherever they live.  We also spread the word about the impact of cancer on young people. We do presentations in schools, we help medical professionals and politicians to understand why young people with cancer need specific support, and we publish a wide range of information resources. We make sure that we're there for young people from the moment cancer is diagnosed until long after treatment is over. Our events and support help young people figure out what normal looks like now, whether it's helping young people return to work or school, or giving advice about dealing with long-term side effects.  Right now, for every young person we reach, there’s another we can’t. We don’t accept that. So we’re expanding our work, but we need your help to get there. We’re determined to reach every young person with cancer in the UK – and to make sure they’re supported by experts in young people’s cancer from the moment they're diagnosed.  ",True,2020-05-19,"2020-10-05 50/2020-06-04 10/2020-05-22 10/2020-05-20 10/2020-05-19 50/2020-05-19 15/2020-05-19 10/2020-05-19 5/2020-05-19 20/2020-05-19 5/2020-05-19 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=charlene-banks-PRLS-2020-8477&pageUrl=1,2020-10-05,,,235
"Scouting: TO PROMOTE THE DEVELOPMENT OF YOUNG PEOPLE IN ACHIEVING THEIR FULL PHYSICAL, INTELLECTUAL, SOCIAL AND SPIRITUAL POTENTIAL AS INDIVIDUALS, AS RESPONSIBLE CITIZENS AND AS MEMBERS OF THEIR LOCAL, NATIONAL AND INTERNATIONAL COMMUNITIES.","Hebridean Centre,  Isle of Coll,Argyll and Bute  PA78 6TE","Project Trust","Urgent Appeal  Coronavirus is having a massive impact on all aspects of our lives - and as a charity, Project Trust is no exception.  Our first response and priority was to urgently repatriate our 2019/20 Volunteers. This was a major challenge undertaken in unprecedented circumstances, achieved through hard work, collaboration and decisive action. Now, our priority is to secure Project Trust's future. The costs of repatriation and some of the extraordinary lengths to which we went to secure the safe return of our young people, combined with uncertainty due to the impact of the Coronavirus, is significantly impacting on our work.  Project Trust’s future is threatened and we need your help. We are appealing to the whole Project Trust Family for all the support and donations you can give. Your Best Year  Project Trust is in it's 53rd year, which in itself is impressive. But our real successes lie in the impact on the overseas Communities in which our Volunteers live and work, the personal development of Volunteers, and the many ways in which Returned Volunteers have then applied their experiences to everyday life. Society has never needed globally-aware young people with an empathy and understanding for cultures and peoples more than it does right now. Safeguarding Project Trust’s future together will allow future generations of young people to experience unique overseas opportunities we have offered across 67 countries since 1967. That is why doing Project Trust is an adventure like no other. And that is why we know how much you care about Project Trust and how much you, whether as a Volunteer, Parent or Friend value the experiences on offer.   With that in mind, please give generously. Thank you The Project Trust Team   ",True,2019-09-23,"2020-06-21 30/2020-03-02 10/2020-02-05 15/2020-02-01 10/2020-02-01 10/2019-12-16 17/2019-12-03 10/2019-11-15 10/2019-11-03 10/2019-09-25 30/2019-09-24 20/2019-09-24 30/2019-09-24 10/2019-09-23 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=ChloeBanks5&pageUrl=1,2020-06-21,"Leeds City","LS19 7UF",217
"provide accommadation for local voluntary groups and businesses.","Sir Matt Busby Way,  Manchester,Greater Manchester  M16 0RA","Manchester United Foundation","Manchester United Foundation uses football to engage and inspire young people to build a better life for themselves and unite the communities in which they live.  Dedicated staff deliver football coaching, educational programmes and personal development, providing young people with opportunities to change their lives for the better.     Our objectives are to take Manchester United to the heart of the community and develop young people to achieve their potential. No project has gone further to achieving this than our Partner Schools programme. The project bases full time Community Development Officers in targeted areas to help build relationships with the local community.    We offer a range of educational projects for young people in the local area. From educating youngsters about the inner workings of a football club to improving confidence, life skills and employability, our programmes are innovative and inspiring - everything you would expect from Manchester United.    20,747 Total participants across all schools and projects 2,573 Street Reds participants 46 Volunteers 84 Disability footballers 321 Qualifications 3,580 Children under 12 reached by partner schools 3,889 Move With Manchester United participants 1,578 Girls-only development participants 2,941 hours of volunteering",True,2020-03-08,"2020-03-13 20/2020-03-12 20/2020-03-10 15/2020-03-10 100/2020-03-09 5/2020-03-09 30/2020-03-09 10/2020-03-08 30/2020-03-08 10/2020-03-08 40/2020-03-08 200/2020-03-08 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=CraigBanks2&pageUrl=1,2020-03-13,Hampshire,"SO31 6PT",530
,"48-49 Chancery Lane,  London,  WC2A 1JF","London Legal Support Trust","The Trust is a funding charity that supports specialist social welfare legal advice services in London and the South East",True,2020-05-12,"2020-05-12 30",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DadsHouse2020&pageUrl=5,2020-05-12,,,30
,"48-49 Chancery Lane,  London,  WC2A 1JF","London Legal Support Trust","The Trust is a funding charity that supports specialist social welfare legal advice services in London and the South East",False,2020-08-10,"2020-10-01 30/2020-09-23 30/2020-09-23 30/2020-09-23 50/2020-09-23 30/2020-09-22 55/2020-09-21 30/2020-09-21 30/2020-09-21 20/2020-09-02 20/2020-08-26 30/2020-08-26 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DeutscheBank20&pageUrl=1,2020-10-01,,,420
,"88 Old Street,  London,  EC1V 9HU",Shelter," We work to alleviate the distress caused by homelessness and bad housing by giving advice, information and advocacy to people in housing need, and by campaigning for lasting political change to end the housing crisis for good.   Shelter will help anyone with a housing problem, whether they are a home-owner struggling to pay their mortgage, a tenant in conflict with their landlord or a homeless person looking for a roof over their head. Our housing experts give advice and support by phone or email, or face-to-face at our network of housing aid centres and in county courts and outreach centres.   We also have specialist projects that provide long term support to people who are trying to escape bad housing and homelessness.   Shelter tackles the root causes of bad housing by lobbying government and local authorities for new laws and policies, and more investment, to improve the lives of homeless and badly housed people.  Our influential campaigns bring aspects of bad housing to the attention of the media and the public, who  help us fight for solutions.   Shelter believes that everybody needs a home in a place they can thrive. Our work won’t stop until there is a home for everyone.",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=DonnaBanks2&pageUrl=1,,,,0
"Making grants to individuals who are undergoing training at Wonersh Seminary in Surrey.  This is administered on the behalf of the Knights of St Coumba by the Rector of Wonersh Seminary.","Flat 4 Chandlery House 40 Gowers Walk,  London,  E1 8BH","Get Kids Going!","Get Kids Going! is a National charity which gives disabled children and young people - up to the age of 26 years - the wonderful opportunity of participating in sport. We provide them with specially built sports wheelchairs so they can do: athletics, marathons, tennis, skiing, rugby, sailing, boccia, basketball, sledge hockey, table tennis, fencing, shooting, archery, powerlifting and many many sports. Get Kids Going! inspires British disabled youngsters to compete in sporting events, from start to paralympic level, by giving them sports grants to help their; training, physiotherapy, travel, competition fees, design and development of sports wheelchairs etc. With your help many can become world record holders and paralympic champions!  The cost of a bespoke sports wheelchair is about £4000.  A lightweight manual wheelchair is around £2500. An annual sports grant costs on average £2500. All sports wheelchairs are designed individually and perform just like a Formula 1 racing car! In general there are over 200,000 disabled children and young people in Britain who need the help of Get Kids Going!    ",False,2020-02-18,"2020-10-10 15/2020-10-08 30/2020-10-08 25/2020-10-07 30/2020-10-07 15/2020-10-07 30/2020-10-05 40/2020-10-05 50/2020-10-05 50/2020-10-05 100/2020-10-04 15/2020-10-04 15/2020-10-04 50/2020-10-03 20/2020-10-03 50/2020-10-02 20/2020-10-02 30/2020-10-02 30/2020-10-01 50/2020-04-04 30/2020-04-03 50/2020-03-28 50/2020-03-23 40/2020-03-18 25/2020-03-17 60/2020-03-13 26/2020-03-11 52/2020-03-11 60/2020-03-09 50/2020-03-02 30/2020-02-29 50/2020-02-19 30/2020-02-18 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=LizzieBanks&pageUrl=5,2020-10-10,"East Sussex, Hampshire, Kent, Surrey, West Sussex","BN27 3AL",1353
,"Corner House,Barrack Road  Exeter,  EX2 5DW","Force Cancer Charity"," We have a Cancer Support and Information Centre in Exeter for patients and their loved ones who need physical, emotional, psychological and practical support. We offer support and information once a week in Okehampton, Tiverton and Honiton and pay for the specialist nurses who deliver chemotherapy in all three locations. We also fund local research and buy equipment to improve patient care. All our services are free. During the Coronavirus pandemic, we redesigned our services so that we could continue to offer support for those in need. COVID-19 limited face-to-face contact with the people we support because access to our centres has been severely impacted. But counselling for individuals and families, information and advice on claiming benefits and how to exercise safely are all available on the phone or via video calls. We have also introduced online support groups and produced new resources to offer as wide a range of help as possible. Since the charity was founded in 1987, we have raised £22million for support, equipment and research. FORCE receives no regular Government or NHS funding. We need to raise £1.7million every year to maintain the services we offer. That money comes almost entirely from voluntary contributions - legacies, donations, the FORCE charity shop and from fundraising events. Fantastic support from the community we serve enables FORCE to fulfil its mission to support anyone locally affected by cancer. If you would like to learn more about the work of FORCE, please call 01392 402875.      ",False,2019-11-06,"2020-02-02 20/2019-12-21 5/2019-12-09 20/2019-11-25 50/2019-11-22 30/2019-11-19 30/2019-11-17 25/2019-11-17 30/2019-11-15 15/2019-11-15 50/2019-11-14 20/2019-11-14 50/2019-11-13 50/2019-11-13 15/2019-11-13 100/2019-11-13 15/2019-11-13 20/2019-11-13 10/2019-11-12 15/2019-11-12 10/2019-11-12 15/2019-11-12 100/2019-11-12 153/2019-11-12 10/2019-11-12 50/2019-11-11 50/2019-11-11 61/2019-11-11 50/2019-11-11 20/2019-11-10 10/2019-11-10 20/2019-11-10 100/2019-11-08 10/2019-11-08 10/2019-11-07 10/2019-11-07 20/2019-11-07 2/2019-11-06 15/2019-11-06 50/2019-11-06 50/2019-11-06 10/2019-11-06 100",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=LyndaGraham,2020-02-02,,,2396
,"Fourth Floor,Counting House  53 Tooley Street,London  SE1 2QN","Prostate Cancer UK","Prostate cancer is the most common cancer in men and every year 10,000 men die of this disease. For far too long, men affected by prostate cancer have been overlooked. Research has been severely under-funded meaning the medical advances in diagnosing and treating prostate cancer lag far behind most other cancers. We believe that men deserve better. The future starts here, with you. Prostate Cancer UK fights to help more men survive prostate cancer and enjoy a better quality of life. We find answers by funding ground-breaking research into causes and treatments, we lead change by riasing the profile of the disease and improving care. And we support men by providing vital information and services: The only UK-wide telephone and email helpline dedicated to prostate cancer, staffed by our specialist nurses. Award winning publications– free, factual and tailored information One-to-one peer support– we connect people confronting prostate cancer with volunteers who have had a similar experience. Online community– men, their partners and families can talk together through a members’ message board    Prostate Cancer UK is here for every man and every family who needs our help.    Prostate Cancer UK (formerly known as The Prostate Cancer Charity) is a registered charity in England and Wales (1005541) and in Scotland (SC039332). A company limited by guarantee registered number 2653887 (England and Wales). VAT number 905 9415 18.",False,2020-08-14,"2020-10-09 10/2020-10-08 30/2020-10-05 10/2020-10-04 20/2020-10-02 10/2020-10-02 30/2020-10-01 5/2020-10-01 10/2020-10-01 10/2020-09-30 5/2020-09-30 20/2020-09-30 10/2020-09-29 15/2020-09-29 30/2020-09-28 30/2020-09-25 30/2020-09-24 20/2020-09-23 20/2020-09-17 15/2020-09-14 10/2020-09-12 30/2020-09-12 5/2020-09-12 10/2020-09-12 20/2020-09-11 5/2020-09-11 15/2020-09-11 20/2020-09-11 5/2020-09-11 11/2020-09-11 5/2020-09-11 11/2020-09-11 11/2020-09-08 10/2020-09-08 10/2020-09-07 10/2020-09-06 5/2020-09-02 20/2020-08-28 20/2020-08-28 5/2020-08-27 10/2020-08-27 11/2020-08-27 10/2020-08-14 10/2020-08-14 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=EDFMarchthemonth&pageUrl=2&isTeam=true,2020-10-09,,,634
"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support","Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JoBanks6&pageUrl=1,,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",0
"Principally donations are given to charities in line with current themes of Youth, Technology and Education and care for permanent or terminal conditions operating on a national basis. However from time to time The Trustees use their discretion to meet requests from other causes as they determine appropriate.","Macmillan Cancer Support,87-90 Albert Embankment  London,  SE1 7UQ","Macmillan Cancer Support","Our Macmillan nurses, doctors and other health professionals up and down the country will continue to support people living with cancer whilst doing all they can to help alleviate the immense strain put on the NHS by Coronavirus.  For people living with cancer during the coronavirus pandemic, it is a particularly anxious time. More people than ever need our support with a variety of issues, such as clinical advice on cancer treatments and how to reduce the risk of contracting Coronavirus when chemotherapy and other cancer treatments can dramatically lower people’s immunity.   We are committed to making sure our vital support services continue to be available for much needed clinical advice and emotional support during this difficult time. Anyone worried about the impact of Coronavirus on their treatment and care can contact the Macmillan Support Line on 0808 808 00 00 or visit www.macmillan.org.uk for further advice and support.  Our clinical, community and online information services are urgently needed now more than ever and we need your support to meet growing demand. Donate today to help make sure we can keep delivering this critical support in the weeks and months to come. ",True,,,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=JulieBanks4&pageUrl=1,,"Throughout England And Wales, Northern Ireland, Scotland","RG2 6GF",0
"The Basingstoke Talking News produce a 62 minute tape each week of news from the 3 editions of the Basingstoke Gazette. Copies are sent to visually impaired listeners most of whom live locally but some tapes go to Scotland, Devon, Cornwall and other counties of England.","Nicholas House 3 Laurence Pountney Hill,  London,  EC4R 0BB",Tommy's,"Tommy's funds research into miscarriage, stillbirth and premature birth, and provide pregnancy health information to parents. We believe it is unacceptable that one in four women lose a baby during pregnancy and birth. We want every parent to have the best possible pregnancy outcomes and to take home happy, healthy babies. We fund four research centres in the UK that investigate causes and find treatments for miscarriage, stillbirth and premature birth. Our research centres also have clinics where we provide specialised antenatal care for women who are at high risk of having miscarriage, stillbirth and premature birth. They also have an opportunity to be part of our research through taking part in trials for pioneering new treatments. We are supported by people who want to do something about the lack of research and information around pregnancy issues. By 2030 we want to halve the number of babies who die during pregnancy or birth.",True,2019-05-24,"2019-10-12 20/2019-05-24 20",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=KaraBanks&pageUrl=1,2019-10-12,Hampshire,"RG22 4EE",40
"The object of the Charity is to help and educate young people through providing the resources necessary to train young people to the standards in water sports as laid down by their National Governing bodies with an overriding emphasis on safety whilst helping them to develop their physical and mental capabilities as individuals and as members of society.","Birmingham St Marys Hospice,176 Raddlebarn Road  Birmingham,  B29 7DA","Birmingham St Mary's Hospice","Birmingham St Mary's Hospice provides provides end of life care to you and the people who matter most to you. Every day, the Hospice supports 400 individuals living with life-limiting illness across Birmingham and Sandwell. It offers a range of services from ‘Hospice at Home’ nursing, symptom management to end of life care as well as family and carer support, making the difficult times that little bit easier to bear. These services are provided in a number of locations- including at the Hospice, in people’s homes or in the local community - making end of life care more accessible for all. ",False,2017-09-26,"2018-01-30 50/2017-12-01 50/2017-09-26 40",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=SecureTrustBank2017,2018-01-30,"West Sussex","BN17 6NR",2044
